fire_id_a,fire_id_b,climate_distance,morphology_distance
224796,187814,3.186438189776183,0.12898260153484728
413214,327821,5.455195054375219,0.0
299361,397412,3.88677935636818,0.0
441855,142844,4.309468671270795,0.135128877595398
119274,420357,3.792656945940323,0.17585969521766326
107086,360188,5.352305965827137,0.0
132934,256314,8.62793785064567,0.0
325012,211138,3.7860377048488294,0.0
226008,167829,4.330214610989423,0.0
439392,167829,3.737493300355703,0.0
186875,333988,3.4064999823737345,0.0
300704,397412,3.8445748649987475,0.0
325523,360188,4.358522029445194,0.0
217356,272635,5.056350337677859,0.1418597819107621
106439,435916,4.918803320858718,0.0
32463,165259,3.334275755537629,0.20646528700064118
244146,211138,5.171052649941618,0.0
111127,360188,4.821822319729104,0.0
112579,360188,5.498620492476045,0.0
202777,211138,4.712433365168021,0.0
31539,211982,6.279800890732834,0.0
128921,170747,6.347822432715452,0.22069807852455267
169338,327821,5.134752030723487,0.0
212911,183108,4.691334765304581,0.8091979561438789
364616,397303,5.172340407358485,0.0
51807,277634,4.015093620410475,0.0
258252,397412,5.892523633778375,0.0
239786,255476,5.312989320387546,0.055091688159993525
287255,236414,6.007523991113344,0.29058096977163367
310598,397412,3.827952485650771,0.0
172188,166072,5.7453670395979755,0.0
435663,275012,4.145396230118762,0.0
400797,165682,6.068245503594617,0.0
403298,191960,4.627840072706338,0.0
171981,360188,4.224188866462715,0.0
278655,397412,5.249893519631109,0.0
26681,226064,3.816408393775997,0.0
296370,397412,5.0661124684958025,0.0
236282,397412,4.484791432174961,0.0
230127,235939,6.760759259374777,0.5907492703769631
414308,166072,5.743528609940625,0.0
280912,397412,5.515162150798637,0.0
427959,397412,3.6490579883940693,0.0
351296,237879,3.891493591648778,0.1053864589528468
180002,25045,4.4324394442050155,0.0
124060,60521,4.964497108505382,0.0
172969,224022,3.747199352752431,0.0
189820,211138,4.8667055061911055,0.0
356201,41924,8.567253715403341,0.20051529324983605
130111,360188,4.222996558212028,0.0
441734,211138,4.823361554230299,0.0
437461,47045,6.942936190782493,0.0
370277,327821,5.3059175646486905,0.0
115100,236046,5.673906647457886,0.0
216261,388026,4.877092797614601,0.0
396431,237692,5.80693475981787,0.0
125038,115269,5.015102056896201,0.0
29856,211138,4.460503409382722,0.0
396110,28721,3.3517852872139327,0.0
385711,148200,3.6688651199715507,0.33434051044383534
154381,189947,5.077209330656636,0.08910298144573331
171158,397352,2.5421675951920615,0.0
392638,211138,4.5626173401941905,0.0
287553,167829,4.84434834692313,0.0
271131,360188,5.064713104023147,0.0
189537,360188,4.052258176644164,0.0
156743,42641,4.961183846944679,0.1286131163690342
151776,211138,5.442282647436814,0.0
90604,167829,4.717226074014255,0.0
333795,41461,5.214149728642529,0.0
88789,211138,5.5116064702970755,0.0
201443,360188,4.176081666863057,0.0
168359,397412,4.07193368921898,0.0
261009,360188,4.98598875942387,0.0
46290,167829,3.9442394818731725,0.0
430825,397412,8.427930575466167,0.0
130435,365483,3.408244762454709,0.0
189768,397412,4.685184737930075,0.0
42079,397412,6.176910986329379,0.0
135982,168850,4.275840883790857,0.24146512309483248
168124,290051,4.130532736910858,0.0
170237,8209,5.200219796729795,0.0
125807,360188,4.069606209143718,0.0
152354,237826,4.021074943585272,0.0
203062,168300,4.048501661117235,0.20908667852052007
358552,167829,4.026725468471333,0.0
127300,397584,4.661616257784709,0.1289826015348474
114038,167829,4.266566730597742,0.0
179183,435916,4.036990494087631,0.0
267010,167829,4.528856434572284,0.0
372032,228789,4.477574634622294,0.0
439294,167829,5.500975346688869,0.0
326146,286907,5.665571312045864,0.28980925682686937
289194,7087,4.854415322384365,0.0
300951,41285,2.7905613365677655,0.0
114953,293647,4.843406874519914,0.0
417364,256352,6.2601094516379,0.11383749894590606
214342,397412,4.055273060447022,0.0
440785,167829,4.468508685121187,0.0
429646,228530,6.537235463035526,0.0
83004,435916,4.07105833440929,0.0
11129,388559,3.4108495635985947,0.12267913205280857
87452,167829,6.088461662111283,0.0
267703,211138,4.3949938715176184,0.0
214442,125382,4.046080530057767,0.28919626470401366
397907,167829,4.163273148542903,0.0
367337,202377,4.712203980438001,0.12898260153484534
147159,144013,3.827677870775846,0.24083219183195576
243451,327821,4.908655362326248,0.0
330055,382932,3.7849124502699376,0.0
283841,348026,4.6935902620955785,0.0
238067,30068,5.555249908646898,0.05509168815999369
435579,167829,4.6658964396665725,0.0
203368,211138,3.641142433546023,0.0
247263,237494,5.4216532658129015,0.0
245112,360188,4.335285275667278,0.0
