fire_id,event_type,observation_index,calendar_date,relative_position_observed_sequence,activity_metric,activity_magnitude,activity_relative_to_peak,confidence_or_robustness,methods_supporting_event,threshold_fixed_abs_km2,threshold_within_fire_percentile_km2,threshold_fraction_peak_km2,terminal_observed_record_is_physical_extinction
7508,expansion pulse,5,2001-09-08,0.6923076923076923,newly_added_area_km2,1.2879520397811823,0.6666666666666667,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.1269580348085346,0.4829820149179433,False
7508,final meaningful expansion,6,2001-09-10,0.8461538461538461,newly_added_area_km2,0.6439760198905912,0.33333333333333337,threshold-defined final active observation,,0.1,1.1269580348085346,0.4829820149179433,False
7508,terminal observed record,7,2001-09-12,1.0,newly_added_area_km2,0.4293173465937274,0.22222222222222224,dataset-observed ending; not physical extinction,,0.1,1.1269580348085346,0.4829820149179433,False
7508,transition into geometric quiescence,7,2001-09-12,1.0,newly_added_area_km2,0.4293173465937274,0.22222222222222224,rule-based sustained low activity,,0.1,1.1269580348085346,0.4829820149179433,False
16331,expansion pulse,0,2002-05-02,0.0,newly_added_area_km2,3.434538772749819,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.9659640298358868,0.8586346931874548,False
16331,first observed perimeter,0,2002-05-02,0.0,newly_added_area_km2,3.434538772749819,1.0,observed,,0.1,0.9659640298358868,0.8586346931874548,False
16331,peak expansion,0,2002-05-02,0.0,newly_added_area_km2,3.434538772749819,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.9659640298358868,0.8586346931874548,False
16331,expansion pulse,2,2002-05-04,0.15384615384615385,newly_added_area_km2,1.0732933664843187,0.31250000000000006,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.9659640298358868,0.8586346931874548,False
16331,expansion pulse,5,2002-05-07,0.38461538461538464,newly_added_area_km2,1.0732933664843187,0.31250000000000006,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.9659640298358868,0.8586346931874548,False
16331,final meaningful expansion,5,2002-05-07,0.38461538461538464,newly_added_area_km2,1.0732933664843187,0.31250000000000006,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.9659640298358868,0.8586346931874548,False
16331,transition into geometric quiescence,6,2002-05-08,0.46153846153846156,newly_added_area_km2,0.2146586732968637,0.0625,rule-based sustained low activity,,0.1,0.9659640298358868,0.8586346931874548,False
16331,terminal observed record,9,2002-05-15,1.0,newly_added_area_km2,0.2146586732968637,0.0625,dataset-observed ending; not physical extinction,,0.1,0.9659640298358868,0.8586346931874548,False
17532,first observed perimeter,0,2002-05-12,0.0,newly_added_area_km2,0.2146586732968637,0.0625,observed,,0.1,1.0732933664843185,0.8586346931874548,False
17532,expansion pulse,3,2002-05-16,0.3076923076923077,newly_added_area_km2,3.434538772749819,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843185,0.8586346931874548,False
17532,peak expansion,3,2002-05-16,0.3076923076923077,newly_added_area_km2,3.434538772749819,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843185,0.8586346931874548,False
17532,final meaningful expansion,4,2002-05-20,0.6153846153846154,newly_added_area_km2,1.7172693863749096,0.5,threshold-defined final active observation,,0.1,1.0732933664843185,0.8586346931874548,False
17532,transition into geometric quiescence,5,2002-05-24,0.9230769230769231,newly_added_area_km2,0.4293173465937274,0.125,rule-based sustained low activity,,0.1,1.0732933664843185,0.8586346931874548,False
17532,terminal observed record,6,2002-05-25,1.0,newly_added_area_km2,0.2146586732968637,0.0625,dataset-observed ending; not physical extinction,,0.1,1.0732933664843185,0.8586346931874548,False
