fire_id,anchor_event_type,anchor_observation_index,lag_observations,lag_days,activity_value,developmental_state,tmmx_c,tmmx_c_z_within_fire,tmmx_c_change,tmmn_c,tmmn_c_z_within_fire,tmmn_c_change,vpd_kpa,vpd_kpa_z_within_fire,vpd_kpa_change,wind_speed_m_s,wind_speed_m_s_z_within_fire,wind_speed_m_s_change
7149,final meaningful expansion,8,-2,-4.0,0.2146586732968637,low activity,32.450000000000045,1.404049060963941,0.10000000000002274,14.950000000000045,1.9152588620327953,5.300000000000011,2.36,1.5410056197356279,0.07999999999999963,3.2,-0.2929430027102191,1.6
7149,final meaningful expansion,8,-1,-2.0,0.2146586732968637,low activity,29.650000000000034,0.6669233039578718,-2.8000000000000114,11.25,0.4820426798823995,-3.7000000000000455,1.73,0.41503888469683814,-0.6299999999999999,1.9000000000000001,-1.3315591032282688,-1.3
7149,final meaningful expansion,8,0,0.0,2.5759040795623647,active expansion,27.450000000000045,0.08775306631025129,-2.1999999999999886,11.350000000000023,0.520778252372959,0.10000000000002274,1.51,0.021844151826149606,-0.21999999999999997,5.2,1.3049279211637033,3.3
7149,terminal observed record,8,-3,-5.0,0.4293173465937274,low activity,32.35000000000002,1.3777231410708612,9.199999999999989,9.650000000000034,-0.13772647996639947,4.0,2.2800000000000002,1.3980257168735601,1.3200000000000003,1.6,-1.571239741809357,-1.7000000000000002
7149,terminal observed record,8,-2,-4.0,0.2146586732968637,low activity,32.450000000000045,1.404049060963941,0.10000000000002274,14.950000000000045,1.9152588620327953,5.300000000000011,2.36,1.5410056197356279,0.07999999999999963,3.2,-0.2929430027102191,1.6
7149,terminal observed record,8,-1,-2.0,0.2146586732968637,low activity,29.650000000000034,0.6669233039578718,-2.8000000000000114,11.25,0.4820426798823995,-3.7000000000000455,1.73,0.41503888469683814,-0.6299999999999999,1.9000000000000001,-1.3315591032282688,-1.3
7149,terminal observed record,8,0,0.0,2.5759040795623647,active expansion,27.450000000000045,0.08775306631025129,-2.1999999999999886,11.350000000000023,0.520778252372959,0.10000000000002274,1.51,0.021844151826149606,-0.21999999999999997,5.2,1.3049279211637033,3.3
7421,first observed perimeter,0,0,0.0,0.4293173465937274,active expansion,30.350000000000023,0.008043878373938705,,15.75,0.8967303779846377,,1.31,-0.5949800502869365,,2.7,-0.9975599800970099,
7421,first observed perimeter,0,1,2.0,1.0732933664843187,major expansion,30.450000000000045,0.04021939186970267,0.10000000000002274,13.550000000000011,0.0527488457638035,-2.1999999999999886,1.36,-0.4452995344914806,0.050000000000000044,4.9,0.6745405579703581,2.2
7421,first observed perimeter,0,2,4.0,1.0732933664843187,major expansion,30.350000000000023,0.008043878373938705,-0.10000000000002274,13.550000000000011,0.0527488457638035,0.0,1.26,-0.7446605660823923,-0.10000000000000009,3.4000000000000004,-0.4655279907119382,-1.5
7421,first observed perimeter,0,3,7.0,0.2146586732968637,low activity,32.650000000000034,0.7480806887763454,2.3000000000000114,14.25,0.32128842419770237,0.6999999999999886,1.86,1.0515056234630766,0.6000000000000001,2.9000000000000004,-0.8455508402727036,-0.5
7421,expansion pulse,1,-1,-2.0,0.4293173465937274,active expansion,30.350000000000023,0.008043878373938705,,15.75,0.8967303779846377,,1.31,-0.5949800502869365,,2.7,-0.9975599800970099,
7421,expansion pulse,1,0,0.0,1.0732933664843187,major expansion,30.450000000000045,0.04021939186970267,0.10000000000002274,13.550000000000011,0.0527488457638035,-2.1999999999999886,1.36,-0.4452995344914806,0.050000000000000044,4.9,0.6745405579703581,2.2
7421,expansion pulse,1,1,2.0,1.0732933664843187,major expansion,30.350000000000023,0.008043878373938705,-0.10000000000002274,13.550000000000011,0.0527488457638035,0.0,1.26,-0.7446605660823923,-0.10000000000000009,3.4000000000000004,-0.4655279907119382,-1.5
7421,expansion pulse,1,2,5.0,0.2146586732968637,low activity,32.650000000000034,0.7480806887763454,2.3000000000000114,14.25,0.32128842419770237,0.6999999999999886,1.86,1.0515056234630766,0.6000000000000001,2.9000000000000004,-0.8455508402727036,-0.5
7421,expansion pulse,1,3,6.0,0.2146586732968637,low activity,32.950000000000045,0.844607229263619,0.30000000000001137,14.75,0.5131024087933475,0.5,1.98,1.4107388613721699,0.11999999999999988,3.3000000000000003,-0.5415325606240913,0.3999999999999999
7421,peak expansion,1,-1,-2.0,0.4293173465937274,active expansion,30.350000000000023,0.008043878373938705,,15.75,0.8967303779846377,,1.31,-0.5949800502869365,,2.7,-0.9975599800970099,
7421,peak expansion,1,0,0.0,1.0732933664843187,major expansion,30.450000000000045,0.04021939186970267,0.10000000000002274,13.550000000000011,0.0527488457638035,-2.1999999999999886,1.36,-0.4452995344914806,0.050000000000000044,4.9,0.6745405579703581,2.2
7421,peak expansion,1,1,2.0,1.0732933664843187,major expansion,30.350000000000023,0.008043878373938705,-0.10000000000002274,13.550000000000011,0.0527488457638035,0.0,1.26,-0.7446605660823923,-0.10000000000000009,3.4000000000000004,-0.4655279907119382,-1.5
7421,peak expansion,1,2,5.0,0.2146586732968637,low activity,32.650000000000034,0.7480806887763454,2.3000000000000114,14.25,0.32128842419770237,0.6999999999999886,1.86,1.0515056234630766,0.6000000000000001,2.9000000000000004,-0.8455508402727036,-0.5
7421,peak expansion,1,3,6.0,0.2146586732968637,low activity,32.950000000000045,0.844607229263619,0.30000000000001137,14.75,0.5131024087933475,0.5,1.98,1.4107388613721699,0.11999999999999988,3.3000000000000003,-0.5415325606240913,0.3999999999999999
7421,expansion pulse,2,-2,-4.0,0.4293173465937274,active expansion,30.350000000000023,0.008043878373938705,,15.75,0.8967303779846377,,1.31,-0.5949800502869365,,2.7,-0.9975599800970099,
7421,expansion pulse,2,-1,-2.0,1.0732933664843187,major expansion,30.450000000000045,0.04021939186970267,0.10000000000002274,13.550000000000011,0.0527488457638035,-2.1999999999999886,1.36,-0.4452995344914806,0.050000000000000044,4.9,0.6745405579703581,2.2
7421,expansion pulse,2,0,0.0,1.0732933664843187,major expansion,30.350000000000023,0.008043878373938705,-0.10000000000002274,13.550000000000011,0.0527488457638035,0.0,1.26,-0.7446605660823923,-0.10000000000000009,3.4000000000000004,-0.4655279907119382,-1.5
7421,expansion pulse,2,1,3.0,0.2146586732968637,low activity,32.650000000000034,0.7480806887763454,2.3000000000000114,14.25,0.32128842419770237,0.6999999999999886,1.86,1.0515056234630766,0.6000000000000001,2.9000000000000004,-0.8455508402727036,-0.5
7421,expansion pulse,2,2,4.0,0.2146586732968637,low activity,32.950000000000045,0.844607229263619,0.30000000000001137,14.75,0.5131024087933475,0.5,1.98,1.4107388613721699,0.11999999999999988,3.3000000000000003,-0.5415325606240913,0.3999999999999999
7421,expansion pulse,2,3,5.0,0.8586346931874548,major expansion,28.75,-0.5067643375581751,-4.2000000000000455,16.25,1.0885443625802829,1.5,1.4000000000000001,-0.32555512185511587,-0.5799999999999998,3.2,-0.6175371305362445,-0.10000000000000009
7421,expansion pulse,5,-3,-5.0,1.0732933664843187,major expansion,30.350000000000023,0.008043878373938705,-0.10000000000002274,13.550000000000011,0.0527488457638035,0.0,1.26,-0.7446605660823923,-0.10000000000000009,3.4000000000000004,-0.4655279907119382,-1.5
7421,expansion pulse,5,-2,-2.0,0.2146586732968637,low activity,32.650000000000034,0.7480806887763454,2.3000000000000114,14.25,0.32128842419770237,0.6999999999999886,1.86,1.0515056234630766,0.6000000000000001,2.9000000000000004,-0.8455508402727036,-0.5
7421,expansion pulse,5,-1,-1.0,0.2146586732968637,low activity,32.950000000000045,0.844607229263619,0.30000000000001137,14.75,0.5131024087933475,0.5,1.98,1.4107388613721699,0.11999999999999988,3.3000000000000003,-0.5415325606240913,0.3999999999999999
7421,expansion pulse,5,0,0.0,0.8586346931874548,major expansion,28.75,-0.5067643375581751,-4.2000000000000455,16.25,1.0885443625802829,1.5,1.4000000000000001,-0.32555512185511587,-0.5799999999999998,3.2,-0.6175371305362445,-0.10000000000000009
7421,expansion pulse,5,1,2.0,0.8586346931874548,major expansion,33.85000000000002,1.1341868507254216,5.100000000000023,11.75,-0.6377814987805234,-4.5,1.9000000000000001,1.1712500360994413,0.5,6.800000000000001,2.118627386301267,3.6000000000000005
7421,expansion pulse,5,2,4.0,0.4293173465937274,active expansion,23.25,-2.2764175798247908,-10.600000000000023,7.4500000000000455,-2.2873817663030542,-4.2999999999999545,1.0,-1.522999248218762,-0.9000000000000001,4.9,0.6745405579703581,-1.9000000000000004
7421,expansion pulse,6,-3,-4.0,0.2146586732968637,low activity,32.650000000000034,0.7480806887763454,2.3000000000000114,14.25,0.32128842419770237,0.6999999999999886,1.86,1.0515056234630766,0.6000000000000001,2.9000000000000004,-0.8455508402727036,-0.5
7421,expansion pulse,6,-2,-3.0,0.2146586732968637,low activity,32.950000000000045,0.844607229263619,0.30000000000001137,14.75,0.5131024087933475,0.5,1.98,1.4107388613721699,0.11999999999999988,3.3000000000000003,-0.5415325606240913,0.3999999999999999
7421,expansion pulse,6,-1,-2.0,0.8586346931874548,major expansion,28.75,-0.5067643375581751,-4.2000000000000455,16.25,1.0885443625802829,1.5,1.4000000000000001,-0.32555512185511587,-0.5799999999999998,3.2,-0.6175371305362445,-0.10000000000000009
7421,expansion pulse,6,0,0.0,0.8586346931874548,major expansion,33.85000000000002,1.1341868507254216,5.100000000000023,11.75,-0.6377814987805234,-4.5,1.9000000000000001,1.1712500360994413,0.5,6.800000000000001,2.118627386301267,3.6000000000000005
7421,expansion pulse,6,1,2.0,0.4293173465937274,active expansion,23.25,-2.2764175798247908,-10.600000000000023,7.4500000000000455,-2.2873817663030542,-4.2999999999999545,1.0,-1.522999248218762,-0.9000000000000001,4.9,0.6745405579703581,-1.9000000000000004
7421,final meaningful expansion,7,-3,-5.0,0.2146586732968637,low activity,32.950000000000045,0.844607229263619,0.30000000000001137,14.75,0.5131024087933475,0.5,1.98,1.4107388613721699,0.11999999999999988,3.3000000000000003,-0.5415325606240913,0.3999999999999999
7421,final meaningful expansion,7,-2,-4.0,0.8586346931874548,major expansion,28.75,-0.5067643375581751,-4.2000000000000455,16.25,1.0885443625802829,1.5,1.4000000000000001,-0.32555512185511587,-0.5799999999999998,3.2,-0.6175371305362445,-0.10000000000000009
7421,final meaningful expansion,7,-1,-2.0,0.8586346931874548,major expansion,33.85000000000002,1.1341868507254216,5.100000000000023,11.75,-0.6377814987805234,-4.5,1.9000000000000001,1.1712500360994413,0.5,6.800000000000001,2.118627386301267,3.6000000000000005
7421,final meaningful expansion,7,0,0.0,0.4293173465937274,active expansion,23.25,-2.2764175798247908,-10.600000000000023,7.4500000000000455,-2.2873817663030542,-4.2999999999999545,1.0,-1.522999248218762,-0.9000000000000001,4.9,0.6745405579703581,-1.9000000000000004
7421,terminal observed record,7,-3,-5.0,0.2146586732968637,low activity,32.950000000000045,0.844607229263619,0.30000000000001137,14.75,0.5131024087933475,0.5,1.98,1.4107388613721699,0.11999999999999988,3.3000000000000003,-0.5415325606240913,0.3999999999999999
7421,terminal observed record,7,-2,-4.0,0.8586346931874548,major expansion,28.75,-0.5067643375581751,-4.2000000000000455,16.25,1.0885443625802829,1.5,1.4000000000000001,-0.32555512185511587,-0.5799999999999998,3.2,-0.6175371305362445,-0.10000000000000009
7421,terminal observed record,7,-1,-2.0,0.8586346931874548,major expansion,33.85000000000002,1.1341868507254216,5.100000000000023,11.75,-0.6377814987805234,-4.5,1.9000000000000001,1.1712500360994413,0.5,6.800000000000001,2.118627386301267,3.6000000000000005
7421,terminal observed record,7,0,0.0,0.4293173465937274,active expansion,23.25,-2.2764175798247908,-10.600000000000023,7.4500000000000455,-2.2873817663030542,-4.2999999999999545,1.0,-1.522999248218762,-0.9000000000000001,4.9,0.6745405579703581,-1.9000000000000004
7508,first observed perimeter,0,0,0.0,0.4293173465937274,low activity,30.450000000000045,0.9137678063682865,,13.350000000000023,0.8401680504168059,,2.17,1.0442444688277879,,2.4000000000000004,-0.6581243740893182,
7508,first observed perimeter,0,1,1.0,1.9319280596717732,major expansion,29.25,0.6823121087129871,-1.2000000000000455,12.950000000000045,0.7742725170507855,-0.39999999999997726,1.8900000000000001,0.5379441203052243,-0.2799999999999998,2.6,-0.48550158744293986,0.19999999999999973
7508,first observed perimeter,0,2,3.0,1.0732933664843187,major expansion,30.150000000000034,0.8559038819544617,0.9000000000000341,12.050000000000011,0.6260075669772258,-0.9000000000000341,2.1,0.9176693816971472,0.20999999999999996,3.0,-0.1402560141501827,0.3999999999999999
7508,first observed perimeter,0,3,6.0,0.6439760198905912,active expansion,28.350000000000023,0.5087203354715235,-1.8000000000000114,12.350000000000023,0.6754292170017457,0.30000000000001137,1.82,0.41136903317458323,-0.28,4.9,1.4996604589904146,1.9000000000000004
7508,expansion pulse,1,-1,-1.0,0.4293173465937274,low activity,30.450000000000045,0.9137678063682865,,13.350000000000023,0.8401680504168059,,2.17,1.0442444688277879,,2.4000000000000004,-0.6581243740893182,
7508,expansion pulse,1,0,0.0,1.9319280596717732,major expansion,29.25,0.6823121087129871,-1.2000000000000455,12.950000000000045,0.7742725170507855,-0.39999999999997726,1.8900000000000001,0.5379441203052243,-0.2799999999999998,2.6,-0.48550158744293986,0.19999999999999973
7508,expansion pulse,1,1,2.0,1.0732933664843187,major expansion,30.150000000000034,0.8559038819544617,0.9000000000000341,12.050000000000011,0.6260075669772258,-0.9000000000000341,2.1,0.9176693816971472,0.20999999999999996,3.0,-0.1402560141501827,0.3999999999999999
7508,expansion pulse,1,2,5.0,0.6439760198905912,active expansion,28.350000000000023,0.5087203354715235,-1.8000000000000114,12.350000000000023,0.6754292170017457,0.30000000000001137,1.82,0.41136903317458323,-0.28,4.9,1.4996604589904146,1.9000000000000004
7508,expansion pulse,1,3,6.0,0.4293173465937274,low activity,18.950000000000045,-1.3043492961615823,-9.399999999999977,2.4500000000000455,-0.9554852338073461,-9.899999999999977,0.6900000000000001,-1.6319145162200497,-1.13,5.300000000000001,1.844906032283172,0.40000000000000036
7508,peak expansion,1,-1,-1.0,0.4293173465937274,low activity,30.450000000000045,0.9137678063682865,,13.350000000000023,0.8401680504168059,,2.17,1.0442444688277879,,2.4000000000000004,-0.6581243740893182,
7508,peak expansion,1,0,0.0,1.9319280596717732,major expansion,29.25,0.6823121087129871,-1.2000000000000455,12.950000000000045,0.7742725170507855,-0.39999999999997726,1.8900000000000001,0.5379441203052243,-0.2799999999999998,2.6,-0.48550158744293986,0.19999999999999973
7508,peak expansion,1,1,2.0,1.0732933664843187,major expansion,30.150000000000034,0.8559038819544617,0.9000000000000341,12.050000000000011,0.6260075669772258,-0.9000000000000341,2.1,0.9176693816971472,0.20999999999999996,3.0,-0.1402560141501827,0.3999999999999999
7508,peak expansion,1,2,5.0,0.6439760198905912,active expansion,28.350000000000023,0.5087203354715235,-1.8000000000000114,12.350000000000023,0.6754292170017457,0.30000000000001137,1.82,0.41136903317458323,-0.28,4.9,1.4996604589904146,1.9000000000000004
7508,peak expansion,1,3,6.0,0.4293173465937274,low activity,18.950000000000045,-1.3043492961615823,-9.399999999999977,2.4500000000000455,-0.9554852338073461,-9.899999999999977,0.6900000000000001,-1.6319145162200497,-1.13,5.300000000000001,1.844906032283172,0.40000000000000036
7508,expansion pulse,5,-3,-6.0,1.0732933664843187,major expansion,30.150000000000034,0.8559038819544617,0.9000000000000341,12.050000000000011,0.6260075669772258,-0.9000000000000341,2.1,0.9176693816971472,0.20999999999999996,3.0,-0.1402560141501827,0.3999999999999999
7508,expansion pulse,5,-2,-3.0,0.6439760198905912,active expansion,28.350000000000023,0.5087203354715235,-1.8000000000000114,12.350000000000023,0.6754292170017457,0.30000000000001137,1.82,0.41136903317458323,-0.28,4.9,1.4996604589904146,1.9000000000000004
7508,expansion pulse,5,-1,-2.0,0.4293173465937274,low activity,18.950000000000045,-1.3043492961615823,-9.399999999999977,2.4500000000000455,-0.9554852338073461,-9.899999999999977,0.6900000000000001,-1.6319145162200497,-1.13,5.300000000000001,1.844906032283172,0.40000000000000036
7508,expansion pulse,5,0,0.0,1.2879520397811823,major expansion,15.450000000000045,-1.9794284143228469,-3.5,-4.0499999999999545,-2.0262876510052372,-6.5,0.66,-1.6861609821331816,-0.030000000000000027,2.6,-0.48550158744293986,-2.7000000000000006
7508,expansion pulse,5,1,2.0,0.6439760198905912,active expansion,25.850000000000023,0.026520965356334567,10.399999999999977,4.550000000000011,-0.6095336836357254,8.599999999999966,1.6500000000000001,0.10397239300016957,0.9900000000000001,2.6,-0.48550158744293986,0.0
7508,expansion pulse,5,2,4.0,0.4293173465937274,quiescence,27.25,0.296552612620836,1.3999999999999773,12.350000000000023,0.6754292170017457,7.800000000000011,1.76,0.30287610134831944,0.10999999999999988,1.9000000000000001,-1.089681340705265,-0.7
7508,final meaningful expansion,6,-3,-5.0,0.6439760198905912,active expansion,28.350000000000023,0.5087203354715235,-1.8000000000000114,12.350000000000023,0.6754292170017457,0.30000000000001137,1.82,0.41136903317458323,-0.28,4.9,1.4996604589904146,1.9000000000000004
7508,final meaningful expansion,6,-2,-4.0,0.4293173465937274,low activity,18.950000000000045,-1.3043492961615823,-9.399999999999977,2.4500000000000455,-0.9554852338073461,-9.899999999999977,0.6900000000000001,-1.6319145162200497,-1.13,5.300000000000001,1.844906032283172,0.40000000000000036
7508,final meaningful expansion,6,-1,-2.0,1.2879520397811823,major expansion,15.450000000000045,-1.9794284143228469,-3.5,-4.0499999999999545,-2.0262876510052372,-6.5,0.66,-1.6861609821331816,-0.030000000000000027,2.6,-0.48550158744293986,-2.7000000000000006
7508,final meaningful expansion,6,0,0.0,0.6439760198905912,active expansion,25.850000000000023,0.026520965356334567,10.399999999999977,4.550000000000011,-0.6095336836357254,8.599999999999966,1.6500000000000001,0.10397239300016957,0.9900000000000001,2.6,-0.48550158744293986,0.0
7508,final meaningful expansion,6,1,2.0,0.4293173465937274,quiescence,27.25,0.296552612620836,1.3999999999999773,12.350000000000023,0.6754292170017457,7.800000000000011,1.76,0.30287610134831944,0.10999999999999988,1.9000000000000001,-1.089681340705265,-0.7
7508,terminal observed record,7,-3,-6.0,0.4293173465937274,low activity,18.950000000000045,-1.3043492961615823,-9.399999999999977,2.4500000000000455,-0.9554852338073461,-9.899999999999977,0.6900000000000001,-1.6319145162200497,-1.13,5.300000000000001,1.844906032283172,0.40000000000000036
7508,terminal observed record,7,-2,-4.0,1.2879520397811823,major expansion,15.450000000000045,-1.9794284143228469,-3.5,-4.0499999999999545,-2.0262876510052372,-6.5,0.66,-1.6861609821331816,-0.030000000000000027,2.6,-0.48550158744293986,-2.7000000000000006
7508,terminal observed record,7,-1,-2.0,0.6439760198905912,active expansion,25.850000000000023,0.026520965356334567,10.399999999999977,4.550000000000011,-0.6095336836357254,8.599999999999966,1.6500000000000001,0.10397239300016957,0.9900000000000001,2.6,-0.48550158744293986,0.0
7508,terminal observed record,7,0,0.0,0.4293173465937274,quiescence,27.25,0.296552612620836,1.3999999999999773,12.350000000000023,0.6754292170017457,7.800000000000011,1.76,0.30287610134831944,0.10999999999999988,1.9000000000000001,-1.089681340705265,-0.7
7508,transition into geometric quiescence,7,-3,-6.0,0.4293173465937274,low activity,18.950000000000045,-1.3043492961615823,-9.399999999999977,2.4500000000000455,-0.9554852338073461,-9.899999999999977,0.6900000000000001,-1.6319145162200497,-1.13,5.300000000000001,1.844906032283172,0.40000000000000036
7508,transition into geometric quiescence,7,-2,-4.0,1.2879520397811823,major expansion,15.450000000000045,-1.9794284143228469,-3.5,-4.0499999999999545,-2.0262876510052372,-6.5,0.66,-1.6861609821331816,-0.030000000000000027,2.6,-0.48550158744293986,-2.7000000000000006
7508,transition into geometric quiescence,7,-1,-2.0,0.6439760198905912,active expansion,25.850000000000023,0.026520965356334567,10.399999999999977,4.550000000000011,-0.6095336836357254,8.599999999999966,1.6500000000000001,0.10397239300016957,0.9900000000000001,2.6,-0.48550158744293986,0.0
7508,transition into geometric quiescence,7,0,0.0,0.4293173465937274,quiescence,27.25,0.296552612620836,1.3999999999999773,12.350000000000023,0.6754292170017457,7.800000000000011,1.76,0.30287610134831944,0.10999999999999988,1.9000000000000001,-1.089681340705265,-0.7
16331,expansion pulse,0,0,0.0,3.434538772749819,major expansion,7.4500000000000455,-1.3069617131164137,,-5.949999999999989,-1.1974918590937396,,0.5,-1.070908159533106,,2.6,-1.6343723980874665,
16331,expansion pulse,0,1,1.0,0.4293173465937274,low activity,9.75,-0.5647365427046347,2.2999999999999545,-3.9499999999999886,-0.5285019936782449,2.0,0.58,-0.6027515870596175,0.07999999999999996,5.1000000000000005,0.7004453134660581,2.5000000000000004
16331,expansion pulse,0,2,2.0,1.0732933664843187,active expansion,12.050000000000011,0.17748862770716253,2.3000000000000114,-2.849999999999966,-0.1605575676997153,1.1000000000000227,0.66,-0.13459501458612816,0.08000000000000007,3.3000000000000003,-0.9806234388524796,-1.8000000000000003
16331,expansion pulse,0,3,3.0,0.6439760198905912,low activity,13.650000000000034,0.6938191810371133,1.6000000000000227,-1.349999999999966,0.3411848313619057,1.5,0.77,0.509120272564919,0.10999999999999999,4.9,0.513659896541776,1.6
16331,first observed perimeter,0,0,0.0,3.434538772749819,major expansion,7.4500000000000455,-1.3069617131164137,,-5.949999999999989,-1.1974918590937396,,0.5,-1.070908159533106,,2.6,-1.6343723980874665,
16331,first observed perimeter,0,1,1.0,0.4293173465937274,low activity,9.75,-0.5647365427046347,2.2999999999999545,-3.9499999999999886,-0.5285019936782449,2.0,0.58,-0.6027515870596175,0.07999999999999996,5.1000000000000005,0.7004453134660581,2.5000000000000004
16331,first observed perimeter,0,2,2.0,1.0732933664843187,active expansion,12.050000000000011,0.17748862770716253,2.3000000000000114,-2.849999999999966,-0.1605575676997153,1.1000000000000227,0.66,-0.13459501458612816,0.08000000000000007,3.3000000000000003,-0.9806234388524796,-1.8000000000000003
16331,first observed perimeter,0,3,3.0,0.6439760198905912,low activity,13.650000000000034,0.6938191810371133,1.6000000000000227,-1.349999999999966,0.3411848313619057,1.5,0.77,0.509120272564919,0.10999999999999999,4.9,0.513659896541776,1.6
16331,peak expansion,0,0,0.0,3.434538772749819,major expansion,7.4500000000000455,-1.3069617131164137,,-5.949999999999989,-1.1974918590937396,,0.5,-1.070908159533106,,2.6,-1.6343723980874665,
16331,peak expansion,0,1,1.0,0.4293173465937274,low activity,9.75,-0.5647365427046347,2.2999999999999545,-3.9499999999999886,-0.5285019936782449,2.0,0.58,-0.6027515870596175,0.07999999999999996,5.1000000000000005,0.7004453134660581,2.5000000000000004
16331,peak expansion,0,2,2.0,1.0732933664843187,active expansion,12.050000000000011,0.17748862770716253,2.3000000000000114,-2.849999999999966,-0.1605575676997153,1.1000000000000227,0.66,-0.13459501458612816,0.08000000000000007,3.3000000000000003,-0.9806234388524796,-1.8000000000000003
16331,peak expansion,0,3,3.0,0.6439760198905912,low activity,13.650000000000034,0.6938191810371133,1.6000000000000227,-1.349999999999966,0.3411848313619057,1.5,0.77,0.509120272564919,0.10999999999999999,4.9,0.513659896541776,1.6
16331,expansion pulse,2,-2,-2.0,3.434538772749819,major expansion,7.4500000000000455,-1.3069617131164137,,-5.949999999999989,-1.1974918590937396,,0.5,-1.070908159533106,,2.6,-1.6343723980874665,
16331,expansion pulse,2,-1,-1.0,0.4293173465937274,low activity,9.75,-0.5647365427046347,2.2999999999999545,-3.9499999999999886,-0.5285019936782449,2.0,0.58,-0.6027515870596175,0.07999999999999996,5.1000000000000005,0.7004453134660581,2.5000000000000004
16331,expansion pulse,2,0,0.0,1.0732933664843187,active expansion,12.050000000000011,0.17748862770716253,2.3000000000000114,-2.849999999999966,-0.1605575676997153,1.1000000000000227,0.66,-0.13459501458612816,0.08000000000000007,3.3000000000000003,-0.9806234388524796,-1.8000000000000003
16331,expansion pulse,2,1,1.0,0.6439760198905912,low activity,13.650000000000034,0.6938191810371133,1.6000000000000227,-1.349999999999966,0.3411848313619057,1.5,0.77,0.509120272564919,0.10999999999999999,4.9,0.513659896541776,1.6
16331,expansion pulse,2,2,2.0,0.4293173465937274,low activity,14.950000000000045,1.113337755617696,1.3000000000000114,-0.44999999999998863,0.6422302707988707,0.8999999999999773,0.87,1.0943159881567799,0.09999999999999998,5.1000000000000005,0.7004453134660581,0.20000000000000018
16331,expansion pulse,2,3,3.0,1.0732933664843187,active expansion,14.650000000000034,1.0165257768683278,-0.30000000000001137,0.4500000000000455,0.9432757102358547,0.9000000000000341,0.87,1.0943159881567799,0.0,6.2,1.7277651065496085,1.0999999999999996
16331,expansion pulse,5,-3,-3.0,1.0732933664843187,active expansion,12.050000000000011,0.17748862770716253,2.3000000000000114,-2.849999999999966,-0.1605575676997153,1.1000000000000227,0.66,-0.13459501458612816,0.08000000000000007,3.3000000000000003,-0.9806234388524796,-1.8000000000000003
16331,expansion pulse,5,-2,-2.0,0.6439760198905912,low activity,13.650000000000034,0.6938191810371133,1.6000000000000227,-1.349999999999966,0.3411848313619057,1.5,0.77,0.509120272564919,0.10999999999999999,4.9,0.513659896541776,1.6
16331,expansion pulse,5,-1,-1.0,0.4293173465937274,low activity,14.950000000000045,1.113337755617696,1.3000000000000114,-0.44999999999998863,0.6422302707988707,0.8999999999999773,0.87,1.0943159881567799,0.09999999999999998,5.1000000000000005,0.7004453134660581,0.20000000000000018
16331,expansion pulse,5,0,0.0,1.0732933664843187,active expansion,14.650000000000034,1.0165257768683278,-0.30000000000001137,0.4500000000000455,0.9432757102358547,0.9000000000000341,0.87,1.0943159881567799,0.0,6.2,1.7277651065496085,1.0999999999999996
16331,expansion pulse,5,1,1.0,0.2146586732968637,quiescence,7.150000000000034,-1.4037736918657817,-7.5,-3.849999999999966,-0.4950525004074626,-4.300000000000011,0.47000000000000003,-1.2464668742106644,-0.39999999999999997,4.800000000000001,0.42026718807963537,-1.3999999999999995
16331,expansion pulse,5,2,2.0,0.4293173465937274,quiescence,8.950000000000045,-0.8229018193695917,1.8000000000000114,-7.25,-1.6323352716138149,-3.400000000000034,0.56,-0.7197907301779891,0.09000000000000002,4.7,0.3268744796174939,-0.10000000000000053
16331,expansion pulse,5,3,5.0,0.2146586732968637,quiescence,10.150000000000034,-0.4356539043721379,1.1999999999999886,-2.0499999999999545,0.10703837846648637,5.2000000000000455,0.56,-0.7197907301779891,0.0,3.0,-1.2608015642389028,-1.7000000000000002
16331,final meaningful expansion,5,-3,-3.0,1.0732933664843187,active expansion,12.050000000000011,0.17748862770716253,2.3000000000000114,-2.849999999999966,-0.1605575676997153,1.1000000000000227,0.66,-0.13459501458612816,0.08000000000000007,3.3000000000000003,-0.9806234388524796,-1.8000000000000003
16331,final meaningful expansion,5,-2,-2.0,0.6439760198905912,low activity,13.650000000000034,0.6938191810371133,1.6000000000000227,-1.349999999999966,0.3411848313619057,1.5,0.77,0.509120272564919,0.10999999999999999,4.9,0.513659896541776,1.6
16331,final meaningful expansion,5,-1,-1.0,0.4293173465937274,low activity,14.950000000000045,1.113337755617696,1.3000000000000114,-0.44999999999998863,0.6422302707988707,0.8999999999999773,0.87,1.0943159881567799,0.09999999999999998,5.1000000000000005,0.7004453134660581,0.20000000000000018
16331,final meaningful expansion,5,0,0.0,1.0732933664843187,active expansion,14.650000000000034,1.0165257768683278,-0.30000000000001137,0.4500000000000455,0.9432757102358547,0.9000000000000341,0.87,1.0943159881567799,0.0,6.2,1.7277651065496085,1.0999999999999996
16331,final meaningful expansion,5,1,1.0,0.2146586732968637,quiescence,7.150000000000034,-1.4037736918657817,-7.5,-3.849999999999966,-0.4950525004074626,-4.300000000000011,0.47000000000000003,-1.2464668742106644,-0.39999999999999997,4.800000000000001,0.42026718807963537,-1.3999999999999995
