fire_id,timestamp,observation_index,elapsed_days,time_to_end_days,relative_age,cumulative_area_km2,newly_added_area_km2,proportional_area_growth,perimeter_km,perimeter_change_km,compactness,centroid_x_m,centroid_y_m,centroid_lon,centroid_lat,centroid_displacement_km,maximum_spatial_extent_km,vase_width_km,polygon_components,tmmx_c_nearest_grid_cell,climate_mean_c,climate_median_c,climate_sd_c,climate_min_c,climate_max_c,climate_newly_added_area_c,climate_cumulative_footprint_c,climate_advancing_boundary_c,climate_support_used,region,year,month,season,elevation,vegetation_or_landcover_class,final_fire_area_km2,duration_days,observation_count,growth_above_one_pixel,growth_above_primary_threshold
6833,2001-08-20,12,13.0,0.0,1.0,120.42351571954052,0.2146586732968637,0.0017825311942959003,1.8612508661150933,0.0,0.7853981633974483,-10052032.69778168,4585869.2681893185,-120.22304629573172,41.24166668526875,5.636442463814314,0.6580515544596587,0.6580515544596587,1,24.450000000000045,24.450000000000045,24.450000000000045,,24.450000000000045,24.450000000000045,,,,nearest grid cell to event centroid,Eastern Cascades Slopes and Foothills,2001,8,summer,,Grasslands,120.42351571954052,14,13,True,False
6991,2001-08-13,0,0.0,-13.0,0.0,26.83233416210796,0.2146586732968637,0.008,1.8612508661150933,,0.7853981633974483,-9057300.295396242,5289641.284595225,-120.73039439587424,47.570833356903435,0.0,0.6580515544596587,0.6580515544596587,1,31.05000000000001,31.05000000000001,31.05000000000001,,31.05000000000001,31.05000000000001,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-14,1,1.0,-12.0,0.07692307692307693,26.83233416210796,0.6439760198905912,0.024000000000000007,4.641127165282145,2.779876299167052,0.3783978630983198,-9058227.251779534,5290876.564062933,-120.76837017766238,47.581942552934215,1.5443974552773416,1.673271348941405,1.673271348941405,1,31.75,31.75,31.75,,31.75,31.75,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-15,2,2.0,-11.0,0.15384615384615385,26.83233416210796,1.0732933664843187,0.040000000000000015,6.502378031402826,1.861250866120681,0.3209252060302421,-9059153.546262352,5289920.190639319,-120.76088692401963,47.57334262657069,1.3314171376000183,3.1106795971542174,3.1106795971542174,2,31.450000000000045,31.450000000000045,31.450000000000045,,31.450000000000045,31.450000000000045,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-16,3,3.0,-10.0,0.23076923076923078,26.83233416210796,3.649197446046683,0.13600000000000004,14.834006928894668,8.331628897491843,0.209243332390656,-9057109.88137843,5290539.769936071,-120.74648996693968,47.57891438100552,2.135519764070348,3.9341671911289526,3.9341671911289526,1,32.150000000000034,32.150000000000034,32.150000000000034,,32.150000000000034,32.150000000000034,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-17,4,4.0,-9.0,0.3076923076923077,26.83233416210796,3.863856119343547,0.14400000000000002,24.13226125946641,9.298254330571742,0.0838950913987641,-9059025.818746302,5290412.824355425,-120.76939887455804,47.57777377967958,1.9201383226349649,8.3552622994727,8.3552622994727,5,25.950000000000045,25.950000000000045,25.950000000000045,,25.950000000000045,25.950000000000045,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-18,5,5.0,-8.0,0.38461538461538464,26.83233416210796,3.863856119343547,0.14400000000000002,16.695257795004174,-7.4370034644622365,0.17495088650361776,-9062988.522051586,5289614.327131399,-120.80566140170944,47.57059189966993,4.042352693974521,6.439281304049004,6.439281304049004,2,19.150000000000034,19.150000000000034,19.150000000000034,,19.150000000000034,19.150000000000034,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-19,6,6.0,-7.0,0.46153846153846156,26.83233416210796,9.87429897165573,0.36800000000000005,37.07301732223667,20.3777595272325,0.09062073842715798,-9061611.130821953,5289549.567912016,-120.78596285274503,47.570010672220896,1.3789127441450584,7.713824296227223,7.713824296227223,2,20.25,20.25,20.25,,20.25,20.25,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-20,7,7.0,-6.0,0.5384615384615384,26.83233416210796,1.0732933664843187,0.040000000000000015,8.371628897521644,-28.701388424715027,0.1939439687093284,-9060079.972383713,5290195.745086147,-120.77896799604727,47.57582349989269,1.6619239162367427,4.397900363478945,4.397900363478945,4,20.350000000000023,20.350000000000023,20.350000000000023,,20.350000000000023,20.350000000000023,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-21,8,8.0,-5.0,0.6153846153846154,26.83233416210796,1.2879520397811823,0.048000000000000015,8.363628897514195,-0.00800000000744916,0.23287727208925962,-9060620.536890311,5289641.450902937,-120.77465628577677,47.57083562781994,0.7742428736089878,5.014266799711558,5.014266799711558,3,16.75,16.75,16.75,,16.75,16.75,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-22,9,9.0,-4.0,0.6923076923076923,26.83233416210796,0.4293173465937274,0.016,2.78787629917264,-5.5757525983415555,0.6986318162676238,-9057995.264471035,5291957.848177863,-120.78771506818494,47.59166669025524,3.501107197829821,1.0386823956747813,1.0386823956747813,1,14.450000000000045,14.450000000000045,14.450000000000045,,14.450000000000045,14.450000000000045,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-23,10,10.0,-3.0,0.7692307692307693,26.83233416210796,0.4293173465937274,0.016,2.787876299161464,-1.1175949055086676e-11,0.698631816269021,-9061701.766203256,5288251.34644564,-120.76024436337964,47.55833335689234,5.2417850186681045,1.0386823956697853,1.0386823956697853,1,16.25,16.25,16.25,,16.25,16.25,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
6991,2001-08-26,11,13.0,0.0,1.0,26.83233416210796,0.4293173465937274,0.016,3.7145017322245986,0.9266254330631347,0.39438878859625043,-9058921.88990409,5291262.879103072,-120.78564749954964,47.58541677264227,4.098419352073721,1.3132746817925953,1.3132746817925953,1,27.650000000000034,27.650000000000034,27.650000000000034,,27.650000000000034,27.650000000000034,,,,nearest grid cell to event centroid,North Cascades,2001,8,summer,,Grasslands,26.83233416210796,14,12,True,True
7115,2001-08-17,0,0.0,-13.0,0.0,13.094179071108686,0.4293173465937274,0.03278688524590164,3.7225017322301865,,0.39269908169872414,-8792053.76518401,4906944.980743163,-110.158596294522,44.129166687387496,0.0,2.820523296844244,2.820523296844244,2,22.55000000000001,22.55000000000001,22.55000000000001,,22.55000000000001,22.55000000000001,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-18,1,1.0,-12.0,0.07692307692307693,13.094179071108686,0.2146586732968637,0.01639344262295082,1.8612508661150933,-1.8612508661150933,0.7853981633974483,-8789505.545243107,4907408.293459692,-110.13443844866501,44.133333354057385,2.589996822490571,0.6580515544596587,0.6580515544596587,1,26.05000000000001,26.05000000000001,26.05000000000001,,26.05000000000001,26.05000000000001,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-20,2,3.0,-10.0,0.23076923076923078,13.094179071108686,1.2879520397811823,0.09836065573770493,8.36362889751047,6.502378031395376,0.23287727208931142,-8792823.95735233,4906405.613394543,-110.1592001948965,44.12431696888166,3.4665871169917826,5.014266799711042,5.014266799711042,3,22.650000000000034,22.650000000000034,22.650000000000034,,22.650000000000034,22.650000000000034,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-22,3,5.0,-8.0,0.38461538461538464,13.094179071108686,5.581125505718457,0.42622950819672134,25.961512125570327,17.597883228059857,0.10454098117168041,-8791109.176778477,4906837.558310262,-110.1449606531103,44.1282015967631,1.768346353711172,7.713824296226719,7.713824296226719,3,21.950000000000045,21.950000000000045,21.950000000000045,,21.950000000000045,21.950000000000045,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-23,4,6.0,-7.0,0.46153846153846156,13.094179071108686,0.4293173465937274,0.03278688524590164,2.7878762991689148,-23.173635826401412,0.6986318162680896,-8792980.390617067,4904628.417160524,-110.13136782564942,44.10833335403806,2.895124496320849,1.038682395673116,1.038682395673116,1,22.55000000000001,22.55000000000001,22.55000000000001,,22.55000000000001,22.55000000000001,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-25,5,8.0,-5.0,0.6153846153846154,13.094179071108686,0.8586346931874548,0.06557377049180328,7.445003464460373,4.657127165291458,0.19634954084936207,-8791706.280646615,4905670.870772714,-110.13288197436198,44.11771090714626,1.6462277334479898,6.952490759426346,6.952490759426346,4,22.75,22.75,22.75,,22.75,22.75,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
