fire_id_a,fire_id_b,climate_distance,morphology_distance
97198,97914,0.2932973909740007,6.338851033981733
327395,132119,0.17617764668878214,2.5430588423973015
435138,278227,0.09498497791155461,5.329224289965205
80765,171720,0.12399425998827865,4.469430030394076
116256,115900,0.07659485041156626,5.581942103144797
347943,344538,0.09851379131405706,3.723845388332466
347602,430543,0.3532741252611977,2.3193867322671347
305649,208107,0.14571614723580453,4.355141977254419
42404,428408,0.1693788386195063,7.984537659068741
124980,255723,0.29359886853769324,5.187669588785098
106534,43931,0.08273617461434887,6.81876174756887
330124,208107,0.10241840350096436,4.355141977254419
358994,286804,0.08889343324666323,8.506546949841429
288228,269189,0.06328123473493691,5.4549295946614516
365492,324830,0.1566317178032257,3.870493186478204
176205,437485,0.16390231947282072,2.603784853622591
156839,28956,0.14032043415034948,3.9950162925248027
119871,176783,0.0866501681945608,6.19713335792096
220310,136110,0.13461083358453171,6.686632620071499
61883,402096,0.20309086049724656,3.6385942695741154
222396,3887,0.21563867994840868,3.801799037201977
306317,333283,0.10470288887518078,5.721485468931331
34586,174938,0.1560920368248844,5.7963140874126315
410011,145868,0.2555542759076896,3.9649643730906097
432966,416158,0.07839200924990447,4.232891020339785
338838,206182,0.19207425430584735,5.3743835871425265
326312,375082,0.10110317015433491,5.612607389911784
108177,402102,0.17252243024059966,7.403933499605774
125566,272406,0.1163520596744228,4.2636743802292045
52742,362119,0.41692236331566584,2.653056844166023
153729,10455,0.08956415863266265,6.397966804592749
130356,82423,0.22040174086452685,4.35673407775463
409218,406516,0.29067513764200476,5.407578859255486
378892,81350,0.05815789245942597,4.710752431742484
43478,409218,0.34630297203237387,3.4112386568922966
141752,282764,0.09233621397861476,6.857137033002232
426454,400682,0.15756283337534632,5.371890328243906
432435,166713,0.09506559584310459,10.745971635741812
215563,383484,0.05715767097236032,7.041802312311988
301629,29214,0.05012281195424099,4.295155724871003
439896,37459,0.1459820471593332,3.1375933297560277
335109,381953,0.1778567400912988,4.457681430941838
337618,200745,0.12498779280916757,4.839846950083139
187937,380898,0.14080991698676684,7.298834611183009
132327,398026,0.2713452671146699,2.8450573366134093
305119,417573,0.07520804955877922,6.063132545643046
152050,161190,0.19509591655776204,4.320169717330124
435960,435919,0.37444116817578976,4.169162803078637
11584,281676,0.143774673806665,4.5205277734211515
245863,31807,0.07303769022229989,3.779882089258404
203362,202414,0.09776622351412115,3.5046933277473507
273294,106695,0.09471117423509094,6.7470125735862245
326556,354041,0.09661113001849958,4.171461965998642
53436,328963,0.0980106264683027,6.246385631607458
57212,182004,0.08226426277591355,4.950401864444542
119084,424336,0.1394118527872455,4.977611212959434
240847,255728,0.15586199390379718,5.503842234095233
81109,293530,0.11014324962843407,3.457472070968331
262785,98840,0.10188474119328855,3.028121250320599
256654,23079,0.42995036222095623,6.013239869587443
121491,199513,0.46880010725303484,3.5030134455906388
218550,8405,0.10458402854339595,3.808759096285684
441536,425423,0.07923273537431745,5.996372477724844
332207,298362,0.1853643552102037,3.8069440520325815
430931,415700,0.12439467004637055,9.733426034889641
429052,274959,0.1732416571145027,7.760166466367599
41435,406018,0.25520906524654074,5.659241124125593
97611,59676,0.09388634608670737,5.522085600372115
92531,32888,0.27755845841888005,6.151424491154263
115412,179980,0.30576206987052,3.9139508563769594
332745,383814,0.11428700528939612,4.865608391801211
351485,5895,0.15605673795963212,5.0310259897629495
351908,282828,0.27258771262094617,3.090842191959209
37689,378584,0.1058246257016089,8.510673562411956
221564,437495,0.03847500806309343,3.2195147860614575
441514,224602,0.09286242379129594,6.552698741345074
359955,32888,0.22575354581181006,6.153614848465216
