fire_id,timestamp,observation_index,observation_count,gap_days_since_previous,elapsed_days,relative_age_observed,observed_sequence_duration_days,candidate_event_window_days,time_to_terminal_observed_days,cumulative_area_km2,newly_added_area_km2,proportional_area_growth,perimeter_km,perimeter_change_km,compactness,equivalent_radius_km,equivalent_radius_change_km,vase_width_km,vase_width_change_km,centroid_x_m,centroid_y_m,centroid_lon,centroid_lat,centroid_displacement_km,polygon_components,space_time_volume_increment_km2_days,space_time_volume_cumulative_km2_days,pixel_area_estimate_km2,is_first_observation,is_terminal_observed_record,physical_extinction_observed,date_source,fire_source,tmmx_c,tmmn_c,vpd_kpa,wind_speed_m_s,tmmx_c_change,tmmx_c_z_within_fire,tmmx_c_percentile_within_fire,tmmn_c_change,tmmn_c_z_within_fire,tmmn_c_percentile_within_fire,vpd_kpa_change,vpd_kpa_z_within_fire,vpd_kpa_percentile_within_fire,wind_speed_m_s_change,wind_speed_m_s_z_within_fire,wind_speed_m_s_percentile_within_fire,is_expansion_pulse,is_peak_expansion,is_final_meaningful_expansion,is_quiescence_onset,developmental_state
961,2001-01-23,10,21,2,11.0,0.4583333333333333,24.0,25,-13.0,48.72751883838807,1.2879520397811823,0.026431718061674006,10.232879763629288,-16.735257795033977,0.15579158313956537,3.9383309885617566,0.0,4.635127165279351,-10.192879763614386,-8002415.676489567,2971686.4352519084,-80.57474190119345,26.72498989275336,5.374021583534867,5,97.45503767677614,536.0027072222687,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,16.850000000000023,3.25,0.63,4.800000000000001,0.10000000000002274,-1.8652401802566778,0.09523809523809523,-1.7000000000000455,-1.6541936275081042,0.047619047619047616,0.050000000000000044,-1.2191606495138314,0.14285714285714285,0.40000000000000036,1.5927438756810561,0.9523809523809523,False,False,False,False,low activity
961,2001-01-24,11,21,1,12.0,0.5,24.0,25,-12.0,48.72751883838807,6.225101525609047,0.12775330396475768,41.77814448753838,31.54526472390909,0.045119071403632006,3.9383309885617566,0.0,14.828006928893737,10.192879763614386,-7998709.222262334,2971081.0754556735,-80.53356542369261,26.71954503254709,3.755564327963664,10,48.72751883838807,584.7302260606567,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,20.75,5.050000000000011,0.91,3.2,3.8999999999999773,-0.8796713366242834,0.2619047619047619,1.8000000000000114,-1.239823056800308,0.23809523809523808,0.28,0.2650349238073542,0.5714285714285714,-1.6000000000000005,0.0723974488945932,0.5714285714285714,True,False,False,False,major expansion
961,2001-01-25,12,21,1,13.0,0.5416666666666666,24.0,25,-11.0,48.72751883838807,1.7172693863749096,0.03524229074889867,13.947381495858542,-27.830762991679833,0.11183298909189679,3.9383309885617566,0.0,5.098439881807193,-9.729567047086544,-8002510.951935081,2970703.4436827423,-80.56944368377218,26.71614882558247,3.8204390141147573,6,48.72751883838807,633.4577448990448,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,17.950000000000045,3.4500000000000455,0.72,4.0,-2.7999999999999545,-1.587259224360354,0.14285714285714285,-1.599999999999966,-1.6081524529850055,0.09523809523809523,-0.19000000000000006,-0.7420977866605935,0.2619047619047619,0.7999999999999998,0.8325706622878243,0.7619047619047619,False,False,False,False,low activity
961,2001-01-26,13,21,1,14.0,0.5833333333333334,24.0,25,-10.0,48.72751883838807,1.502610713078046,0.030837004405286337,13.028756062805652,-0.91862543305289,0.1121997376282069,3.9383309885617566,0.0,15.75463236194942,10.656192480142227,-7997968.862820627,2971489.20121326,-80.5287062434678,26.72321834366462,4.60955403704131,7,48.72751883838807,682.1852637374328,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,20.350000000000023,4.350000000000023,0.72,2.4000000000000004,2.3999999999999773,-0.9807553205865751,0.19047619047619047,0.8999999999999773,-1.400967167631114,0.14285714285714285,0.0,-0.7420977866605935,0.2619047619047619,-1.5999999999999996,-0.6877757644986379,0.2619047619047619,False,False,False,False,low activity
961,2001-01-27,14,21,1,15.0,0.625,24.0,25,-9.0,48.72751883838807,2.5759040795623647,0.05286343612334801,16.72725779502932,3.6985017322236686,0.11643863604462659,3.9383309885617566,0.0,10.65819248014316,-5.09643988180626,-7999905.596485112,2971646.9092588834,-80.5492186020253,26.724635127010426,1.9431441312477629,6,48.72751883838807,730.9127825758209,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,22.850000000000023,8.650000000000034,0.97,1.2000000000000002,2.5,-0.34898042082221614,0.3333333333333333,4.300000000000011,-0.411081915384715,0.38095238095238093,0.25,0.5830768323761794,0.7380952380952381,-1.2000000000000002,-1.8280355845884848,0.047619047619047616,True,False,True,False,active expansion
961,2001-01-29,15,21,2,17.0,0.7083333333333334,24.0,25,-7.0,48.72751883838807,0.8586346931874548,0.017621145374449334,7.445003464460373,-9.282254330568946,0.19634954084936207,3.9383309885617566,0.0,12.048130629726685,1.389938149583525,-7996198.346368181,2972035.2483434537,-80.51435304825246,26.728127632021422,3.727534127823895,4,97.45503767677614,828.367820252597,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,26.25,12.350000000000023,0.9400000000000001,3.9000000000000004,3.3999999999999773,0.5102334428573064,0.7142857142857143,3.6999999999999886,0.44067981329241407,0.6190476190476191,-0.029999999999999916,0.4240558780917671,0.6666666666666666,2.7,0.7375490106136706,0.7142857142857143,False,False,False,True,quiescence
961,2001-01-30,16,21,1,18.0,0.75,24.0,25,-6.0,48.72751883838807,0.4293173465937274,0.008810572687224667,3.714501732226461,-3.730501732233912,0.3943887885958566,3.9383309885617566,0.0,0.9286254330566153,-11.11950519667007,-8003958.834370022,2967749.605715571,-80.56522849174506,26.689583381589287,8.865207654682767,1,48.72751883838807,877.095339090985,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,28.75,15.75,1.18,4.800000000000001,2.5,1.1420083426216654,0.8571428571428571,3.3999999999999773,1.2233797801849082,0.9523809523809523,0.23999999999999988,1.6962235123670684,0.9523809523809523,0.9000000000000004,1.5927438756810561,0.9523809523809523,False,False,False,False,quiescence
961,2001-01-31,17,21,1,19.0,0.7916666666666666,24.0,25,-5.0,48.72751883838807,0.6439760198905912,0.013215859030837003,5.58375259834528,1.8692508661188185,0.2617993877991494,3.9383309885617566,0.0,10.194879763614386,9.266254330557771,-7999866.238707361,2970452.2632286497,-80.5412121134298,26.71389096647081,4.904456839552357,3,48.72751883838807,925.8228579293731,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,30.75,14.450000000000045,1.35,2.6,2.0,1.6474282624331527,1.0,-1.2999999999999545,0.9241121457848454,0.7619047619047619,0.17000000000000015,2.5973422533120747,1.0,-2.2000000000000006,-0.4977324611503303,0.42857142857142855,False,False,False,False,quiescence
961,2001-02-02,18,21,2,21.0,0.875,24.0,25,-3.0,48.72751883838807,0.2146586732968637,0.0044052863436123335,1.8612508661150933,-3.722501732230186,0.7853981633974483,3.9383309885617566,0.0,0.4653127165287733,-9.729567047085613,-8003727.178011759,2968444.574790362,-80.56731534104448,26.695833343715346,4.351742774737869,1,97.45503767677614,1023.2778956061492,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,29.150000000000034,14.950000000000045,1.0,2.4000000000000004,-1.599999999999966,1.2430923265839715,0.9523809523809523,0.5,1.0392150820925659,0.8809523809523809,-0.3500000000000001,0.7420977866605922,0.8571428571428571,-0.19999999999999973,-0.6877757644986379,0.2619047619047619,False,False,False,False,quiescence
961,2001-02-04,19,21,2,23.0,0.9583333333333334,24.0,25,-1.0,48.72751883838807,0.2146586732968637,0.0044052863436123335,1.8612508661150933,0.0,0.7853981633974483,3.9383309885617566,0.0,0.4653127165287733,0.0,-7994924.23639773,2972614.3892391124,-80.50521597512879,26.733333343732873,9.740592055774256,1,97.45503767677614,1120.7329332829254,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,26.75,14.150000000000034,0.75,1.6,-2.400000000000034,0.6365884228101782,0.7619047619047619,-0.8000000000000114,0.8550503840002105,0.7142857142857143,-0.25,-0.5830768323761806,0.40476190476190477,-0.8000000000000003,-1.4479489778918693,0.09523809523809523,False,False,False,False,quiescence
961,2001-02-05,20,21,1,24.0,1.0,24.0,25,0.0,48.72751883838807,0.2146586732968637,0.0044052863436123335,1.8612508661150933,0.0,0.7853981633974483,3.9383309885617566,0.0,0.4653127165287733,0.0,-8003263.86529523,2968444.574790362,-80.56265153118395,26.695833343715343,9.323988560966272,1,48.72751883838807,1169.4604521213134,0.2146586732968637,False,True,False,FIRED daily date column,cached FIRED candidate event polygons,23.950000000000045,10.650000000000034,0.92,3.1,-2.7999999999999545,-0.07099946492589242,0.42857142857142855,-3.5,0.04932982984616698,0.5,0.17000000000000004,0.3180419085688252,0.6190476190476191,1.5,-0.022624202779560794,0.5238095238095238,False,False,False,False,quiescence
1221,2001-01-27,0,5,0,0.0,0.0,13.0,14,-13.0,1.502610713078046,0.6439760198905912,0.4285714285714286,3.714501732226461,,0.5898934759966524,0.6915893615856287,,0.9286254330566153,,-8012221.355432901,2954699.7418181626,-80.56560450409235,26.572223264085647,0.0,1,0.0,0.0,0.2146586732968637,True,False,False,FIRED daily date column,cached FIRED candidate event polygons,23.450000000000045,8.550000000000011,1.03,1.3,,-0.9469613226984593,0.2,,-0.8804874286975406,0.4,,0.2043578841671263,0.8,,-1.5933800876209492,0.2,True,True,False,False,major expansion
1221,2001-01-31,1,5,4,4.0,0.3076923076923077,13.0,14,-9.0,1.502610713078046,0.2146586732968637,0.14285714285714285,1.8612508661150933,-1.8532508661113678,0.7853981633974483,0.6915893615856287,0.0,0.4653127165287733,-0.46331271652784195,-8011603.494192733,2955008.5060110525,-80.56134450896852,26.575000010325603,0.6907154543745724,1,6.010442852312184,6.010442852312184,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,31.05000000000001,14.150000000000034,1.37,2.5,7.599999999999966,1.587160526776302,1.0,5.600000000000023,0.8197641577528758,0.9,0.3400000000000001,1.4910556733675557,1.0,1.2,-0.22762572680299292,0.4,False,False,False,False,active expansion
1221,2001-02-03,2,5,3,7.0,0.5384615384615384,13.0,14,-6.0,1.502610713078046,0.2146586732968637,0.14285714285714285,1.8612508661150933,0.0,0.7853981633974483,0.6915893615856287,0.0,0.4653127165287733,0.0,-8011603.494192733,2954545.1932945247,-80.55841426370458,26.57083334365699,0.463312716527842,1,4.507832139234138,10.51827499154632,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,23.75,14.150000000000034,0.54,3.1,-7.300000000000011,-0.8469301970613125,0.4,0.0,0.8197641577528758,0.9,-0.8300000000000001,-1.6500006943864332,0.2,0.6000000000000001,0.45525145360598535,0.8,True,False,False,False,active expansion
1221,2001-02-06,3,5,3,10.0,0.7692307692307693,13.0,14,-3.0,1.502610713078046,0.2146586732968637,0.14285714285714285,1.8612508661150933,0.0,0.7853981633974483,0.6915893615856287,0.0,0.4653127165287733,0.0,-8012066.806909261,2954081.880577997,-80.5601431982324,26.56666667698839,0.6552231273335953,1,4.507832139234138,15.026107130780458,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,24.650000000000034,6.4500000000000455,0.99,2.6,0.9000000000000341,-0.5468368201498148,0.6,-7.699999999999989,-1.5180817736164338,0.2,0.44999999999999996,0.05298167367295805,0.6,-0.5,-0.11381286340149646,0.6,True,False,False,False,active expansion
1221,2001-02-09,4,5,3,13.0,1.0,13.0,14,0.0,1.502610713078046,0.2146586732968637,0.14285714285714285,1.8612508661150933,0.0,0.7853981633974483,0.6915893615856287,0.0,0.4653127165287733,0.0,-8012530.11962579,2953618.567861469,-80.56187243305084,26.562500010319777,0.6552231273342539,1,4.507832139234138,19.533939270014596,0.2146586732968637,False,True,False,FIRED daily date column,cached FIRED candidate event polygons,28.55000000000001,13.950000000000045,0.9500000000000001,4.0,3.8999999999999773,0.7535678131332846,0.8,7.5,0.7590408868082218,0.6,-0.039999999999999925,-0.09839453682120979,0.4,1.4,1.4795672242194524,1.0,True,False,True,False,active expansion
2243,2001-03-11,0,12,0,0.0,0.0,18.0,19,-18.0,8.371688258577684,0.2146586732968637,0.02564102564102564,1.8612508661150933,,0.7853981633974483,1.6324187994366026,,0.4653127165287733,,-10480596.960570004,4392667.865397178,-122.1576136152285,39.50416668409323,0.0,1,0.0,0.0,0.2146586732968637,True,False,False,FIRED daily date column,cached FIRED candidate event polygons,20.350000000000023,2.650000000000034,0.8300000000000001,6.7,,-1.52455864753293,0.16666666666666666,,-1.72424068732935,0.08333333333333333,,-0.8753173600749695,0.2916666666666667,,0.7745289876330675,0.8333333333333334,False,False,False,False,low activity
2243,2001-03-13,1,12,2,2.0,0.1111111111111111,18.0,19,-16.0,8.371688258577684,0.4293173465937274,0.05128205128205128,3.7225017322301865,1.8612508661150933,0.39269908169872414,1.6324187994366026,0.0,1.3919381495844574,0.926625433055684,-10479670.335136946,4392667.865397178,-122.14681324268831,39.50416668409323,0.9266254330575466,2,16.74337651715537,16.74337651715537,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,23.350000000000023,5.25,0.9500000000000001,2.5,3.0,-0.16267002938937153,0.5,2.599999999999966,-0.9377449352142155,0.25,0.12,-0.15505621807042227,0.4166666666666667,-4.2,-1.4062677149762393,0.16666666666666666,False,False,False,False,active expansion
2243,2001-03-14,2,12,1,3.0,0.16666666666666666,18.0,19,-15.0,8.371688258577684,1.7172693863749096,0.20512820512820512,11.143505196664483,7.421003464434296,0.17490841562126588,1.6324187994366026,0.0,3.2451890156939625,1.853250866109505,-10480016.946824882,4392436.584304367,-122.1471989623654,39.5020872881349,0.4166900600030668,3,8.371688258577684,25.115064775733053,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,22.05000000000001,5.75,0.96,6.5,-1.3000000000000114,-0.7528217639182521,0.3333333333333333,0.5,-0.7864957521151492,0.3333333333333333,0.009999999999999898,-0.09503445623671063,0.5,4.0,0.6706815256040528,0.6666666666666666,True,True,False,False,major expansion
2243,2001-03-16,3,12,2,5.0,0.2777777777777778,18.0,19,-13.0,8.371688258577684,1.7172693863749096,0.20512820512820512,13.012756062801927,1.8692508661374436,0.12840537175451144,1.6324187994366026,0.0,2.7818762991689145,-0.4633127165250479,-10478454.078965887,4393014.728288927,-122.13812178911104,39.507286515038196,1.666375231321465,5,16.74337651715537,41.85844129288842,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,20.05000000000001,4.4500000000000455,0.8,4.4,-2.0,-1.660747509347291,0.08333333333333333,-1.2999999999999545,-1.1797436281727078,0.16666666666666666,-0.15999999999999992,-1.0553826455761064,0.16666666666666666,-2.0999999999999996,-0.41971682570060037,0.4166666666666667,True,False,False,False,major expansion
2243,2001-03-18,4,12,2,7.0,0.3888888888888889,18.0,19,-11.0,8.371688258577684,1.2879520397811823,0.15384615384615385,10.216879763612523,-2.7958762991894037,0.1562789525411083,1.6324187994366026,0.0,3.2451890156967567,0.4633127165278421,-10478744.372557461,4392976.792091357,-122.14090747486742,39.50694581430305,0.2927618902708242,3,16.74337651715537,58.60181781004379,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,24.950000000000045,8.050000000000011,1.02,5.2,4.900000000000034,0.56367056695387,0.6666666666666666,3.599999999999966,-0.09074950985944055,0.5,0.21999999999999997,0.26509611476556333,0.625,0.7999999999999998,-0.0043269775845420294,0.5833333333333334,False,False,False,False,major expansion
2243,2001-03-19,5,12,1,8.0,0.4444444444444444,18.0,19,-10.0,8.371688258577684,0.8586346931874548,0.10256410256410256,6.510378031406551,-3.7065017322059717,0.25649586250125583,1.6324187994366026,0.0,3.2451890156967567,0.0,-10478859.911672859,4392898.275789326,-122.141015468392,39.5062404986297,0.13969286621489027,3,8.371688258577684,66.97350606862148,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,26.950000000000045,11.850000000000023,1.2,3.9000000000000004,2.0,1.471596312382909,1.0,3.8000000000000114,1.0587442816934671,0.8333333333333334,0.17999999999999994,1.3454878277723838,0.9166666666666666,-1.2999999999999998,-0.6793354807731369,0.25,False,False,False,False,major expansion
2243,2001-03-21,6,12,2,10.0,0.5555555555555556,18.0,19,-8.0,8.371688258577684,0.4293173465937274,0.05128205128205128,3.714501732220873,-2.7958762991856783,0.3943887885970381,1.6324187994366026,0.0,0.9286254330566153,-2.3165635826401414,-10478975.366062157,4391509.583605858,-122.12041071923554,39.49375008027377,1.3934832960730947,1,16.74337651715537,83.71688258577684,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,26.150000000000034,14.050000000000011,1.04,1.6,-0.8000000000000114,1.1084260142112883,0.9166666666666666,2.1999999999999886,1.7242406873293556,1.0,-0.15999999999999992,0.38513963843298793,0.75,-2.3000000000000003,-1.873581294106805,0.08333333333333333,False,False,False,False,active expansion
2243,2001-03-23,7,12,2,12.0,0.6666666666666666,18.0,19,-6.0,8.371688258577684,0.2146586732968637,0.02564102564102564,1.8612508661150933,-1.8532508661057798,0.7853981633974483,1.6324187994366026,0.0,0.4653127165287733,-0.46331271652784195,-10478743.709703894,4393131.1781137055,-122.14333645768515,39.50833335076264,1.6380578183342518,1,16.74337651715537,100.46025910293221,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,24.850000000000023,9.050000000000011,0.8300000000000001,4.3,-1.3000000000000114,0.5182742796824077,0.5833333333333334,-5.0,0.21174885633869212,0.5833333333333334,-0.20999999999999996,-0.8753173600749695,0.2916666666666667,2.6999999999999997,-0.47164055671510796,0.3333333333333333,False,False,False,False,low activity
2243,2001-03-24,8,12,1,13.0,0.7222222222222222,18.0,19,-5.0,8.371688258577684,0.2146586732968637,0.02564102564102564,1.8612508661150933,0.0,0.7853981633974483,1.6324187994366026,0.0,0.4653127165287733,0.0,-10478280.396987362,4393131.1781137055,-122.13793594760608,39.50833335076263,0.4633127165324986,1,8.371688258577684,108.83194736150989,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,21.950000000000045,9.75,0.66,7.9,-2.8999999999999773,-0.7982180511896885,0.25,0.6999999999999886,0.42349771267738157,0.6666666666666666,-0.17000000000000004,-1.8956873112480783,0.08333333333333333,3.6000000000000005,1.3976137598071552,0.9166666666666666,False,False,False,False,low activity
2243,2001-03-26,9,12,2,15.0,0.8333333333333334,18.0,19,-3.0,8.371688258577684,0.8586346931874548,0.10256410256410256,7.429003464449197,5.567752598334104,0.19719439429812521,1.6324187994366026,0.0,2.3185635826382787,1.8532508661095053,-10479786.16010627,4391972.89846226,-122.1371801173482,39.497917015116506,1.8997195375147626,2,16.74337651715537,125.57532387866526,0.2146586732968637,False,False,False,FIRED daily date column,cached FIRED candidate event polygons,22.650000000000034,7.050000000000011,1.02,6.6000000000000005,0.6999999999999886,-0.48044404028953,0.4166666666666667,-2.6999999999999886,-0.3932478760575732,0.4166666666666667,0.36,0.26509611476556333,0.625,-1.2999999999999998,0.7226052566185605,0.75,True,False,True,False,major expansion
