fire_id,event_type,observation_index,calendar_date,relative_position_observed_sequence,activity_metric,activity_magnitude,activity_relative_to_peak,confidence_or_robustness,methods_supporting_event,threshold_fixed_abs_km2,threshold_within_fire_percentile_km2,threshold_fraction_peak_km2,terminal_observed_record_is_physical_extinction
30957,peak expansion,3,2003-03-07,0.7,newly_added_area_km2,1.0732933664843187,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.2683233416210797,False
30957,transition into geometric quiescence,4,2003-03-09,0.9,newly_added_area_km2,0.2146586732968637,0.19999999999999996,rule-based sustained low activity,,0.1,0.6439760198905912,0.2683233416210797,False
30957,terminal observed record,5,2003-03-10,1.0,newly_added_area_km2,0.2146586732968637,0.19999999999999996,dataset-observed ending; not physical extinction,,0.1,0.6439760198905912,0.2683233416210797,False
31297,expansion pulse,0,2003-03-04,0.0,newly_added_area_km2,1.0732933664843187,0.7142857142857144,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,1.0732933664843187,0.3756526782695115,False
31297,first observed perimeter,0,2003-03-04,0.0,newly_added_area_km2,1.0732933664843187,0.7142857142857144,observed,,0.1,1.0732933664843187,0.3756526782695115,False
31297,expansion pulse,3,2003-03-13,0.75,newly_added_area_km2,1.502610713078046,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843187,0.3756526782695115,False
31297,final meaningful expansion,3,2003-03-13,0.75,newly_added_area_km2,1.502610713078046,1.0,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843187,0.3756526782695115,False
31297,peak expansion,3,2003-03-13,0.75,newly_added_area_km2,1.502610713078046,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843187,0.3756526782695115,False
31297,terminal observed record,4,2003-03-16,1.0,newly_added_area_km2,0.2146586732968637,0.14285714285714285,dataset-observed ending; not physical extinction,,0.1,1.0732933664843187,0.3756526782695115,False
31297,transition into geometric quiescence,4,2003-03-16,1.0,newly_added_area_km2,0.2146586732968637,0.14285714285714285,rule-based sustained low activity,,0.1,1.0732933664843187,0.3756526782695115,False
31670,expansion pulse,0,2003-03-09,0.0,newly_added_area_km2,0.8586346931874548,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.8049700248632389,0.2146586732968637,False
31670,first observed perimeter,0,2003-03-09,0.0,newly_added_area_km2,0.8586346931874548,1.0,observed,,0.1,0.8049700248632389,0.2146586732968637,False
31670,peak expansion,0,2003-03-09,0.0,newly_added_area_km2,0.8586346931874548,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.8049700248632389,0.2146586732968637,False
31670,expansion pulse,1,2003-03-10,0.08333333333333333,newly_added_area_km2,0.8586346931874548,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.8049700248632389,0.2146586732968637,False
31670,expansion pulse,4,2003-03-16,0.5833333333333334,newly_added_area_km2,0.2146586732968637,0.25,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.8049700248632389,0.2146586732968637,False
31670,expansion pulse,5,2003-03-21,1.0,newly_added_area_km2,0.2146586732968637,0.25,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.8049700248632389,0.2146586732968637,False
31670,final meaningful expansion,5,2003-03-21,1.0,newly_added_area_km2,0.2146586732968637,0.25,threshold-defined final active observation,"fixed_absolute,fraction_of_peak",0.1,0.8049700248632389,0.2146586732968637,False
31670,terminal observed record,5,2003-03-21,1.0,newly_added_area_km2,0.2146586732968637,0.25,dataset-observed ending; not physical extinction,,0.1,0.8049700248632389,0.2146586732968637,False
31673,first observed perimeter,0,2003-03-09,0.0,newly_added_area_km2,0.2146586732968637,0.005128205128205128,observed,,0.1,13.95281376429614,10.464610323222105,False
31673,expansion pulse,7,2003-03-23,0.45161290322580644,newly_added_area_km2,33.701411707607605,0.8051282051282053,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,13.95281376429614,10.464610323222105,False
31673,expansion pulse,13,2003-03-29,0.6451612903225806,newly_added_area_km2,41.85844129288842,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,13.95281376429614,10.464610323222105,False
31673,peak expansion,13,2003-03-29,0.6451612903225806,newly_added_area_km2,41.85844129288842,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,13.95281376429614,10.464610323222105,False
31673,expansion pulse,15,2003-03-31,0.7096774193548387,newly_added_area_km2,30.91084895474837,0.7384615384615384,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,13.95281376429614,10.464610323222105,False
31673,final meaningful expansion,18,2003-04-03,0.8064516129032258,newly_added_area_km2,12.235544377921231,0.2923076923076923,threshold-defined final active observation,,0.1,13.95281376429614,10.464610323222105,False
31673,transition into geometric quiescence,19,2003-04-04,0.8387096774193549,newly_added_area_km2,0.6439760198905912,0.015384615384615385,rule-based sustained low activity,,0.1,13.95281376429614,10.464610323222105,False
31673,terminal observed record,23,2003-04-09,1.0,newly_added_area_km2,0.4293173465937274,0.010256410256410256,dataset-observed ending; not physical extinction,,0.1,13.95281376429614,10.464610323222105,False
31691,first observed perimeter,0,2003-03-09,0.0,newly_added_area_km2,0.4293173465937274,0.25,observed,,0.1,1.0732933664843187,0.4293173465937274,False
31691,expansion pulse,1,2003-03-10,0.14285714285714285,newly_added_area_km2,1.0732933664843187,0.6250000000000001,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843187,0.4293173465937274,False
31691,expansion pulse,4,2003-03-16,1.0,newly_added_area_km2,1.7172693863749096,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,1.0732933664843187,0.4293173465937274,False
31691,final meaningful expansion,4,2003-03-16,1.0,newly_added_area_km2,1.7172693863749096,1.0,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,1.0732933664843187,0.4293173465937274,False
31691,peak expansion,4,2003-03-16,1.0,newly_added_area_km2,1.7172693863749096,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,1.0732933664843187,0.4293173465937274,False
31691,terminal observed record,4,2003-03-16,1.0,newly_added_area_km2,1.7172693863749096,1.0,dataset-observed ending; not physical extinction,,0.1,1.0732933664843187,0.4293173465937274,False
32685,first observed perimeter,0,2003-03-26,0.0,newly_added_area_km2,4.507832139234138,0.6774193548387096,observed,,0.1,6.117772188960616,1.6636047180506937,False
32685,expansion pulse,1,2003-03-27,0.125,newly_added_area_km2,6.654418872202775,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,6.117772188960616,1.6636047180506937,False
32685,peak expansion,1,2003-03-27,0.125,newly_added_area_km2,6.654418872202775,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,6.117772188960616,1.6636047180506937,False
32685,expansion pulse,4,2003-04-01,0.75,newly_added_area_km2,6.654418872202775,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,6.117772188960616,1.6636047180506937,False
32685,final meaningful expansion,5,2003-04-02,0.875,newly_added_area_km2,5.581125505718457,0.8387096774193549,threshold-defined final active observation,,0.1,6.117772188960616,1.6636047180506937,False
32685,terminal observed record,6,2003-04-03,1.0,newly_added_area_km2,0.4293173465937274,0.06451612903225806,dataset-observed ending; not physical extinction,,0.1,6.117772188960616,1.6636047180506937,False
32685,transition into geometric quiescence,6,2003-04-03,1.0,newly_added_area_km2,0.4293173465937274,0.06451612903225806,rule-based sustained low activity,,0.1,6.117772188960616,1.6636047180506937,False
32709,first observed perimeter,0,2003-03-26,0.0,newly_added_area_km2,3.2198800994529555,0.39473684210526316,observed,,0.1,4.07851479264041,2.039257396320205,False
32709,expansion pulse,1,2003-03-29,0.25,newly_added_area_km2,8.15702958528082,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,4.07851479264041,2.039257396320205,False
32709,peak expansion,1,2003-03-29,0.25,newly_added_area_km2,8.15702958528082,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,4.07851479264041,2.039257396320205,False
32709,expansion pulse,3,2003-04-01,0.5,newly_added_area_km2,6.010442852312184,0.7368421052631579,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,4.07851479264041,2.039257396320205,False
32709,final meaningful expansion,3,2003-04-01,0.5,newly_added_area_km2,6.010442852312184,0.7368421052631579,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,4.07851479264041,2.039257396320205,False
32709,transition into geometric quiescence,4,2003-04-02,0.5833333333333334,newly_added_area_km2,1.502610713078046,0.18421052631578946,rule-based sustained low activity,,0.1,4.07851479264041,2.039257396320205,False
32709,terminal observed record,8,2003-04-07,1.0,newly_added_area_km2,0.2146586732968637,0.02631578947368421,dataset-observed ending; not physical extinction,,0.1,4.07851479264041,2.039257396320205,False
32993,first observed perimeter,0,2003-04-01,0.0,newly_added_area_km2,5.581125505718457,0.6842105263157895,observed,,0.1,4.990814154152082,2.039257396320205,False
32993,expansion pulse,1,2003-04-02,0.16666666666666666,newly_added_area_km2,8.15702958528082,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,4.990814154152082,2.039257396320205,False
32993,peak expansion,1,2003-04-02,0.16666666666666666,newly_added_area_km2,8.15702958528082,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,4.990814154152082,2.039257396320205,False
32993,expansion pulse,4,2003-04-06,0.8333333333333334,newly_added_area_km2,3.2198800994529555,0.39473684210526316,3/4 threshold methods,"fixed_absolute,fraction_of_peak,prominence",0.1,4.990814154152082,2.039257396320205,False
32993,final meaningful expansion,4,2003-04-06,0.8333333333333334,newly_added_area_km2,3.2198800994529555,0.39473684210526316,threshold-defined final active observation,"fixed_absolute,fraction_of_peak,prominence",0.1,4.990814154152082,2.039257396320205,False
32993,terminal observed record,5,2003-04-07,1.0,newly_added_area_km2,1.502610713078046,0.18421052631578946,dataset-observed ending; not physical extinction,,0.1,4.990814154152082,2.039257396320205,False
32993,transition into geometric quiescence,5,2003-04-07,1.0,newly_added_area_km2,1.502610713078046,0.18421052631578946,rule-based sustained low activity,,0.1,4.990814154152082,2.039257396320205,False
33271,expansion pulse,0,2003-04-03,0.0,newly_added_area_km2,0.6439760198905912,0.7500000000000001,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.5366466832421593,0.2146586732968637,False
33271,first observed perimeter,0,2003-04-03,0.0,newly_added_area_km2,0.6439760198905912,0.7500000000000001,observed,,0.1,0.5366466832421593,0.2146586732968637,False
33271,expansion pulse,3,2003-04-08,0.5555555555555556,newly_added_area_km2,0.8586346931874548,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.5366466832421593,0.2146586732968637,False
33271,peak expansion,3,2003-04-08,0.5555555555555556,newly_added_area_km2,0.8586346931874548,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.5366466832421593,0.2146586732968637,False
33271,expansion pulse,5,2003-04-11,0.8888888888888888,newly_added_area_km2,0.4293173465937274,0.5,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.5366466832421593,0.2146586732968637,False
33271,expansion pulse,6,2003-04-12,1.0,newly_added_area_km2,0.4293173465937274,0.5,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.5366466832421593,0.2146586732968637,False
33271,final meaningful expansion,6,2003-04-12,1.0,newly_added_area_km2,0.4293173465937274,0.5,threshold-defined final active observation,"fixed_absolute,fraction_of_peak",0.1,0.5366466832421593,0.2146586732968637,False
33271,terminal observed record,6,2003-04-12,1.0,newly_added_area_km2,0.4293173465937274,0.5,dataset-observed ending; not physical extinction,,0.1,0.5366466832421593,0.2146586732968637,False
33331,first observed perimeter,0,2003-04-03,0.0,newly_added_area_km2,0.4293173465937274,0.07692307692307691,observed,,0.1,3.219880099452956,1.3952813764296141,False
33331,expansion pulse,4,2003-04-07,0.5,newly_added_area_km2,5.581125505718457,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,3.219880099452956,1.3952813764296141,False
33331,peak expansion,4,2003-04-07,0.5,newly_added_area_km2,5.581125505718457,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,3.219880099452956,1.3952813764296141,False
33331,final meaningful expansion,5,2003-04-09,0.75,newly_added_area_km2,2.361245406265501,0.42307692307692313,threshold-defined final active observation,,0.1,3.219880099452956,1.3952813764296141,False
33331,terminal observed record,6,2003-04-11,1.0,newly_added_area_km2,0.2146586732968637,0.03846153846153846,dataset-observed ending; not physical extinction,,0.1,3.219880099452956,1.3952813764296141,False
33331,transition into geometric quiescence,6,2003-04-11,1.0,newly_added_area_km2,0.2146586732968637,0.03846153846153846,rule-based sustained low activity,,0.1,3.219880099452956,1.3952813764296141,False
33593,first observed perimeter,0,2003-04-06,0.0,newly_added_area_km2,0.2146586732968637,0.19999999999999996,observed,,0.1,0.6439760198905912,0.2683233416210797,False
33593,expansion pulse,2,2003-04-09,0.25,newly_added_area_km2,1.0732933664843187,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.2683233416210797,False
33593,peak expansion,2,2003-04-09,0.25,newly_added_area_km2,1.0732933664843187,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.2683233416210797,False
33593,expansion pulse,4,2003-04-11,0.4166666666666667,newly_added_area_km2,0.6439760198905912,0.6,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.2683233416210797,False
33593,expansion pulse,7,2003-04-14,0.6666666666666666,newly_added_area_km2,1.0732933664843187,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.2683233416210797,False
33593,expansion pulse,9,2003-04-17,0.9166666666666666,newly_added_area_km2,0.6439760198905912,0.6,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.6439760198905912,0.2683233416210797,False
33593,final meaningful expansion,10,2003-04-18,1.0,newly_added_area_km2,0.4293173465937274,0.3999999999999999,threshold-defined final active observation,,0.1,0.6439760198905912,0.2683233416210797,False
33593,terminal observed record,10,2003-04-18,1.0,newly_added_area_km2,0.4293173465937274,0.3999999999999999,dataset-observed ending; not physical extinction,,0.1,0.6439760198905912,0.2683233416210797,False
38924,expansion pulse,0,2003-06-03,0.0,newly_added_area_km2,1.2879520397811823,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.751305356539023,0.3219880099452956,False
38924,first observed perimeter,0,2003-06-03,0.0,newly_added_area_km2,1.2879520397811823,1.0,observed,,0.1,0.751305356539023,0.3219880099452956,False
38924,peak expansion,0,2003-06-03,0.0,newly_added_area_km2,1.2879520397811823,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.751305356539023,0.3219880099452956,False
38924,expansion pulse,3,2003-06-06,0.42857142857142855,newly_added_area_km2,0.4293173465937274,0.3333333333333333,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.751305356539023,0.3219880099452956,False
38924,expansion pulse,4,2003-06-08,0.7142857142857143,newly_added_area_km2,0.4293173465937274,0.3333333333333333,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.751305356539023,0.3219880099452956,False
38924,final meaningful expansion,4,2003-06-08,0.7142857142857143,newly_added_area_km2,0.4293173465937274,0.3333333333333333,threshold-defined final active observation,"fixed_absolute,fraction_of_peak",0.1,0.751305356539023,0.3219880099452956,False
38924,terminal observed record,5,2003-06-10,1.0,newly_added_area_km2,0.2146586732968637,0.16666666666666666,dataset-observed ending; not physical extinction,,0.1,0.751305356539023,0.3219880099452956,False
38924,transition into geometric quiescence,5,2003-06-10,1.0,newly_added_area_km2,0.2146586732968637,0.16666666666666666,rule-based sustained low activity,,0.1,0.751305356539023,0.3219880099452956,False
39850,expansion pulse,0,2003-06-20,0.0,newly_added_area_km2,0.2146586732968637,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.053664668324215924,False
39850,first observed perimeter,0,2003-06-20,0.0,newly_added_area_km2,0.2146586732968637,1.0,observed,,0.1,0.2146586732968637,0.053664668324215924,False
39850,peak expansion,0,2003-06-20,0.0,newly_added_area_km2,0.2146586732968637,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.053664668324215924,False
39850,expansion pulse,1,2003-06-21,0.16666666666666666,newly_added_area_km2,0.2146586732968637,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.053664668324215924,False
39850,expansion pulse,2,2003-06-22,0.3333333333333333,newly_added_area_km2,0.2146586732968637,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.053664668324215924,False
39850,expansion pulse,3,2003-06-25,0.8333333333333334,newly_added_area_km2,0.2146586732968637,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.053664668324215924,False
39850,expansion pulse,4,2003-06-26,1.0,newly_added_area_km2,0.2146586732968637,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.053664668324215924,False
39850,final meaningful expansion,4,2003-06-26,1.0,newly_added_area_km2,0.2146586732968637,1.0,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.053664668324215924,False
39850,terminal observed record,4,2003-06-26,1.0,newly_added_area_km2,0.2146586732968637,1.0,dataset-observed ending; not physical extinction,,0.1,0.2146586732968637,0.053664668324215924,False
40296,first observed perimeter,0,2003-06-30,0.0,newly_added_area_km2,0.8586346931874548,0.25,observed,,0.1,2.146586732968637,0.8586346931874548,False
40296,expansion pulse,1,2003-07-02,0.3333333333333333,newly_added_area_km2,3.434538772749819,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,2.146586732968637,0.8586346931874548,False
40296,peak expansion,1,2003-07-02,0.3333333333333333,newly_added_area_km2,3.434538772749819,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,2.146586732968637,0.8586346931874548,False
40296,final meaningful expansion,2,2003-07-03,0.5,newly_added_area_km2,2.146586732968637,0.625,threshold-defined final active observation,,0.1,2.146586732968637,0.8586346931874548,False
40296,transition into geometric quiescence,3,2003-07-04,0.6666666666666666,newly_added_area_km2,0.4293173465937274,0.125,rule-based sustained low activity,,0.1,2.146586732968637,0.8586346931874548,False
40296,terminal observed record,4,2003-07-06,1.0,newly_added_area_km2,0.2146586732968637,0.0625,dataset-observed ending; not physical extinction,,0.1,2.146586732968637,0.8586346931874548,False
40467,expansion pulse,0,2003-07-02,0.0,newly_added_area_km2,1.7172693863749096,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.5903113515663753,0.4293173465937274,False
40467,first observed perimeter,0,2003-07-02,0.0,newly_added_area_km2,1.7172693863749096,1.0,observed,,0.1,0.5903113515663753,0.4293173465937274,False
40467,peak expansion,0,2003-07-02,0.0,newly_added_area_km2,1.7172693863749096,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.5903113515663753,0.4293173465937274,False
40467,expansion pulse,4,2003-07-09,0.7777777777777778,newly_added_area_km2,0.6439760198905912,0.37500000000000006,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.5903113515663753,0.4293173465937274,False
40467,final meaningful expansion,5,2003-07-11,1.0,newly_added_area_km2,0.4293173465937274,0.25,threshold-defined final active observation,,0.1,0.5903113515663753,0.4293173465937274,False
40467,terminal observed record,5,2003-07-11,1.0,newly_added_area_km2,0.4293173465937274,0.25,dataset-observed ending; not physical extinction,,0.1,0.5903113515663753,0.4293173465937274,False
40617,expansion pulse,0,2003-07-02,0.0,newly_added_area_km2,0.2146586732968637,0.5,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
40617,first observed perimeter,0,2003-07-02,0.0,newly_added_area_km2,0.2146586732968637,0.5,observed,,0.1,0.2146586732968637,0.10732933664843185,False
40617,expansion pulse,1,2003-07-04,0.25,newly_added_area_km2,0.2146586732968637,0.5,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
40617,expansion pulse,2,2003-07-05,0.375,newly_added_area_km2,0.2146586732968637,0.5,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
40617,expansion pulse,4,2003-07-10,1.0,newly_added_area_km2,0.4293173465937274,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
40617,final meaningful expansion,4,2003-07-10,1.0,newly_added_area_km2,0.4293173465937274,1.0,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
40617,peak expansion,4,2003-07-10,1.0,newly_added_area_km2,0.4293173465937274,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
40617,terminal observed record,4,2003-07-10,1.0,newly_added_area_km2,0.4293173465937274,1.0,dataset-observed ending; not physical extinction,,0.1,0.2146586732968637,0.10732933664843185,False
40770,first observed perimeter,0,2003-07-03,0.0,newly_added_area_km2,0.2146586732968637,0.14285714285714285,observed,,0.1,0.9122993615116708,0.3756526782695115,False
40770,expansion pulse,4,2003-07-11,0.7272727272727273,newly_added_area_km2,1.502610713078046,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.9122993615116708,0.3756526782695115,False
40770,final meaningful expansion,4,2003-07-11,0.7272727272727273,newly_added_area_km2,1.502610713078046,1.0,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.9122993615116708,0.3756526782695115,False
40770,peak expansion,4,2003-07-11,0.7272727272727273,newly_added_area_km2,1.502610713078046,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.9122993615116708,0.3756526782695115,False
40770,transition into geometric quiescence,5,2003-07-12,0.8181818181818182,newly_added_area_km2,0.2146586732968637,0.14285714285714285,rule-based sustained low activity,,0.1,0.9122993615116708,0.3756526782695115,False
40770,terminal observed record,7,2003-07-14,1.0,newly_added_area_km2,0.2146586732968637,0.14285714285714285,dataset-observed ending; not physical extinction,,0.1,0.9122993615116708,0.3756526782695115,False
42326,first observed perimeter,0,2003-07-21,0.0,newly_added_area_km2,0.8586346931874548,0.39999999999999997,observed,,0.1,0.8586346931874548,0.5366466832421593,False
42326,expansion pulse,1,2003-07-22,0.16666666666666666,newly_added_area_km2,2.146586732968637,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.8586346931874548,0.5366466832421593,False
42326,peak expansion,1,2003-07-22,0.16666666666666666,newly_added_area_km2,2.146586732968637,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.8586346931874548,0.5366466832421593,False
42326,expansion pulse,3,2003-07-24,0.5,newly_added_area_km2,0.6439760198905912,0.30000000000000004,3/4 threshold methods,"fixed_absolute,fraction_of_peak,prominence",0.1,0.8586346931874548,0.5366466832421593,False
42326,final meaningful expansion,3,2003-07-24,0.5,newly_added_area_km2,0.6439760198905912,0.30000000000000004,threshold-defined final active observation,"fixed_absolute,fraction_of_peak,prominence",0.1,0.8586346931874548,0.5366466832421593,False
42326,terminal observed record,4,2003-07-27,1.0,newly_added_area_km2,0.2146586732968637,0.09999999999999999,dataset-observed ending; not physical extinction,,0.1,0.8586346931874548,0.5366466832421593,False
42326,transition into geometric quiescence,4,2003-07-27,1.0,newly_added_area_km2,0.2146586732968637,0.09999999999999999,rule-based sustained low activity,,0.1,0.8586346931874548,0.5366466832421593,False
44216,expansion pulse,0,2003-08-10,0.0,newly_added_area_km2,0.2146586732968637,0.14285714285714285,2/4 threshold methods,"fixed_absolute,within_fire_percentile",0.1,0.2146586732968637,0.3756526782695115,False
44216,first observed perimeter,0,2003-08-10,0.0,newly_added_area_km2,0.2146586732968637,0.14285714285714285,observed,,0.1,0.2146586732968637,0.3756526782695115,False
44216,expansion pulse,1,2003-08-11,0.1111111111111111,newly_added_area_km2,0.2146586732968637,0.14285714285714285,2/4 threshold methods,"fixed_absolute,within_fire_percentile",0.1,0.2146586732968637,0.3756526782695115,False
44216,expansion pulse,3,2003-08-16,0.6666666666666666,newly_added_area_km2,1.502610713078046,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.2146586732968637,0.3756526782695115,False
44216,final meaningful expansion,3,2003-08-16,0.6666666666666666,newly_added_area_km2,1.502610713078046,1.0,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.2146586732968637,0.3756526782695115,False
44216,peak expansion,3,2003-08-16,0.6666666666666666,newly_added_area_km2,1.502610713078046,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.2146586732968637,0.3756526782695115,False
44216,terminal observed record,4,2003-08-19,1.0,newly_added_area_km2,0.2146586732968637,0.14285714285714285,dataset-observed ending; not physical extinction,,0.1,0.2146586732968637,0.3756526782695115,False
44216,transition into geometric quiescence,4,2003-08-19,1.0,newly_added_area_km2,0.2146586732968637,0.14285714285714285,rule-based sustained low activity,,0.1,0.2146586732968637,0.3756526782695115,False
44363,expansion pulse,0,2003-08-12,0.0,newly_added_area_km2,0.6439760198905912,0.6,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.6439760198905912,0.2683233416210797,False
44363,first observed perimeter,0,2003-08-12,0.0,newly_added_area_km2,0.6439760198905912,0.6,observed,,0.1,0.6439760198905912,0.2683233416210797,False
44363,expansion pulse,2,2003-08-16,0.21052631578947367,newly_added_area_km2,1.0732933664843187,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.2683233416210797,False
44363,peak expansion,2,2003-08-16,0.21052631578947367,newly_added_area_km2,1.0732933664843187,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.2683233416210797,False
44363,expansion pulse,5,2003-08-20,0.42105263157894735,newly_added_area_km2,1.0732933664843187,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.2683233416210797,False
