kind,fold,stage,feature,center,scale,train_n,pc1_loading,pc1_evr
year_block,1,length_plus_max,max_vpd,1.65102271041,0.842090887621,6737,,
year_block,1,length_plus_core,log_duration,1.61242660712,0.314880729554,6737,,
year_block,1,length_plus_core,log_observations,1.61242660712,0.314880729554,6737,,
year_block,1,length_plus_core,mean_maximum_temperature_c,25.7421921907,7.31003840619,6737,,
year_block,1,length_plus_core,mean_minimum_temperature_c,10.1574006028,7.39060141212,6737,,
year_block,1,length_plus_core,mean_vpd_kpa,1.35482077491,0.735084759838,6737,,
year_block,1,length_plus_core,mean_wind_speed_m_s,3.92878914416,1.28768795243,6737,,
year_block,1,length_plus_core_max,log_duration,1.61242660712,0.314880729554,6737,,
year_block,1,length_plus_core_max,log_observations,1.61242660712,0.314880729554,6737,,
year_block,1,length_plus_core_max,mean_maximum_temperature_c,25.7421921907,7.31003840619,6737,,
year_block,1,length_plus_core_max,mean_minimum_temperature_c,10.1574006028,7.39060141212,6737,,
year_block,1,length_plus_core_max,mean_vpd_kpa,1.35482077491,0.735084759838,6737,,
year_block,1,length_plus_core_max,mean_wind_speed_m_s,3.92878914416,1.28768795243,6737,,
year_block,1,length_plus_core_max,max_vpd,1.65102271041,0.842090887621,6737,,
year_block,1,core_quantile_exceedance,mean_maximum_temperature_c,25.7421921907,7.31003840619,6737,,
year_block,1,core_quantile_exceedance,mean_minimum_temperature_c,10.1574006028,7.39060141212,6737,,
year_block,1,core_quantile_exceedance,mean_vpd_kpa,1.35482077491,0.735084759838,6737,,
year_block,1,core_quantile_exceedance,mean_wind_speed_m_s,3.92878914416,1.28768795243,6737,,
year_block,1,core_quantile_exceedance,q90_vpd,1.58735030429,0.813369461286,6737,,
year_block,1,core_quantile_exceedance,vpd_gt_2_fraction,0.189968153782,0.339744011805,6737,,
year_block,1,core_quantile_exceedance,wet_fraction,0.14684846902,0.223122232363,6737,,
year_block,2,outcome_pca,allocation_00,0.046299483595,0.0335547165763,6868,-0.192671596526,0.342706368476
year_block,2,outcome_pca,allocation_01,0.0465754364155,0.0334619080734,6868,-0.196253590563,0.342706368476
year_block,2,outcome_pca,allocation_02,0.0481580787008,0.0341717544439,6868,-0.214788237358,0.342706368476
year_block,2,outcome_pca,allocation_03,0.0510793678234,0.036515902366,6868,-0.237789288112,0.342706368476
year_block,2,outcome_pca,allocation_04,0.0552404966586,0.0410691230029,6868,-0.246946932035,0.342706368476
year_block,2,outcome_pca,allocation_05,0.059294138247,0.0418653074339,6868,-0.242136673382,0.342706368476
year_block,2,outcome_pca,allocation_06,0.0597023705713,0.0367458949931,6868,-0.226177509134,0.342706368476
year_block,2,outcome_pca,allocation_07,0.0599033169931,0.0403083364261,6868,-0.122084594242,0.342706368476
year_block,2,outcome_pca,allocation_08,0.0591450722289,0.0388870742486,6868,-0.0746884452526,0.342706368476
year_block,2,outcome_pca,allocation_09,0.0588439231651,0.0397770579725,6868,-0.0600502441833,0.342706368476
year_block,2,outcome_pca,allocation_10,0.0544043940677,0.0361461198937,6868,0.05691051909,0.342706368476
year_block,2,outcome_pca,allocation_11,0.0536658279296,0.0344472809145,6868,0.0743747634676,0.342706368476
year_block,2,outcome_pca,allocation_12,0.0514800126318,0.0337015702561,6868,0.117958389198,0.342706368476
year_block,2,outcome_pca,allocation_13,0.0486006661319,0.0286290163635,6868,0.250214856213,0.342706368476
year_block,2,outcome_pca,allocation_14,0.0463706478119,0.0311359469296,6868,0.277182894067,0.342706368476
year_block,2,outcome_pca,allocation_15,0.0427988296394,0.0298457188382,6868,0.301650143355,0.342706368476
year_block,2,outcome_pca,allocation_16,0.0406480903885,0.0280768235189,6868,0.310070034726,0.342706368476
year_block,2,outcome_pca,allocation_17,0.0395835544486,0.0280412690423,6868,0.306740968612,0.342706368476
year_block,2,outcome_pca,allocation_18,0.0391289209412,0.0282950057637,6868,0.303118141718,0.342706368476
year_block,2,outcome_pca,allocation_19,0.0390773716107,0.0283624697962,6868,0.302649791018,0.342706368476
year_block,2,core_means,mean_maximum_temperature_c,25.364340816,7.28676850958,6868,,
year_block,2,core_means,mean_minimum_temperature_c,10.1879105115,7.43175343538,6868,,
year_block,2,core_means,mean_vpd_kpa,1.30755748131,0.724464576732,6868,,
year_block,2,core_means,mean_wind_speed_m_s,3.89728746583,1.24374375236,6868,,
year_block,2,max_vpd_only,max_vpd,1.58557221899,0.829869320078,6868,,
year_block,2,core_plus_max,mean_maximum_temperature_c,25.364340816,7.28676850958,6868,,
year_block,2,core_plus_max,mean_minimum_temperature_c,10.1879105115,7.43175343538,6868,,
year_block,2,core_plus_max,mean_vpd_kpa,1.30755748131,0.724464576732,6868,,
year_block,2,core_plus_max,mean_wind_speed_m_s,3.89728746583,1.24374375236,6868,,
year_block,2,core_plus_max,max_vpd,1.58557221899,0.829869320078,6868,,
year_block,2,comprehensive_means,mean_maximum_temperature_c,25.364340816,7.28676850958,6868,,
year_block,2,comprehensive_means,mean_minimum_temperature_c,10.1879105115,7.43175343538,6868,,
year_block,2,comprehensive_means,mean_vpd_kpa,1.30755748131,0.724464576732,6868,,
year_block,2,comprehensive_means,mean_wind_speed_m_s,3.89728746583,1.24374375236,6868,,
year_block,2,comprehensive_means,mean_precipitation_mm,0.702535281322,1.92302219855,6868,,
year_block,2,comprehensive_means,mean_maximum_relative_humidity_pct,77.8479630559,18.6016472879,6868,,
year_block,2,comprehensive_means,mean_minimum_relative_humidity_pct,30.3136615276,12.2469455155,6868,,
year_block,2,comprehensive_means,mean_specific_humidity_kg_kg,0.00747707035858,0.00394590267879,6868,,
year_block,2,comprehensive_means,mean_fuel_moisture_100hr_pct,12.4233723694,3.96832735486,6868,,
year_block,2,comprehensive_means,mean_fuel_moisture_1000hr_pct,14.7501597724,4.49225714548,6868,,
year_block,2,comprehensive_means,mean_energy_release_component,43.5885683208,20.717694173,6868,,
year_block,2,comprehensive_means,mean_burning_index,36.0355414003,17.7797916674,6868,,
year_block,2,comprehensive_means,mean_reference_evapotranspiration_mm,6.59998067464,2.47354663972,6868,,
year_block,2,comprehensive_means,mean_potential_evapotranspiration_mm,4.80806805756,1.82296354806,6868,,
year_block,2,comprehensive_means,mean_solar_radiation_w_m2,237.006209482,64.6459998526,6868,,
year_block,2,comprehensive_plus_max,mean_maximum_temperature_c,25.364340816,7.28676850958,6868,,
year_block,2,comprehensive_plus_max,mean_minimum_temperature_c,10.1879105115,7.43175343538,6868,,
year_block,2,comprehensive_plus_max,mean_vpd_kpa,1.30755748131,0.724464576732,6868,,
year_block,2,comprehensive_plus_max,mean_wind_speed_m_s,3.89728746583,1.24374375236,6868,,
year_block,2,comprehensive_plus_max,mean_precipitation_mm,0.702535281322,1.92302219855,6868,,
year_block,2,comprehensive_plus_max,mean_maximum_relative_humidity_pct,77.8479630559,18.6016472879,6868,,
year_block,2,comprehensive_plus_max,mean_minimum_relative_humidity_pct,30.3136615276,12.2469455155,6868,,
year_block,2,comprehensive_plus_max,mean_specific_humidity_kg_kg,0.00747707035858,0.00394590267879,6868,,
year_block,2,comprehensive_plus_max,mean_fuel_moisture_100hr_pct,12.4233723694,3.96832735486,6868,,
year_block,2,comprehensive_plus_max,mean_fuel_moisture_1000hr_pct,14.7501597724,4.49225714548,6868,,
year_block,2,comprehensive_plus_max,mean_energy_release_component,43.5885683208,20.717694173,6868,,
year_block,2,comprehensive_plus_max,mean_burning_index,36.0355414003,17.7797916674,6868,,
year_block,2,comprehensive_plus_max,mean_reference_evapotranspiration_mm,6.59998067464,2.47354663972,6868,,
year_block,2,comprehensive_plus_max,mean_potential_evapotranspiration_mm,4.80806805756,1.82296354806,6868,,
year_block,2,comprehensive_plus_max,mean_solar_radiation_w_m2,237.006209482,64.6459998526,6868,,
year_block,2,comprehensive_plus_max,max_vpd,1.58557221899,0.829869320078,6868,,
year_block,2,length_only,log_duration,1.61735388998,0.31771067767,6868,,
year_block,2,length_only,log_observations,1.61735388998,0.31771067767,6868,,
year_block,2,length_plus_max,log_duration,1.61735388998,0.31771067767,6868,,
year_block,2,length_plus_max,log_observations,1.61735388998,0.31771067767,6868,,
year_block,2,length_plus_max,max_vpd,1.58557221899,0.829869320078,6868,,
year_block,2,length_plus_core,log_duration,1.61735388998,0.31771067767,6868,,
year_block,2,length_plus_core,log_observations,1.61735388998,0.31771067767,6868,,
year_block,2,length_plus_core,mean_maximum_temperature_c,25.364340816,7.28676850958,6868,,
year_block,2,length_plus_core,mean_minimum_temperature_c,10.1879105115,7.43175343538,6868,,
year_block,2,length_plus_core,mean_vpd_kpa,1.30755748131,0.724464576732,6868,,
year_block,2,length_plus_core,mean_wind_speed_m_s,3.89728746583,1.24374375236,6868,,
year_block,2,length_plus_core_max,log_duration,1.61735388998,0.31771067767,6868,,
year_block,2,length_plus_core_max,log_observations,1.61735388998,0.31771067767,6868,,
year_block,2,length_plus_core_max,mean_maximum_temperature_c,25.364340816,7.28676850958,6868,,
year_block,2,length_plus_core_max,mean_minimum_temperature_c,10.1879105115,7.43175343538,6868,,
year_block,2,length_plus_core_max,mean_vpd_kpa,1.30755748131,0.724464576732,6868,,
year_block,2,length_plus_core_max,mean_wind_speed_m_s,3.89728746583,1.24374375236,6868,,
year_block,2,length_plus_core_max,max_vpd,1.58557221899,0.829869320078,6868,,
year_block,2,core_quantile_exceedance,mean_maximum_temperature_c,25.364340816,7.28676850958,6868,,
year_block,2,core_quantile_exceedance,mean_minimum_temperature_c,10.1879105115,7.43175343538,6868,,
year_block,2,core_quantile_exceedance,mean_vpd_kpa,1.30755748131,0.724464576732,6868,,
year_block,2,core_quantile_exceedance,mean_wind_speed_m_s,3.89728746583,1.24374375236,6868,,
year_block,2,core_quantile_exceedance,q90_vpd,1.52450291206,0.802768657409,6868,,
year_block,2,core_quantile_exceedance,vpd_gt_2_fraction,0.170034317641,0.327213258396,6868,,
year_block,2,core_quantile_exceedance,wet_fraction,0.15995120266,0.232386815922,6868,,
year_block,3,outcome_pca,allocation_00,0.0465037432848,0.033709435529,6901,-0.195948370308,0.344066638399
year_block,3,outcome_pca,allocation_01,0.0468237171407,0.0337304536857,6901,-0.199528260391,0.344066638399
year_block,3,outcome_pca,allocation_02,0.0484751544495,0.0347093789716,6901,-0.217402063361,0.344066638399
year_block,3,outcome_pca,allocation_03,0.0514976637574,0.0374352765813,6901,-0.241650178999,0.344066638399
year_block,3,outcome_pca,allocation_04,0.0554568333977,0.0409460909862,6901,-0.252316404909,0.344066638399
year_block,3,outcome_pca,allocation_05,0.0597197428676,0.042268484951,6901,-0.245064645119,0.344066638399
year_block,3,outcome_pca,allocation_06,0.0601516028348,0.0374097659959,6901,-0.223282421895,0.344066638399
year_block,3,outcome_pca,allocation_07,0.0602874078513,0.0406293671135,6901,-0.114265890469,0.344066638399
year_block,3,outcome_pca,allocation_08,0.0596266533664,0.039268062302,6901,-0.0673503529423,0.344066638399
year_block,3,outcome_pca,allocation_09,0.0591159153115,0.0400074632111,6901,-0.0532835238414,0.344066638399
year_block,3,outcome_pca,allocation_10,0.0543218766993,0.0359281301757,6901,0.0679550953843,0.344066638399
year_block,3,outcome_pca,allocation_11,0.0536867479508,0.0347270267098,6901,0.0846063045547,0.344066638399
year_block,3,outcome_pca,allocation_12,0.0513156381744,0.0337045764724,6901,0.126377878462,0.344066638399
year_block,3,outcome_pca,allocation_13,0.0481485865566,0.0282678595012,6901,0.253251120457,0.344066638399
year_block,3,outcome_pca,allocation_14,0.0458581317078,0.030996920173,6901,0.274731981305,0.344066638399
year_block,3,outcome_pca,allocation_15,0.0422060936521,0.0297650111154,6901,0.298393988376,0.344066638399
year_block,3,outcome_pca,allocation_16,0.0402742258353,0.028275075072,6901,0.306850937797,0.344066638399
year_block,3,outcome_pca,allocation_17,0.0392115781532,0.0281769396042,6901,0.303571146634,0.344066638399
year_block,3,outcome_pca,allocation_18,0.0386910315835,0.0282921216332,6901,0.299769375777,0.344066638399
year_block,3,outcome_pca,allocation_19,0.0386276554253,0.0283467787489,6901,0.299252712101,0.344066638399
year_block,3,core_means,mean_maximum_temperature_c,25.4930144927,7.46262049635,6901,,
year_block,3,core_means,mean_minimum_temperature_c,9.92345317752,7.3582887277,6901,,
year_block,3,core_means,mean_vpd_kpa,1.36045675472,0.769191162253,6901,,
year_block,3,core_means,mean_wind_speed_m_s,3.9602388577,1.26246273621,6901,,
year_block,3,max_vpd_only,max_vpd,1.64053325605,0.878016599202,6901,,
year_block,3,core_plus_max,mean_maximum_temperature_c,25.4930144927,7.46262049635,6901,,
year_block,3,core_plus_max,mean_minimum_temperature_c,9.92345317752,7.3582887277,6901,,
year_block,3,core_plus_max,mean_vpd_kpa,1.36045675472,0.769191162253,6901,,
year_block,3,core_plus_max,mean_wind_speed_m_s,3.9602388577,1.26246273621,6901,,
year_block,3,core_plus_max,max_vpd,1.64053325605,0.878016599202,6901,,
year_block,3,comprehensive_means,mean_maximum_temperature_c,25.4930144927,7.46262049635,6901,,
year_block,3,comprehensive_means,mean_minimum_temperature_c,9.92345317752,7.3582887277,6901,,
year_block,3,comprehensive_means,mean_vpd_kpa,1.36045675472,0.769191162253,6901,,
year_block,3,comprehensive_means,mean_wind_speed_m_s,3.9602388577,1.26246273621,6901,,
year_block,3,comprehensive_means,mean_precipitation_mm,0.75015081903,2.19298526529,6901,,
year_block,3,comprehensive_means,mean_maximum_relative_humidity_pct,76.6092437733,18.9419223604,6901,,
year_block,3,comprehensive_means,mean_minimum_relative_humidity_pct,28.949156237,12.3536793119,6901,,
year_block,3,comprehensive_means,mean_specific_humidity_kg_kg,0.00718665767609,0.00382508728944,6901,,
year_block,3,comprehensive_means,mean_fuel_moisture_100hr_pct,12.1518730406,4.04214844125,6901,,
year_block,3,comprehensive_means,mean_fuel_moisture_1000hr_pct,14.4463993136,4.57694028618,6901,,
year_block,3,comprehensive_means,mean_energy_release_component,45.0452440244,21.3752289135,6901,,
year_block,3,comprehensive_means,mean_burning_index,37.309141143,18.9727165265,6901,,
year_block,3,comprehensive_means,mean_reference_evapotranspiration_mm,6.78487105835,2.6521003537,6901,,
year_block,3,comprehensive_means,mean_potential_evapotranspiration_mm,4.90117199218,1.92393425681,6901,,
year_block,3,comprehensive_means,mean_solar_radiation_w_m2,236.895189463,64.7268637608,6901,,
year_block,3,comprehensive_plus_max,mean_maximum_temperature_c,25.4930144927,7.46262049635,6901,,
year_block,3,comprehensive_plus_max,mean_minimum_temperature_c,9.92345317752,7.3582887277,6901,,
year_block,3,comprehensive_plus_max,mean_vpd_kpa,1.36045675472,0.769191162253,6901,,
year_block,3,comprehensive_plus_max,mean_wind_speed_m_s,3.9602388577,1.26246273621,6901,,
year_block,3,comprehensive_plus_max,mean_precipitation_mm,0.75015081903,2.19298526529,6901,,
year_block,3,comprehensive_plus_max,mean_maximum_relative_humidity_pct,76.6092437733,18.9419223604,6901,,
year_block,3,comprehensive_plus_max,mean_minimum_relative_humidity_pct,28.949156237,12.3536793119,6901,,
year_block,3,comprehensive_plus_max,mean_specific_humidity_kg_kg,0.00718665767609,0.00382508728944,6901,,
year_block,3,comprehensive_plus_max,mean_fuel_moisture_100hr_pct,12.1518730406,4.04214844125,6901,,
year_block,3,comprehensive_plus_max,mean_fuel_moisture_1000hr_pct,14.4463993136,4.57694028618,6901,,
year_block,3,comprehensive_plus_max,mean_energy_release_component,45.0452440244,21.3752289135,6901,,
year_block,3,comprehensive_plus_max,mean_burning_index,37.309141143,18.9727165265,6901,,
year_block,3,comprehensive_plus_max,mean_reference_evapotranspiration_mm,6.78487105835,2.6521003537,6901,,
year_block,3,comprehensive_plus_max,mean_potential_evapotranspiration_mm,4.90117199218,1.92393425681,6901,,
year_block,3,comprehensive_plus_max,mean_solar_radiation_w_m2,236.895189463,64.7268637608,6901,,
year_block,3,comprehensive_plus_max,max_vpd,1.64053325605,0.878016599202,6901,,
year_block,3,length_only,log_duration,1.61553402076,0.317798355324,6901,,
year_block,3,length_only,log_observations,1.61553402076,0.317798355324,6901,,
year_block,3,length_plus_max,log_duration,1.61553402076,0.317798355324,6901,,
year_block,3,length_plus_max,log_observations,1.61553402076,0.317798355324,6901,,
year_block,3,length_plus_max,max_vpd,1.64053325605,0.878016599202,6901,,
year_block,3,length_plus_core,log_duration,1.61553402076,0.317798355324,6901,,
year_block,3,length_plus_core,log_observations,1.61553402076,0.317798355324,6901,,
year_block,3,length_plus_core,mean_maximum_temperature_c,25.4930144927,7.46262049635,6901,,
year_block,3,length_plus_core,mean_minimum_temperature_c,9.92345317752,7.3582887277,6901,,
year_block,3,length_plus_core,mean_vpd_kpa,1.36045675472,0.769191162253,6901,,
year_block,3,length_plus_core,mean_wind_speed_m_s,3.9602388577,1.26246273621,6901,,
year_block,3,length_plus_core_max,log_duration,1.61553402076,0.317798355324,6901,,
year_block,3,length_plus_core_max,log_observations,1.61553402076,0.317798355324,6901,,
year_block,3,length_plus_core_max,mean_maximum_temperature_c,25.4930144927,7.46262049635,6901,,
year_block,3,length_plus_core_max,mean_minimum_temperature_c,9.92345317752,7.3582887277,6901,,
year_block,3,length_plus_core_max,mean_vpd_kpa,1.36045675472,0.769191162253,6901,,
year_block,3,length_plus_core_max,mean_wind_speed_m_s,3.9602388577,1.26246273621,6901,,
year_block,3,length_plus_core_max,max_vpd,1.64053325605,0.878016599202,6901,,
year_block,3,core_quantile_exceedance,mean_maximum_temperature_c,25.4930144927,7.46262049635,6901,,
year_block,3,core_quantile_exceedance,mean_minimum_temperature_c,9.92345317752,7.3582887277,6901,,
year_block,3,core_quantile_exceedance,mean_vpd_kpa,1.36045675472,0.769191162253,6901,,
year_block,3,core_quantile_exceedance,mean_wind_speed_m_s,3.9602388577,1.26246273621,6901,,
year_block,3,core_quantile_exceedance,q90_vpd,1.58096246921,0.850373347542,6901,,
year_block,3,core_quantile_exceedance,vpd_gt_2_fraction,0.195553285232,0.347839501326,6901,,
year_block,3,core_quantile_exceedance,wet_fraction,0.160022958625,0.233623666402,6901,,
year_block,4,outcome_pca,allocation_00,0.0462866796051,0.0336012907398,8494,-0.190873736669,0.345076456731
year_block,4,outcome_pca,allocation_01,0.046582418112,0.0335906985729,8494,-0.194116996025,0.345076456731
year_block,4,outcome_pca,allocation_02,0.0480955475646,0.0343465114328,8494,-0.211782682518,0.345076456731
year_block,4,outcome_pca,allocation_03,0.051016658971,0.0368336384362,8494,-0.235281335012,0.345076456731
year_block,4,outcome_pca,allocation_04,0.0552280937152,0.0409378601655,8494,-0.246917662063,0.345076456731
year_block,4,outcome_pca,allocation_05,0.0593786783294,0.0420163562241,8494,-0.242805083672,0.345076456731
year_block,4,outcome_pca,allocation_06,0.059845922916,0.0370410204517,8494,-0.225909820474,0.345076456731
year_block,4,outcome_pca,allocation_07,0.0600783995077,0.0403760340852,8494,-0.122397876601,0.345076456731
year_block,4,outcome_pca,allocation_08,0.0593932353036,0.0392113669591,8494,-0.0760781503937,0.345076456731
year_block,4,outcome_pca,allocation_09,0.0590215301393,0.0398675305843,8494,-0.0619107766317,0.345076456731
year_block,4,outcome_pca,allocation_10,0.0547759894863,0.0366966275308,8494,0.0563457048174,0.345076456731
year_block,4,outcome_pca,allocation_11,0.0540257158195,0.0350411146757,8494,0.0737605475373,0.345076456731
year_block,4,outcome_pca,allocation_12,0.0514880360442,0.0337367412459,8494,0.118269734926,0.345076456731
year_block,4,outcome_pca,allocation_13,0.0483609321438,0.0280562992978,8494,0.252682318745,0.345076456731
year_block,4,outcome_pca,allocation_14,0.0462170536452,0.0309247487687,8494,0.277258741283,0.345076456731
year_block,4,outcome_pca,allocation_15,0.0424792867169,0.0297285986895,8494,0.302160215701,0.345076456731
year_block,4,outcome_pca,allocation_16,0.0404652514479,0.0282720387004,8494,0.309968520904,0.345076456731
year_block,4,outcome_pca,allocation_17,0.0394163875795,0.0281249411993,8494,0.30782783375,0.345076456731
year_block,4,outcome_pca,allocation_18,0.0389477411029,0.0283313061393,8494,0.304060057,0.345076456731
year_block,4,outcome_pca,allocation_19,0.0388964418499,0.0283933090558,8494,0.303646037565,0.345076456731
year_block,4,core_means,mean_maximum_temperature_c,25.8121378732,7.289462701,8494,,
year_block,4,core_means,mean_minimum_temperature_c,10.3139375961,7.35056073837,8494,,
year_block,4,core_means,mean_vpd_kpa,1.36399575506,0.745766775655,8494,,
year_block,4,core_means,mean_wind_speed_m_s,3.92039045567,1.28084102192,8494,,
year_block,4,max_vpd_only,max_vpd,1.6513068048,0.851160725954,8494,,
year_block,4,core_plus_max,mean_maximum_temperature_c,25.8121378732,7.289462701,8494,,
year_block,4,core_plus_max,mean_minimum_temperature_c,10.3139375961,7.35056073837,8494,,
year_block,4,core_plus_max,mean_vpd_kpa,1.36399575506,0.745766775655,8494,,
year_block,4,core_plus_max,mean_wind_speed_m_s,3.92039045567,1.28084102192,8494,,
year_block,4,core_plus_max,max_vpd,1.6513068048,0.851160725954,8494,,
year_block,4,comprehensive_means,mean_maximum_temperature_c,25.8121378732,7.289462701,8494,,
year_block,4,comprehensive_means,mean_minimum_temperature_c,10.3139375961,7.35056073837,8494,,
year_block,4,comprehensive_means,mean_vpd_kpa,1.36399575506,0.745766775655,8494,,
year_block,4,comprehensive_means,mean_wind_speed_m_s,3.92039045567,1.28084102192,8494,,
year_block,4,comprehensive_means,mean_precipitation_mm,0.755238553614,2.15841942496,8494,,
year_block,4,comprehensive_means,mean_maximum_relative_humidity_pct,77.0836668919,18.6256041678,8494,,
year_block,4,comprehensive_means,mean_minimum_relative_humidity_pct,29.2802820121,12.4352733138,8494,,
year_block,4,comprehensive_means,mean_specific_humidity_kg_kg,0.00743892303757,0.00393533732395,8494,,
year_block,4,comprehensive_means,mean_fuel_moisture_100hr_pct,12.2277115484,4.01042150602,8494,,
year_block,4,comprehensive_means,mean_fuel_moisture_1000hr_pct,14.4963281924,4.49521456489,8494,,
year_block,4,comprehensive_means,mean_energy_release_component,44.6794289348,20.9524466159,8494,,
year_block,4,comprehensive_means,mean_burning_index,36.8635245258,18.5501727509,8494,,
year_block,4,comprehensive_means,mean_reference_evapotranspiration_mm,6.79820929163,2.57434660285,8494,,
year_block,4,comprehensive_means,mean_potential_evapotranspiration_mm,4.93214292361,1.86984475753,8494,,
year_block,4,comprehensive_means,mean_solar_radiation_w_m2,238.639242785,64.1886449453,8494,,
year_block,4,comprehensive_plus_max,mean_maximum_temperature_c,25.8121378732,7.289462701,8494,,
year_block,4,comprehensive_plus_max,mean_minimum_temperature_c,10.3139375961,7.35056073837,8494,,
year_block,4,comprehensive_plus_max,mean_vpd_kpa,1.36399575506,0.745766775655,8494,,
year_block,4,comprehensive_plus_max,mean_wind_speed_m_s,3.92039045567,1.28084102192,8494,,
year_block,4,comprehensive_plus_max,mean_precipitation_mm,0.755238553614,2.15841942496,8494,,
year_block,4,comprehensive_plus_max,mean_maximum_relative_humidity_pct,77.0836668919,18.6256041678,8494,,
year_block,4,comprehensive_plus_max,mean_minimum_relative_humidity_pct,29.2802820121,12.4352733138,8494,,
year_block,4,comprehensive_plus_max,mean_specific_humidity_kg_kg,0.00743892303757,0.00393533732395,8494,,
year_block,4,comprehensive_plus_max,mean_fuel_moisture_100hr_pct,12.2277115484,4.01042150602,8494,,
year_block,4,comprehensive_plus_max,mean_fuel_moisture_1000hr_pct,14.4963281924,4.49521456489,8494,,
year_block,4,comprehensive_plus_max,mean_energy_release_component,44.6794289348,20.9524466159,8494,,
year_block,4,comprehensive_plus_max,mean_burning_index,36.8635245258,18.5501727509,8494,,
year_block,4,comprehensive_plus_max,mean_reference_evapotranspiration_mm,6.79820929163,2.57434660285,8494,,
year_block,4,comprehensive_plus_max,mean_potential_evapotranspiration_mm,4.93214292361,1.86984475753,8494,,
year_block,4,comprehensive_plus_max,mean_solar_radiation_w_m2,238.639242785,64.1886449453,8494,,
year_block,4,comprehensive_plus_max,max_vpd,1.6513068048,0.851160725954,8494,,
year_block,4,length_only,log_duration,1.61435240436,0.311679229659,8494,,
year_block,4,length_only,log_observations,1.61435240436,0.311679229659,8494,,
year_block,4,length_plus_max,log_duration,1.61435240436,0.311679229659,8494,,
year_block,4,length_plus_max,log_observations,1.61435240436,0.311679229659,8494,,
year_block,4,length_plus_max,max_vpd,1.6513068048,0.851160725954,8494,,
year_block,4,length_plus_core,log_duration,1.61435240436,0.311679229659,8494,,
year_block,4,length_plus_core,log_observations,1.61435240436,0.311679229659,8494,,
year_block,4,length_plus_core,mean_maximum_temperature_c,25.8121378732,7.289462701,8494,,
year_block,4,length_plus_core,mean_minimum_temperature_c,10.3139375961,7.35056073837,8494,,
year_block,4,length_plus_core,mean_vpd_kpa,1.36399575506,0.745766775655,8494,,
year_block,4,length_plus_core,mean_wind_speed_m_s,3.92039045567,1.28084102192,8494,,
year_block,4,length_plus_core_max,log_duration,1.61435240436,0.311679229659,8494,,
year_block,4,length_plus_core_max,log_observations,1.61435240436,0.311679229659,8494,,
year_block,4,length_plus_core_max,mean_maximum_temperature_c,25.8121378732,7.289462701,8494,,
year_block,4,length_plus_core_max,mean_minimum_temperature_c,10.3139375961,7.35056073837,8494,,
year_block,4,length_plus_core_max,mean_vpd_kpa,1.36399575506,0.745766775655,8494,,
year_block,4,length_plus_core_max,mean_wind_speed_m_s,3.92039045567,1.28084102192,8494,,
year_block,4,length_plus_core_max,max_vpd,1.6513068048,0.851160725954,8494,,
year_block,4,core_quantile_exceedance,mean_maximum_temperature_c,25.8121378732,7.289462701,8494,,
year_block,4,core_quantile_exceedance,mean_minimum_temperature_c,10.3139375961,7.35056073837,8494,,
year_block,4,core_quantile_exceedance,mean_vpd_kpa,1.36399575506,0.745766775655,8494,,
year_block,4,core_quantile_exceedance,mean_wind_speed_m_s,3.92039045567,1.28084102192,8494,,
year_block,4,core_quantile_exceedance,q90_vpd,1.58943360019,0.824059388301,8494,,
year_block,4,core_quantile_exceedance,vpd_gt_2_fraction,0.191606712011,0.342746347515,8494,,
year_block,4,core_quantile_exceedance,wet_fraction,0.158848222082,0.231429227356,8494,,
region_block,central,outcome_pca,allocation_00,0.0457604632722,0.034852404407,6873,-0.170693996475,0.341389423604
region_block,central,outcome_pca,allocation_01,0.0461422845456,0.0348518442854,6873,-0.1745885465,0.341389423604
region_block,central,outcome_pca,allocation_02,0.0480969181727,0.0358752393953,6873,-0.196188803841,0.341389423604
region_block,central,outcome_pca,allocation_03,0.0517368882005,0.0389782802333,6873,-0.225339370328,0.341389423604
region_block,central,outcome_pca,allocation_04,0.0566472052048,0.0437787707572,6873,-0.241490132603,0.341389423604
region_block,central,outcome_pca,allocation_05,0.0615835271926,0.0450467305748,6873,-0.244636673797,0.341389423604
region_block,central,outcome_pca,allocation_06,0.0618288716034,0.0398743614438,6873,-0.230673506641,0.341389423604
region_block,central,outcome_pca,allocation_07,0.0615606824844,0.0428149221571,6873,-0.133317992286,0.341389423604
region_block,central,outcome_pca,allocation_08,0.0603915394187,0.0410028353001,6873,-0.0827450432867,0.341389423604
region_block,central,outcome_pca,allocation_09,0.0598729753898,0.0418093239027,6873,-0.0658072141733,0.341389423604
region_block,central,outcome_pca,allocation_10,0.0547054447032,0.0379835890651,6873,0.057996171126,0.341389423604
region_block,central,outcome_pca,allocation_11,0.0538229239325,0.0360875193996,6873,0.0769655055504,0.341389423604
region_block,central,outcome_pca,allocation_12,0.0510872547871,0.0348196923485,6873,0.123218047218,0.341389423604
region_block,central,outcome_pca,allocation_13,0.0478218426882,0.0293686134048,6873,0.25489835785,0.341389423604
region_block,central,outcome_pca,allocation_14,0.0453346013266,0.0317228303973,6873,0.281682608813,0.341389423604
region_block,central,outcome_pca,allocation_15,0.0412824519496,0.0302137781227,6873,0.305642698805,0.341389423604
region_block,central,outcome_pca,allocation_16,0.0392842672698,0.0286168343044,6873,0.314821576372,0.341389423604
