kind,fold,alpha,predictor_set,response,n,train_n,r2,status,cohort_hash
year_block,0,0.01,weather_only,next_growth_log1p,13157,74787,0.083147994657,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,0.01,state_plus_weather,next_growth_log1p,13157,74787,0.455303786911,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,0.01,state_weather_interactions,next_growth_log1p,13157,74787,0.4651063476,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,0.01,mean_only,next_growth_log1p,24128,63816,-0.000140655596807,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,0.01,persistence,next_growth_log1p,24128,63816,0.245724300622,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,0.01,autoregressive,next_growth_log1p,24128,63816,0.428430630405,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,0.01,weather_only,next_growth_log1p,24128,63816,0.0837935605459,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,0.01,state_plus_weather,next_growth_log1p,24128,63816,0.434764670624,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,0.01,state_weather_interactions,next_growth_log1p,24128,63816,0.444508402177,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,0.01,mean_only,next_growth_log1p,21311,66633,-2.36835545175e-05,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,0.01,persistence,next_growth_log1p,21311,66633,0.306262564578,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,0.01,autoregressive,next_growth_log1p,21311,66633,0.461379894856,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,0.01,weather_only,next_growth_log1p,21311,66633,0.0535156434426,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,0.01,state_plus_weather,next_growth_log1p,21311,66633,0.464105877682,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,0.01,state_weather_interactions,next_growth_log1p,21311,66633,0.47427009209,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,0.01,mean_only,next_growth_log1p,23141,64803,-4.23058109573e-05,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,0.01,persistence,next_growth_log1p,23141,64803,0.296914628216,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,0.01,autoregressive,next_growth_log1p,23141,64803,0.454073551325,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,0.01,weather_only,next_growth_log1p,23141,64803,0.0892584909492,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,0.01,state_plus_weather,next_growth_log1p,23141,64803,0.460020545274,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,0.01,state_weather_interactions,next_growth_log1p,23141,64803,0.469185586686,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,0.01,mean_only,next_growth_log1p,6207,81737,-0.0255237401722,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,0.01,persistence,next_growth_log1p,6207,81737,0.419657108815,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,0.01,autoregressive,next_growth_log1p,6207,81737,0.527571080166,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,0.01,weather_only,next_growth_log1p,6207,81737,0.0865328594154,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,0.01,state_plus_weather,next_growth_log1p,6207,81737,0.534004176814,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,0.01,state_weather_interactions,next_growth_log1p,6207,81737,0.542482494901,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,1,mean_only,next_growth_log1p,13157,74787,-0.00842114026637,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,1,persistence,next_growth_log1p,13157,74787,0.293242457632,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,1,autoregressive,next_growth_log1p,13157,74787,0.450673060835,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,1,weather_only,next_growth_log1p,13157,74787,0.0831481191745,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,1,state_plus_weather,next_growth_log1p,13157,74787,0.45530395831,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,1,state_weather_interactions,next_growth_log1p,13157,74787,0.465108208094,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,1,mean_only,next_growth_log1p,24128,63816,-0.000140655596807,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,1,persistence,next_growth_log1p,24128,63816,0.245724300622,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,1,autoregressive,next_growth_log1p,24128,63816,0.428431266322,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,1,weather_only,next_growth_log1p,24128,63816,0.083794522037,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,1,1,state_plus_weather,next_growth_log1p,24128,63816,0.434765440156,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
