kind,predictor_set,stratum,value,n,r2,delta_r2,resampling,groups,r2_low,r2_high,delta_low,delta_high
spatiotemporal,autoregressive,region,east,17224,0.305417277763,0,fire_id,6575,0.21784927579,0.410593386409,0,0
spatiotemporal,autoregressive,region,intermountain,23399,0.399276608909,0,fire_id,8866,0.368532946523,0.427099467413,0,0
spatiotemporal,autoregressive,region,west,22998,0.484708483013,0,fire_id,6154,0.463756998129,0.507694656461,0,0
spatiotemporal,autoregressive,season,DJF,12759,0.132992605257,0,fire_id,5237,0.0670494907064,0.213903903512,0,0
spatiotemporal,autoregressive,season,JJA,29913,0.49567911259,0,fire_id,8208,0.472393091753,0.514109452183,0,0
spatiotemporal,autoregressive,season,MAM,20363,0.350279298213,0,fire_id,8398,0.306770665787,0.384297911078,0,0
spatiotemporal,autoregressive,season,SON,24909,0.366723837198,0,fire_id,9857,0.326267298511,0.40681988037,0,0
spatiotemporal,autoregressive,size_class,"(0.0, 1.0]",1947,-7.44075500903,0,fire_id,1838,-8.30125721469,-6.67087031233,0,0
spatiotemporal,autoregressive,size_class,"(1.0, 10.0]",46640,-0.2629859149,0,fire_id,23072,-0.27717243167,-0.244668863161,0,0
spatiotemporal,autoregressive,size_class,"(10.0, 100.0]",31106,0.0732537858177,0,fire_id,6160,0.0591878513678,0.0884343036414,0,0
spatiotemporal,autoregressive,size_class,"(100.0, 1000.0]",7652,0.272662051342,0,fire_id,599,0.240063741837,0.294996289191,0,0
spatiotemporal,autoregressive,size_class,"(1000.0, inf]",599,0.308251959923,0,fire_id,31,0.158953716367,0.382927181969,0,0
spatiotemporal,autoregressive,observation_quality,consecutive_history,21677,0.456951646373,0,fire_id,9212,0.425606727046,0.484398362166,0,0
spatiotemporal,autoregressive,observation_quality,history_has_gaps,66267,0.443626352276,0,fire_id,22488,0.420784871782,0.465479718422,0,0
spatiotemporal,mean_only,region,central,24323,-0.364176560704,-0.507646613807,fire_id,10105,-0.41190476576,-0.322922480261,-0.542436338689,-0.480994088707
spatiotemporal,mean_only,region,east,17224,-0.36194259909,-0.667359876854,fire_id,6575,-0.462907761992,-0.261123201528,-0.714660578956,-0.630897518739
spatiotemporal,mean_only,region,intermountain,23399,-0.0330836390264,-0.432360247935,fire_id,8866,-0.0419757298422,-0.0250581435089,-0.468113175204,-0.397886543055
spatiotemporal,mean_only,region,west,22998,-0.145710521468,-0.630419004482,fire_id,6154,-0.164599842677,-0.12353639677,-0.666928146397,-0.59116318235
spatiotemporal,mean_only,season,DJF,12759,-0.290364100331,-0.423356705587,fire_id,5237,-0.346460093746,-0.233207795859,-0.47373121266,-0.385649348164
spatiotemporal,mean_only,season,JJA,29913,-0.11733983625,-0.61301894884,fire_id,8208,-0.130111861009,-0.102121412104,-0.636937233715,-0.579279829181
spatiotemporal,mean_only,season,MAM,20363,-0.0342119554317,-0.384491253645,fire_id,8398,-0.0388028354199,-0.0306384860042,-0.420486240799,-0.340554746364
spatiotemporal,mean_only,season,SON,24909,-0.19831180263,-0.565035639828,fire_id,9857,-0.241296978854,-0.170320160004,-0.587589347739,-0.542215512468
spatiotemporal,mean_only,size_class,"(0.0, 1.0]",1947,-108.693318418,-101.252563409,fire_id,1838,-118.85386047,-100.314246681,-110.456413126,-93.5896697995
spatiotemporal,mean_only,size_class,"(1.0, 10.0]",46640,-1.28685079593,-1.02386488103,fire_id,23072,-1.32345671922,-1.24127658402,-1.05729194978,-0.987239361329
spatiotemporal,mean_only,size_class,"(10.0, 100.0]",31106,-0.129580350008,-0.202834135826,fire_id,6160,-0.13787416964,-0.119966697012,-0.220783238825,-0.184079916386
spatiotemporal,mean_only,size_class,"(100.0, 1000.0]",7652,-1.07233394229,-1.34499599363,fire_id,599,-1.15489102025,-1.00116726233,-1.42203066628,-1.28151672283
spatiotemporal,mean_only,size_class,"(1000.0, inf]",599,-2.15305595323,-2.46130791316,fire_id,31,-2.91794984651,-1.66724496091,-3.15685298627,-1.99965646496
spatiotemporal,mean_only,observation_quality,consecutive_history,21677,-0.0509891633249,-0.507940809698,fire_id,9212,-0.0547989926001,-0.0483009191687,-0.538359202456,-0.47649612891
spatiotemporal,mean_only,observation_quality,history_has_gaps,66267,-0.0651394507495,-0.508765803026,fire_id,22488,-0.0685165410333,-0.0620735187282,-0.532002368687,-0.486837272955
spatiotemporal,persistence,region,central,24323,-0.188567423788,-0.332037476891,fire_id,10105,-0.25197153346,-0.142183475592,-0.35679983328,-0.314519111028
spatiotemporal,persistence,region,east,17224,0.0671709020039,-0.238246375759,fire_id,6575,-0.0645382966263,0.232924562147,-0.285877295516,-0.177668824262
spatiotemporal,persistence,region,intermountain,23399,0.212230455131,-0.187046153777,fire_id,8866,0.160663665972,0.259660014901,-0.208767046528,-0.166992074698
spatiotemporal,persistence,region,west,22998,0.403948738495,-0.0807597445177,fire_id,6154,0.364036026759,0.447824318929,-0.103308437982,-0.0616905262727
spatiotemporal,persistence,season,DJF,12759,-0.217028329743,-0.350020934999,fire_id,5237,-0.326914383829,-0.077654603983,-0.400389131069,-0.291558507495
spatiotemporal,persistence,season,JJA,29913,0.407056414568,-0.0886226980216,fire_id,8208,0.362373782097,0.437235311956,-0.108793094035,-0.0743064343619
spatiotemporal,persistence,season,MAM,20363,0.127028740213,-0.223250558,fire_id,8398,0.0586692521612,0.185663685447,-0.249658355472,-0.197919165012
spatiotemporal,persistence,season,SON,24909,0.172959621306,-0.193764215892,fire_id,9857,0.0993506506339,0.243463505904,-0.227250598036,-0.165986325109
spatiotemporal,persistence,size_class,"(0.0, 1.0]",1947,-1.52534641908,5.91540858995,fire_id,1838,-1.72252531205,-1.34654326612,5.30319909671,6.6448393728
spatiotemporal,persistence,size_class,"(1.0, 10.0]",46640,-0.813911916196,-0.550926001296,fire_id,23072,-0.839271039037,-0.781006552177,-0.564443475669,-0.534060674144
spatiotemporal,persistence,size_class,"(10.0, 100.0]",31106,-0.292968177915,-0.366221963732,fire_id,6160,-0.31930803306,-0.267972231173,-0.380083225564,-0.350755135656
spatiotemporal,persistence,size_class,"(100.0, 1000.0]",7652,0.269968703857,-0.0026933474842,fire_id,599,0.220138611126,0.310244247738,-0.0257998698452,0.0203798052387
spatiotemporal,persistence,size_class,"(1000.0, inf]",599,0.582186613426,0.273934653503,fire_id,31,0.463020719583,0.655328226887,0.205437933047,0.363139018999
spatiotemporal,persistence,observation_quality,consecutive_history,21677,0.304784119131,-0.152167527241,fire_id,9212,0.247772463109,0.3542894441,-0.177958625329,-0.13067514608
spatiotemporal,persistence,observation_quality,history_has_gaps,66267,0.298866227177,-0.144760125099,fire_id,22488,0.259612227123,0.334527634767,-0.161637683513,-0.12960780177
spatiotemporal,state_plus_weather,region,central,24323,0.148816057919,0.00534600481636,fire_id,10105,0.117497764233,0.177149988107,0.00288993596552,0.007848754224
spatiotemporal,state_plus_weather,region,east,17224,0.317064988205,0.0116477104413,fire_id,6575,0.235018092371,0.418363030775,0.00568959480074,0.018104195297
spatiotemporal,state_plus_weather,region,intermountain,23399,0.402007821277,0.00273121236819,fire_id,8866,0.372133690307,0.430440814135,0.000768246008094,0.00478898119798
spatiotemporal,state_plus_weather,region,west,22998,0.4908741574,0.00616567438708,fire_id,6154,0.470196029901,0.512979431743,0.00502069633333,0.00741705738645
spatiotemporal,state_plus_weather,season,DJF,12759,0.146475562831,0.0134829575741,fire_id,5237,0.0834455025223,0.227061798338,0.00962337184305,0.0167571329255
spatiotemporal,state_plus_weather,season,JJA,29913,0.499003280826,0.0033241682363,fire_id,8208,0.476755611112,0.517105697174,0.00209425793321,0.00488046537287
spatiotemporal,state_plus_weather,season,MAM,20363,0.355761487786,0.00548218957233,fire_id,8398,0.314251487455,0.388817133377,0.0035212374347,0.00809936963091
spatiotemporal,state_plus_weather,season,SON,24909,0.374434603196,0.0077107659971,fire_id,9857,0.334377315002,0.414219095461,0.00592274642192,0.00939078177451
spatiotemporal,state_plus_weather,size_class,"(0.0, 1.0]",1947,-8.79539234725,-1.35463733822,fire_id,1838,-9.8348785001,-7.93418912466,-1.8145921524,-0.962757183851
spatiotemporal,state_plus_weather,size_class,"(1.0, 10.0]",46640,-0.270776726767,-0.00779081186715,fire_id,23072,-0.287108765298,-0.252454093238,-0.0116307257107,-0.00368681693451
spatiotemporal,state_plus_weather,size_class,"(10.0, 100.0]",31106,0.0842118787487,0.010958092931,fire_id,6160,0.0702954922966,0.0989098808887,0.00930677007598,0.0126621949981
spatiotemporal,state_plus_weather,size_class,"(100.0, 1000.0]",7652,0.284142769272,0.0114807179302,fire_id,599,0.254308137813,0.306379792451,0.00844304534886,0.0142009648386
spatiotemporal,state_plus_weather,size_class,"(1000.0, inf]",599,0.313080808411,0.00482884848841,fire_id,31,0.166776843584,0.39042168572,-0.00571997784174,0.0154237029804
spatiotemporal,state_plus_weather,observation_quality,consecutive_history,21677,0.462787651113,0.0058360047401,fire_id,9212,0.43171888634,0.491274042283,0.00409266272933,0.00741296626598
spatiotemporal,state_plus_weather,observation_quality,history_has_gaps,66267,0.448175405677,0.00454905340084,fire_id,22488,0.42584680824,0.469693589061,0.00362722988162,0.00563212441201
spatiotemporal,state_weather_interactions,region,central,24323,0.17455704777,0.0310869946677,fire_id,10105,0.145251547494,0.200804067069,0.0261403846129,0.0372645978414
spatiotemporal,state_weather_interactions,region,east,17224,0.332288861471,0.026871583708,fire_id,6575,0.257403778006,0.423541145279,0.00983248351842,0.0417566380817
spatiotemporal,state_weather_interactions,region,intermountain,23399,0.410379318359,0.0111027094507,fire_id,8866,0.380153232807,0.440842031783,0.00654495752614,0.0161406709733
spatiotemporal,state_weather_interactions,region,west,22998,0.506330228928,0.0216217459145,fire_id,6154,0.485064456371,0.530125798626,0.0173982764246,0.0254687462494
spatiotemporal,state_weather_interactions,season,DJF,12759,0.183929416962,0.0509368117052,fire_id,5237,0.123227778351,0.261284066898,0.0423608870815,0.0581689942554
spatiotemporal,state_weather_interactions,season,JJA,29913,0.51153639231,0.0158572797205,fire_id,8208,0.48670563677,0.529942235132,0.0124845801966,0.0202329901673
spatiotemporal,state_weather_interactions,season,MAM,20363,0.363486117225,0.0132068190113,fire_id,8398,0.323517372107,0.397362141983,0.00789498848327,0.0183771706851
spatiotemporal,state_weather_interactions,season,SON,24909,0.392813977602,0.0260901404039,fire_id,9857,0.353733501126,0.432216468939,0.0214946362896,0.0305520952018
spatiotemporal,state_weather_interactions,size_class,"(0.0, 1.0]",1947,-8.16688404967,-0.72612904064,fire_id,1838,-9.10066410805,-7.32557540257,-1.02290395136,-0.518197934662
spatiotemporal,state_weather_interactions,size_class,"(1.0, 10.0]",46640,-0.227666748572,0.035319166328,fire_id,23072,-0.241860011311,-0.210731466961,0.0305204370248,0.0408622450079
spatiotemporal,state_weather_interactions,size_class,"(10.0, 100.0]",31106,0.0877160741465,0.0144622883288,fire_id,6160,0.0739322214496,0.103050280152,0.010514081185,0.0183922956658
spatiotemporal,state_weather_interactions,size_class,"(100.0, 1000.0]",7652,0.312793514329,0.0401314629874,fire_id,599,0.281382257007,0.334580141721,0.0302591864649,0.0501287437569
spatiotemporal,state_weather_interactions,size_class,"(1000.0, inf]",599,0.394839002565,0.0865870426418,fire_id,31,0.274221208617,0.469669578497,0.0445475992037,0.142956400516
spatiotemporal,state_weather_interactions,observation_quality,consecutive_history,21677,0.477283831821,0.0203321854486,fire_id,9212,0.444620171805,0.50638876343,0.0165003192925,0.0248019154267
spatiotemporal,state_weather_interactions,observation_quality,history_has_gaps,66267,0.460663599417,0.0170372471406,fire_id,22488,0.436824047377,0.482338948346,0.0144209612304,0.0198976394648
spatiotemporal,weather_only,region,central,24323,-0.191193434084,-0.334663487187,fire_id,10105,-0.222073436036,-0.167661712385,-0.362352806025,-0.310683716371
spatiotemporal,weather_only,region,east,17224,-0.0283070861518,-0.333724363915,fire_id,6575,-0.0570454508375,0.000680525252994,-0.415880272752,-0.270102072338
spatiotemporal,weather_only,region,intermountain,23399,0.0193688906706,-0.379907718238,fire_id,8866,0.00303165919454,0.035641815766,-0.404113083417,-0.356519748657
spatiotemporal,weather_only,region,west,22998,-0.0324563498621,-0.517164832875,fire_id,6154,-0.0475325948666,-0.0147976798034,-0.553375421945,-0.485891780969
spatiotemporal,weather_only,season,DJF,12759,-0.0397738718107,-0.172766477067,fire_id,5237,-0.0714906958529,-0.00442580537654,-0.232492913605,-0.127676815015
spatiotemporal,weather_only,season,JJA,29913,-0.0100647255338,-0.505743838124,fire_id,8208,-0.0213992021441,0.007133431936,-0.529630219597,-0.475159334353
spatiotemporal,weather_only,season,MAM,20363,0.0323000014764,-0.317979296737,fire_id,8398,0.0168544253062,0.0482659959691,-0.35345504845,-0.280066603927
spatiotemporal,weather_only,season,SON,24909,-0.0402503215444,-0.406974158743,fire_id,9857,-0.0707225924286,-0.0147191382816,-0.4277531792,-0.384155063298
spatiotemporal,weather_only,size_class,"(0.0, 1.0]",1947,-108.679061053,-101.238306044,fire_id,1838,-119.942648427,-99.5854993119,-111.550060342,-92.9156782886
spatiotemporal,weather_only,size_class,"(1.0, 10.0]",46640,-1.07671190259,-0.813725987686,fire_id,23072,-1.11996054155,-1.02998506684,-0.849772645486,-0.767948856619
spatiotemporal,weather_only,size_class,"(10.0, 100.0]",31106,-0.0662694934339,-0.139523279252,fire_id,6160,-0.0748076675104,-0.0563491920236,-0.156466235153,-0.123816680897
spatiotemporal,weather_only,size_class,"(100.0, 1000.0]",7652,-0.782213951903,-1.05487600324,fire_id,599,-0.849763890613,-0.724297420263,-1.11286096532,-1.00160096389
spatiotemporal,weather_only,size_class,"(1000.0, inf]",599,-1.75789027485,-2.06614223477,fire_id,31,-2.40709581712,-1.34429793391,-2.62743435465,-1.65929536175
spatiotemporal,weather_only,observation_quality,consecutive_history,21677,0.0581968545411,-0.398754791832,fire_id,9212,0.0430196040406,0.0726018212876,-0.422022080786,-0.371330953701
spatiotemporal,weather_only,observation_quality,history_has_gaps,66267,0.0426726333514,-0.400953718925,fire_id,22488,0.0348934049457,0.049943968171,-0.423366326935,-0.379349884841
year_block,autoregressive,region,central,24323,0.160340532961,0,fire_id,10105,0.129333073273,0.187931168386,0,0
year_block,autoregressive,region,east,17224,0.312764975401,0,fire_id,6575,0.227430899965,0.416443073516,0,0
year_block,autoregressive,region,intermountain,23399,0.400350239782,0,fire_id,8866,0.37036900534,0.427534619247,0,0
year_block,autoregressive,region,west,22998,0.503664570798,0,fire_id,6154,0.481689536335,0.529136883926,0,0
year_block,autoregressive,season,DJF,12759,0.14522983941,0,fire_id,5237,0.0785485725191,0.227875947989,0,0
year_block,autoregressive,season,JJA,29913,0.511009615434,0,fire_id,8208,0.485676748499,0.529958138726,0,0
year_block,autoregressive,season,MAM,20363,0.35336791208,0,fire_id,8398,0.310558748095,0.386559487384,0,0
year_block,autoregressive,season,SON,24909,0.37718542575,0,fire_id,9857,0.335599914586,0.418052013354,0,0
year_block,autoregressive,size_class,"(0.0, 1.0]",1947,-7.29246042803,0,fire_id,1838,-8.13112746421,-6.54915742132,0,0
year_block,autoregressive,size_class,"(1.0, 10.0]",46640,-0.255226754781,0,fire_id,23072,-0.269772165076,-0.237204829928,0,0
year_block,autoregressive,size_class,"(10.0, 100.0]",31106,0.0767769836026,0,fire_id,6160,0.0622890655168,0.0924007502393,0,0
year_block,autoregressive,size_class,"(100.0, 1000.0]",7652,0.306115352021,0,fire_id,599,0.273391862878,0.330793048367,0,0
year_block,autoregressive,size_class,"(1000.0, inf]",599,0.379254218493,0,fire_id,31,0.231599280086,0.448646913761,0,0
year_block,autoregressive,observation_quality,consecutive_history,21677,0.464777024,0,fire_id,9212,0.432123922029,0.493539831558,0,0
year_block,autoregressive,observation_quality,history_has_gaps,66267,0.455507874634,0,fire_id,22488,0.432319010681,0.479044562905,0,0
year_block,mean_only,region,central,24323,-0.19258997237,-0.352930505331,fire_id,10105,-0.222520810836,-0.165752118412,-0.377101658906,-0.333864625899
year_block,mean_only,region,east,17224,-0.233400668172,-0.546165643573,fire_id,6575,-0.304773817885,-0.162893118773,-0.588027117855,-0.510327923782
year_block,mean_only,region,intermountain,23399,-0.0184367452052,-0.418786984987,fire_id,8866,-0.0255968946276,-0.0123700502616,-0.452074755208,-0.385911785731
year_block,mean_only,region,west,22998,-0.0800769294699,-0.583741500268,fire_id,6154,-0.0957837768549,-0.0617717969231,-0.62208212011,-0.545645961942
year_block,mean_only,season,DJF,12759,-0.175677627077,-0.320907466487,fire_id,5237,-0.2191218196,-0.132791102013,-0.374571040038,-0.28259042132
year_block,mean_only,season,JJA,29913,-0.0512171959218,-0.562226811356,fire_id,8208,-0.0617493260152,-0.0392149896112,-0.587117358658,-0.527602774458
year_block,mean_only,season,MAM,20363,-0.00380970392206,-0.357177616002,fire_id,8398,-0.00748494095784,-0.000898232901716,-0.393315016653,-0.313251605294
year_block,mean_only,season,SON,24909,-0.111375119307,-0.488560545057,fire_id,9857,-0.147151877794,-0.0861229602215,-0.511283528066,-0.466086645311
year_block,mean_only,size_class,"(0.0, 1.0]",1947,-105.540309372,-98.2478489441,fire_id,1838,-115.031191908,-97.5956120715,-106.790732844,-90.9467441103
year_block,mean_only,size_class,"(1.0, 10.0]",46640,-1.10554840533,-0.85032165055,fire_id,23072,-1.13777549538,-1.06380491168,-0.878885279007,-0.81866589564
year_block,mean_only,size_class,"(10.0, 100.0]",31106,-0.073734822143,-0.150511805746,fire_id,6160,-0.0805207893461,-0.0649249409038,-0.168682952898,-0.13154605816
year_block,mean_only,size_class,"(100.0, 1000.0]",7652,-0.956195184879,-1.2623105369,fire_id,599,-1.03226688714,-0.888328002167,-1.33184001576,-1.19824102709
year_block,mean_only,size_class,"(1000.0, inf]",599,-2.01796848476,-2.39722270325,fire_id,31,-2.79366577302,-1.534440308,-3.06709321231,-1.94461932711
year_block,mean_only,observation_quality,consecutive_history,21677,-0.000670801751187,-0.465447825751,fire_id,9212,-0.00204445290977,-0.000275638081617,-0.495179743625,-0.433170573211
year_block,mean_only,observation_quality,history_has_gaps,66267,-0.000692728262923,-0.456200602897,fire_id,22488,-0.00132374455032,-0.000490471484145,-0.479715637846,-0.433306126573
year_block,persistence,region,central,24323,-0.188567423788,-0.348907956749,fire_id,10105,-0.25197153346,-0.142183475592,-0.375581866201,-0.329721754414
year_block,persistence,region,east,17224,0.0671709020039,-0.245594073397,fire_id,6575,-0.0645382966263,0.232924562147,-0.294757663894,-0.183320786749
year_block,persistence,region,intermountain,23399,0.212230455131,-0.18811978465,fire_id,8866,0.160663665972,0.259660014901,-0.210595369355,-0.167478051948
year_block,persistence,region,west,22998,0.403948738495,-0.0997158323025,fire_id,6154,0.364036026759,0.447824318929,-0.119356514181,-0.0829230408045
year_block,persistence,season,DJF,12759,-0.217028329743,-0.362258169153,fire_id,5237,-0.326914383829,-0.077654603983,-0.410860673077,-0.306100459925
year_block,persistence,season,JJA,29913,0.407056414568,-0.103953200866,fire_id,8208,0.362373782097,0.437235311956,-0.121757916071,-0.0908206616751
year_block,persistence,season,MAM,20363,0.127028740213,-0.226339171867,fire_id,8398,0.0586692521612,0.185663685447,-0.253223399466,-0.200221911716
year_block,persistence,season,SON,24909,0.172959621306,-0.204225804444,fire_id,9857,0.0993506506339,0.243463505904,-0.236586858199,-0.176246300865
year_block,persistence,size_class,"(0.0, 1.0]",1947,-1.52534641908,5.76711400895,fire_id,1838,-1.72252531205,-1.34654326612,5.13961880318,6.49782708119
year_block,persistence,size_class,"(1.0, 10.0]",46640,-0.813911916196,-0.558685161415,fire_id,23072,-0.839271039037,-0.781006552177,-0.571768290787,-0.541112948999
year_block,persistence,size_class,"(10.0, 100.0]",31106,-0.292968177915,-0.369745161517,fire_id,6160,-0.31930803306,-0.267972231173,-0.38310018937,-0.354893966103
year_block,persistence,size_class,"(100.0, 1000.0]",7652,0.269968703857,-0.0361466481639,fire_id,599,0.220138611126,0.310244247738,-0.0567903780278,-0.0163076563939
year_block,persistence,size_class,"(1000.0, inf]",599,0.582186613426,0.202932394933,fire_id,31,0.463020719583,0.655328226887,0.138424812415,0.279632752816
year_block,persistence,observation_quality,consecutive_history,21677,0.304784119131,-0.159992904869,fire_id,9212,0.247772463109,0.3542894441,-0.184872575881,-0.138653973748
year_block,persistence,observation_quality,history_has_gaps,66267,0.298866227177,-0.156641647458,fire_id,22488,0.259612227123,0.334527634767,-0.172270187184,-0.14256982893
year_block,state_plus_weather,region,central,24323,0.161885407115,0.00154487415326,fire_id,10105,0.131287303863,0.18926306088,-0.000726478517572,0.0037511689325
year_block,state_plus_weather,region,east,17224,0.320859034105,0.00809405870403,fire_id,6575,0.23919176469,0.42113200577,0.00309304819639,0.0131530733158
year_block,state_plus_weather,region,intermountain,23399,0.404178168609,0.00382792882778,fire_id,8866,0.374766725514,0.431793286535,0.00217180273162,0.00553678386522
year_block,state_plus_weather,region,west,22998,0.51102389978,0.00735932898168,fire_id,6154,0.489175154021,0.536126969963,0.00605021095186,0.0088955974245
year_block,state_plus_weather,season,DJF,12759,0.155035828281,0.00980598887074,fire_id,5237,0.0902785829181,0.238401357054,0.00648937723972,0.0125396042808
year_block,state_plus_weather,season,JJA,29913,0.515737153415,0.00472753798041,fire_id,8208,0.490711207407,0.534495391861,0.00336088347552,0.00634968169886
year_block,state_plus_weather,season,MAM,20363,0.358124944823,0.00475703274312,fire_id,8398,0.316953265662,0.390486660945,0.0028794679761,0.00724077259996
year_block,state_plus_weather,season,SON,24909,0.384034272141,0.00684884639095,fire_id,9857,0.342230126633,0.424907095693,0.00504681044118,0.00876447780103
year_block,state_plus_weather,size_class,"(0.0, 1.0]",1947,-8.96233951924,-1.66987909122,fire_id,1838,-10.0667525528,-8.04261135701,-2.18800472733,-1.30787205042
year_block,state_plus_weather,size_class,"(1.0, 10.0]",46640,-0.27025709195,-0.0150303371686,fire_id,23072,-0.285852567237,-0.251988558915,-0.0184813814968,-0.0117635967684
year_block,state_plus_weather,size_class,"(10.0, 100.0]",31106,0.0876812391495,0.0109042555468,fire_id,6160,0.0732197625535,0.103506696748,0.00939426053997,0.0126107143133
year_block,state_plus_weather,size_class,"(100.0, 1000.0]",7652,0.320549220255,0.0144338682334,fire_id,599,0.288219246496,0.34490127342,0.0114325579984,0.0172398463642
year_block,state_plus_weather,size_class,"(1000.0, inf]",599,0.392512495554,0.0132582770608,fire_id,31,0.254537202727,0.46282651909,0.00246128943028,0.0255892818625
year_block,state_plus_weather,observation_quality,consecutive_history,21677,0.470625935145,0.00584891114514,fire_id,9212,0.43794574298,0.500421595187,0.00415751450694,0.00742478417159
year_block,state_plus_weather,observation_quality,history_has_gaps,66267,0.460308730945,0.00480085631025,fire_id,22488,0.437239081524,0.483565530773,0.00384528926265,0.00590708779836
year_block,state_weather_interactions,region,central,24323,0.184895717141,0.0245551841796,fire_id,10105,0.156336491539,0.210647696348,0.0201743490124,0.0306735194681
year_block,state_weather_interactions,region,east,17224,0.335145084337,0.0223801089364,fire_id,6575,0.260037806446,0.427067450247,0.00743653419772,0.0354330242514
year_block,state_weather_interactions,region,intermountain,23399,0.413577818005,0.0132275782236,fire_id,8866,0.384224713773,0.442764891852,0.00924651108482,0.0174599167358
year_block,state_weather_interactions,region,west,22998,0.518199119184,0.0145345483864,fire_id,6154,0.495049849006,0.543784197613,0.0108135565202,0.0184692304117
year_block,state_weather_interactions,season,DJF,12759,0.187425456365,0.0421956169551,fire_id,5237,0.12679557696,0.267567736521,0.0345360438275,0.0481142552409
year_block,state_weather_interactions,season,JJA,29913,0.522494236514,0.01148462108,fire_id,8208,0.495930074484,0.542135242347,0.00777130406144,0.0156425954992
year_block,state_weather_interactions,season,MAM,20363,0.365900133273,0.0125322211924,fire_id,8398,0.326513568742,0.399526521113,0.00738150131797,0.0170968125831
year_block,state_weather_interactions,season,SON,24909,0.399959569581,0.0227741438314,fire_id,9857,0.35835691465,0.440495281821,0.0183496246434,0.0265127509817
year_block,state_weather_interactions,size_class,"(0.0, 1.0]",1947,-8.40149912742,-1.1090386994,fire_id,1838,-9.4081570659,-7.57074829931,-1.35039854208,-0.909802986381
year_block,state_weather_interactions,size_class,"(1.0, 10.0]",46640,-0.227361464041,0.0278652907401,fire_id,23072,-0.242837000266,-0.210350862591,0.0232029315886,0.0327403853451
year_block,state_weather_interactions,size_class,"(10.0, 100.0]",31106,0.0899105743542,0.0131335907515,fire_id,6160,0.0755497566108,0.105446126321,0.00946418350058,0.0170616954667
year_block,state_weather_interactions,size_class,"(100.0, 1000.0]",7652,0.338015500365,0.0319001483437,fire_id,599,0.306707606968,0.362033538272,0.0235705754062,0.0398170445791
year_block,state_weather_interactions,size_class,"(1000.0, inf]",599,0.445956375793,0.0667021573003,fire_id,31,0.331641198165,0.51561786643,0.0307805435415,0.109819177572
year_block,state_weather_interactions,observation_quality,consecutive_history,21677,0.480955021407,0.0161779974067,fire_id,9212,0.447256584555,0.510830179752,0.0122942102053,0.0203623221471
year_block,state_weather_interactions,observation_quality,history_has_gaps,66267,0.469528984614,0.0140211099796,fire_id,22488,0.445049226839,0.492175411625,0.0115330171503,0.0165379724361
year_block,weather_only,region,central,24323,-0.149038127416,-0.309378660377,fire_id,10105,-0.17793323098,-0.128656977586,-0.335357422786,-0.284065931429
year_block,weather_only,region,east,17224,-0.016536505974,-0.329301481375,fire_id,6575,-0.0426949497165,0.00956504256067,-0.412850833915,-0.265640109579
year_block,weather_only,region,intermountain,23399,0.0346396460677,-0.365710593714,fire_id,8866,0.0212305662244,0.0481774923452,-0.38872334033,-0.341574617332
year_block,weather_only,region,west,22998,0.022626596746,-0.481037974052,fire_id,6154,0.0104231527506,0.0350574796297,-0.512762282224,-0.454383369411
year_block,weather_only,season,DJF,12759,-0.0286947129799,-0.17392455239,fire_id,5237,-0.0637021294876,0.0143318451102,-0.22720464051,-0.131627492598
year_block,weather_only,season,JJA,29913,0.0451017613733,-0.465907854061,fire_id,8208,0.0355058474917,0.0588317255148,-0.486530675034,-0.4368457025
year_block,weather_only,season,MAM,20363,0.0429883248219,-0.310379587258,fire_id,8398,0.0277392364968,0.0585046340029,-0.344142419896,-0.272348385162
year_block,weather_only,season,SON,24909,-0.0215340256172,-0.398719451367,fire_id,9857,-0.0580669937584,0.0122378312152,-0.420960673669,-0.376850062327
year_block,weather_only,size_class,"(0.0, 1.0]",1947,-114.773010991,-107.480550563,fire_id,1838,-126.861832176,-104.63548474,-118.625806357,-98.1231042893
year_block,weather_only,size_class,"(1.0, 10.0]",46640,-1.14624219432,-0.891015439543,fire_id,23072,-1.18869380468,-1.09388205689,-0.934541195606,-0.8469452249
year_block,weather_only,size_class,"(10.0, 100.0]",31106,-0.0366783892652,-0.113455372868,fire_id,6160,-0.0451522558442,-0.0274582576932,-0.128654702889,-0.0972232981754
year_block,weather_only,size_class,"(100.0, 1000.0]",7652,-0.659557982929,-0.96567333495,fire_id,599,-0.715572990856,-0.606158040517,-1.0214550327,-0.915509590538
year_block,weather_only,size_class,"(1000.0, inf]",599,-1.54944531956,-1.92869953805,fire_id,31,-2.15094119557,-1.13147755801,-2.45255987283,-1.55487003156
year_block,weather_only,observation_quality,consecutive_history,21677,0.0841617963911,-0.380615227609,fire_id,9212,0.0680205330404,0.0978943933321,-0.403380156624,-0.355570004177
year_block,weather_only,observation_quality,history_has_gaps,66267,0.0792805409416,-0.376227333693,fire_id,22488,0.0696111111523,0.0884978138363,-0.396812960364,-0.355251804403
