fire_id,timestamp,_merge,in_event_catalog,reason
29646,2003-01-27,left_only,False,daily_id_absent_from_event_catalog
296615,2014-08-16,left_only,False,daily_id_absent_from_event_catalog
297496,2014-08-18,left_only,False,daily_id_absent_from_event_catalog
301219,2014-10-19,left_only,False,daily_id_absent_from_event_catalog
301219,2014-10-20,left_only,False,daily_id_absent_from_event_catalog
302839,2014-12-07,left_only,False,daily_id_absent_from_event_catalog
302839,2014-12-09,left_only,False,daily_id_absent_from_event_catalog
302839,2014-12-11,left_only,False,daily_id_absent_from_event_catalog
302839,2014-12-14,left_only,False,daily_id_absent_from_event_catalog
303536,2014-12-16,left_only,False,daily_id_absent_from_event_catalog
303536,2014-12-20,left_only,False,daily_id_absent_from_event_catalog
30407,2003-02-12,left_only,False,daily_id_absent_from_event_catalog
304360,2015-02-08,left_only,False,daily_id_absent_from_event_catalog
304853,2015-02-09,left_only,False,daily_id_absent_from_event_catalog
304853,2015-02-10,left_only,False,daily_id_absent_from_event_catalog
304853,2015-02-11,left_only,False,daily_id_absent_from_event_catalog
304853,2015-02-13,left_only,False,daily_id_absent_from_event_catalog
305054,2015-02-12,left_only,False,daily_id_absent_from_event_catalog
305054,2015-02-15,left_only,False,daily_id_absent_from_event_catalog
305054,2015-02-20,left_only,False,daily_id_absent_from_event_catalog
310525,2015-05-16,left_only,False,daily_id_absent_from_event_catalog
312661,2015-07-01,left_only,False,daily_id_absent_from_event_catalog
315969,2015-07-02,left_only,False,daily_id_absent_from_event_catalog
322185,2015-07-24,left_only,False,daily_id_absent_from_event_catalog
322185,2015-07-25,left_only,False,daily_id_absent_from_event_catalog
322185,2015-07-26,left_only,False,daily_id_absent_from_event_catalog
322185,2015-07-27,left_only,False,daily_id_absent_from_event_catalog
322185,2015-07-28,left_only,False,daily_id_absent_from_event_catalog
322185,2015-07-29,left_only,False,daily_id_absent_from_event_catalog
322185,2015-07-30,left_only,False,daily_id_absent_from_event_catalog
322185,2015-08-01,left_only,False,daily_id_absent_from_event_catalog
322185,2015-08-04,left_only,False,daily_id_absent_from_event_catalog
322185,2015-08-05,left_only,False,daily_id_absent_from_event_catalog
322185,2015-08-10,left_only,False,daily_id_absent_from_event_catalog
3225,2001-04-05,left_only,False,daily_id_absent_from_event_catalog
324712,2015-08-12,left_only,False,daily_id_absent_from_event_catalog
324712,2015-08-14,left_only,False,daily_id_absent_from_event_catalog
324712,2015-08-15,left_only,False,daily_id_absent_from_event_catalog
324712,2015-08-16,left_only,False,daily_id_absent_from_event_catalog
324712,2015-08-17,left_only,False,daily_id_absent_from_event_catalog
324712,2015-08-18,left_only,False,daily_id_absent_from_event_catalog
324712,2015-08-20,left_only,False,daily_id_absent_from_event_catalog
326215,2015-09-01,left_only,False,daily_id_absent_from_event_catalog
326215,2015-09-02,left_only,False,daily_id_absent_from_event_catalog
335218,2016-01-30,left_only,False,daily_id_absent_from_event_catalog
335218,2016-02-01,left_only,False,daily_id_absent_from_event_catalog
335218,2016-02-02,left_only,False,daily_id_absent_from_event_catalog
335218,2016-02-04,left_only,False,daily_id_absent_from_event_catalog
335218,2016-02-05,left_only,False,daily_id_absent_from_event_catalog
335218,2016-02-06,left_only,False,daily_id_absent_from_event_catalog
335218,2016-02-07,left_only,False,daily_id_absent_from_event_catalog
335218,2016-02-08,left_only,False,daily_id_absent_from_event_catalog
335218,2016-02-09,left_only,False,daily_id_absent_from_event_catalog
336154,2016-02-16,left_only,False,daily_id_absent_from_event_catalog
336154,2016-02-17,left_only,False,daily_id_absent_from_event_catalog
336154,2016-02-18,left_only,False,daily_id_absent_from_event_catalog
336154,2016-02-19,left_only,False,daily_id_absent_from_event_catalog
336249,2016-02-16,left_only,False,daily_id_absent_from_event_catalog
336249,2016-02-22,left_only,False,daily_id_absent_from_event_catalog
337034,2016-03-01,left_only,False,daily_id_absent_from_event_catalog
338496,2016-03-22,left_only,False,daily_id_absent_from_event_catalog
33981,2003-04-11,left_only,False,daily_id_absent_from_event_catalog
33981,2003-04-12,left_only,False,daily_id_absent_from_event_catalog
340877,2016-04-25,left_only,False,daily_id_absent_from_event_catalog
340877,2016-04-26,left_only,False,daily_id_absent_from_event_catalog
340877,2016-04-27,left_only,False,daily_id_absent_from_event_catalog
340877,2016-04-29,left_only,False,daily_id_absent_from_event_catalog
342009,2016-05-06,left_only,False,daily_id_absent_from_event_catalog
342009,2016-05-07,left_only,False,daily_id_absent_from_event_catalog
342009,2016-05-08,left_only,False,daily_id_absent_from_event_catalog
342009,2016-05-10,left_only,False,daily_id_absent_from_event_catalog
342209,2016-05-23,left_only,False,daily_id_absent_from_event_catalog
34310,2003-04-17,left_only,False,daily_id_absent_from_event_catalog
343306,2016-06-02,left_only,False,daily_id_absent_from_event_catalog
343306,2016-06-03,left_only,False,daily_id_absent_from_event_catalog
343306,2016-06-05,left_only,False,daily_id_absent_from_event_catalog
343306,2016-06-06,left_only,False,daily_id_absent_from_event_catalog
343306,2016-06-08,left_only,False,daily_id_absent_from_event_catalog
343306,2016-06-09,left_only,False,daily_id_absent_from_event_catalog
343306,2016-06-10,left_only,False,daily_id_absent_from_event_catalog
343306,2016-06-13,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-05,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-07,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-08,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-09,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-10,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-11,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-12,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-13,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-14,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-15,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-16,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-17,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-18,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-19,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-20,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-21,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-22,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-23,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-24,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-25,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-26,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-27,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-28,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-29,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-30,left_only,False,daily_id_absent_from_event_catalog
345950,2016-08-31,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-01,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-02,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-03,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-04,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-05,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-06,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-07,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-08,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-09,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-10,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-11,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-12,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-13,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-14,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-16,left_only,False,daily_id_absent_from_event_catalog
345950,2016-09-18,left_only,False,daily_id_absent_from_event_catalog
347121,2016-08-11,left_only,False,daily_id_absent_from_event_catalog
347121,2016-08-12,left_only,False,daily_id_absent_from_event_catalog
347121,2016-08-14,left_only,False,daily_id_absent_from_event_catalog
347121,2016-08-17,left_only,False,daily_id_absent_from_event_catalog
347121,2016-08-20,left_only,False,daily_id_absent_from_event_catalog
347121,2016-08-22,left_only,False,daily_id_absent_from_event_catalog
347198,2016-08-12,left_only,False,daily_id_absent_from_event_catalog
347198,2016-08-20,left_only,False,daily_id_absent_from_event_catalog
347198,2016-08-24,left_only,False,daily_id_absent_from_event_catalog
347677,2016-08-22,left_only,False,daily_id_absent_from_event_catalog
350237,2016-09-22,left_only,False,daily_id_absent_from_event_catalog
351781,2016-10-21,left_only,False,daily_id_absent_from_event_catalog
351781,2016-10-22,left_only,False,daily_id_absent_from_event_catalog
354342,2017-01-04,left_only,False,daily_id_absent_from_event_catalog
355122,2017-01-23,left_only,False,daily_id_absent_from_event_catalog
355122,2017-01-26,left_only,False,daily_id_absent_from_event_catalog
355367,2017-01-20,left_only,False,daily_id_absent_from_event_catalog
355367,2017-01-25,left_only,False,daily_id_absent_from_event_catalog
355674,2017-01-31,left_only,False,daily_id_absent_from_event_catalog
356893,2017-02-28,left_only,False,daily_id_absent_from_event_catalog
357098,2017-03-01,left_only,False,daily_id_absent_from_event_catalog
357098,2017-03-05,left_only,False,daily_id_absent_from_event_catalog
357098,2017-03-06,left_only,False,daily_id_absent_from_event_catalog
357098,2017-03-12,left_only,False,daily_id_absent_from_event_catalog
358025,2017-03-23,left_only,False,daily_id_absent_from_event_catalog
358025,2017-03-24,left_only,False,daily_id_absent_from_event_catalog
358025,2017-03-25,left_only,False,daily_id_absent_from_event_catalog
358178,2017-03-17,left_only,False,daily_id_absent_from_event_catalog
358178,2017-03-18,left_only,False,daily_id_absent_from_event_catalog
358178,2017-03-23,left_only,False,daily_id_absent_from_event_catalog
358783,2017-03-21,left_only,False,daily_id_absent_from_event_catalog
358783,2017-03-22,left_only,False,daily_id_absent_from_event_catalog
358783,2017-03-24,left_only,False,daily_id_absent_from_event_catalog
358783,2017-03-26,left_only,False,daily_id_absent_from_event_catalog
360326,2017-04-09,left_only,False,daily_id_absent_from_event_catalog
360326,2017-04-11,left_only,False,daily_id_absent_from_event_catalog
360326,2017-04-19,left_only,False,daily_id_absent_from_event_catalog
360326,2017-04-23,left_only,False,daily_id_absent_from_event_catalog
360326,2017-04-24,left_only,False,daily_id_absent_from_event_catalog
361230,2017-05-06,left_only,False,daily_id_absent_from_event_catalog
361230,2017-05-09,left_only,False,daily_id_absent_from_event_catalog
361649,2017-05-03,left_only,False,daily_id_absent_from_event_catalog
36199,2003-05-03,left_only,False,daily_id_absent_from_event_catalog
364937,2017-06-23,left_only,False,daily_id_absent_from_event_catalog
365306,2017-07-04,left_only,False,daily_id_absent_from_event_catalog
365306,2017-07-11,left_only,False,daily_id_absent_from_event_catalog
366497,2017-07-21,left_only,False,daily_id_absent_from_event_catalog
366497,2017-07-25,left_only,False,daily_id_absent_from_event_catalog
366497,2017-07-26,left_only,False,daily_id_absent_from_event_catalog
366497,2017-07-27,left_only,False,daily_id_absent_from_event_catalog
366497,2017-07-28,left_only,False,daily_id_absent_from_event_catalog
366497,2017-07-29,left_only,False,daily_id_absent_from_event_catalog
366497,2017-07-30,left_only,False,daily_id_absent_from_event_catalog
366497,2017-07-31,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-01,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-02,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-03,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-04,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-05,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-06,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-07,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-08,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-09,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-10,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-11,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-12,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-13,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-14,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-15,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-16,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-17,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-18,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-19,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-20,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-21,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-24,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-25,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-26,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-27,left_only,False,daily_id_absent_from_event_catalog
366497,2017-08-28,left_only,False,daily_id_absent_from_event_catalog
366497,2017-09-11,left_only,False,daily_id_absent_from_event_catalog
369352,2017-08-24,left_only,False,daily_id_absent_from_event_catalog
369352,2017-08-25,left_only,False,daily_id_absent_from_event_catalog
369352,2017-08-26,left_only,False,daily_id_absent_from_event_catalog
369352,2017-08-27,left_only,False,daily_id_absent_from_event_catalog
369352,2017-08-28,left_only,False,daily_id_absent_from_event_catalog
369352,2017-08-29,left_only,False,daily_id_absent_from_event_catalog
369352,2017-09-07,left_only,False,daily_id_absent_from_event_catalog
369352,2017-09-10,left_only,False,daily_id_absent_from_event_catalog
369352,2017-09-13,left_only,False,daily_id_absent_from_event_catalog
370096,2017-09-11,left_only,False,daily_id_absent_from_event_catalog
370096,2017-09-13,left_only,False,daily_id_absent_from_event_catalog
370096,2017-09-15,left_only,False,daily_id_absent_from_event_catalog
370096,2017-09-16,left_only,False,daily_id_absent_from_event_catalog
370096,2017-09-17,left_only,False,daily_id_absent_from_event_catalog
370096,2017-09-18,left_only,False,daily_id_absent_from_event_catalog
372292,2017-09-22,left_only,False,daily_id_absent_from_event_catalog
372292,2017-09-28,left_only,False,daily_id_absent_from_event_catalog
372292,2017-10-04,left_only,False,daily_id_absent_from_event_catalog
374259,2017-10-17,left_only,False,daily_id_absent_from_event_catalog
374259,2017-10-22,left_only,False,daily_id_absent_from_event_catalog
374259,2017-10-23,left_only,False,daily_id_absent_from_event_catalog
374259,2017-10-25,left_only,False,daily_id_absent_from_event_catalog
374742,2017-11-04,left_only,False,daily_id_absent_from_event_catalog
374742,2017-11-05,left_only,False,daily_id_absent_from_event_catalog
374742,2017-11-07,left_only,False,daily_id_absent_from_event_catalog
375926,2017-11-25,left_only,False,daily_id_absent_from_event_catalog
375926,2017-11-27,left_only,False,daily_id_absent_from_event_catalog
376865,2017-12-25,left_only,False,daily_id_absent_from_event_catalog
376868,2017-12-25,left_only,False,daily_id_absent_from_event_catalog
377545,2018-01-21,left_only,False,daily_id_absent_from_event_catalog
377948,2018-02-02,left_only,False,daily_id_absent_from_event_catalog
377948,2018-02-14,left_only,False,daily_id_absent_from_event_catalog
377948,2018-02-16,left_only,False,daily_id_absent_from_event_catalog
378899,2018-02-24,left_only,False,daily_id_absent_from_event_catalog
378899,2018-03-05,left_only,False,daily_id_absent_from_event_catalog
378972,2018-02-27,left_only,False,daily_id_absent_from_event_catalog
379168,2018-03-05,left_only,False,daily_id_absent_from_event_catalog
379824,2018-03-06,left_only,False,daily_id_absent_from_event_catalog
379824,2018-03-10,left_only,False,daily_id_absent_from_event_catalog
380161,2018-03-09,left_only,False,daily_id_absent_from_event_catalog
380161,2018-03-10,left_only,False,daily_id_absent_from_event_catalog
380161,2018-03-13,left_only,False,daily_id_absent_from_event_catalog
380161,2018-03-17,left_only,False,daily_id_absent_from_event_catalog
381146,2018-03-30,left_only,False,daily_id_absent_from_event_catalog
381146,2018-03-31,left_only,False,daily_id_absent_from_event_catalog
381146,2018-04-01,left_only,False,daily_id_absent_from_event_catalog
381219,2018-03-24,left_only,False,daily_id_absent_from_event_catalog
381219,2018-03-29,left_only,False,daily_id_absent_from_event_catalog
381219,2018-03-30,left_only,False,daily_id_absent_from_event_catalog
381219,2018-03-31,left_only,False,daily_id_absent_from_event_catalog
381219,2018-04-02,left_only,False,daily_id_absent_from_event_catalog
381219,2018-04-04,left_only,False,daily_id_absent_from_event_catalog
382806,2018-04-19,left_only,False,daily_id_absent_from_event_catalog
386220,2018-06-22,left_only,False,daily_id_absent_from_event_catalog
387640,2018-07-24,left_only,False,daily_id_absent_from_event_catalog
387640,2018-07-30,left_only,False,daily_id_absent_from_event_catalog
38828,2003-06-02,left_only,False,daily_id_absent_from_event_catalog
38828,2003-06-04,left_only,False,daily_id_absent_from_event_catalog
38828,2003-06-06,left_only,False,daily_id_absent_from_event_catalog
38828,2003-06-08,left_only,False,daily_id_absent_from_event_catalog
38833,2003-06-02,left_only,False,daily_id_absent_from_event_catalog
388793,2018-08-12,left_only,False,daily_id_absent_from_event_catalog
389214,2018-08-23,left_only,False,daily_id_absent_from_event_catalog
391181,2018-09-02,left_only,False,daily_id_absent_from_event_catalog
391181,2018-09-03,left_only,False,daily_id_absent_from_event_catalog
391181,2018-09-12,left_only,False,daily_id_absent_from_event_catalog
394572,2018-11-04,left_only,False,daily_id_absent_from_event_catalog
395140,2018-11-30,left_only,False,daily_id_absent_from_event_catalog
395140,2018-12-05,left_only,False,daily_id_absent_from_event_catalog
395140,2018-12-06,left_only,False,daily_id_absent_from_event_catalog
397185,2019-03-04,left_only,False,daily_id_absent_from_event_catalog
397185,2019-03-09,left_only,False,daily_id_absent_from_event_catalog
399444,2019-03-26,left_only,False,daily_id_absent_from_event_catalog
409603,2019-08-06,left_only,False,daily_id_absent_from_event_catalog
409603,2019-08-07,left_only,False,daily_id_absent_from_event_catalog
409603,2019-08-09,left_only,False,daily_id_absent_from_event_catalog
409603,2019-08-10,left_only,False,daily_id_absent_from_event_catalog
409603,2019-08-13,left_only,False,daily_id_absent_from_event_catalog
409603,2019-08-15,left_only,False,daily_id_absent_from_event_catalog
409876,2019-08-11,left_only,False,daily_id_absent_from_event_catalog
409876,2019-08-13,left_only,False,daily_id_absent_from_event_catalog
409876,2019-08-18,left_only,False,daily_id_absent_from_event_catalog
410618,2019-08-22,left_only,False,daily_id_absent_from_event_catalog
410618,2019-08-23,left_only,False,daily_id_absent_from_event_catalog
410618,2019-08-24,left_only,False,daily_id_absent_from_event_catalog
410618,2019-08-25,left_only,False,daily_id_absent_from_event_catalog
410708,2019-08-18,left_only,False,daily_id_absent_from_event_catalog
410872,2019-08-26,left_only,False,daily_id_absent_from_event_catalog
410923,2019-09-03,left_only,False,daily_id_absent_from_event_catalog
412397,2019-09-09,left_only,False,daily_id_absent_from_event_catalog
418766,2020-01-27,left_only,False,daily_id_absent_from_event_catalog
418766,2020-01-28,left_only,False,daily_id_absent_from_event_catalog
418766,2020-01-30,left_only,False,daily_id_absent_from_event_catalog
419909,2020-02-27,left_only,False,daily_id_absent_from_event_catalog
419909,2020-02-28,left_only,False,daily_id_absent_from_event_catalog
419909,2020-02-29,left_only,False,daily_id_absent_from_event_catalog
419963,2020-02-24,left_only,False,daily_id_absent_from_event_catalog
419963,2020-02-27,left_only,False,daily_id_absent_from_event_catalog
419963,2020-02-28,left_only,False,daily_id_absent_from_event_catalog
419998,2020-02-24,left_only,False,daily_id_absent_from_event_catalog
419998,2020-02-29,left_only,False,daily_id_absent_from_event_catalog
419998,2020-03-01,left_only,False,daily_id_absent_from_event_catalog
419998,2020-03-02,left_only,False,daily_id_absent_from_event_catalog
419998,2020-03-08,left_only,False,daily_id_absent_from_event_catalog
420246,2020-02-29,left_only,False,daily_id_absent_from_event_catalog
420246,2020-03-01,left_only,False,daily_id_absent_from_event_catalog
420246,2020-03-02,left_only,False,daily_id_absent_from_event_catalog
420246,2020-03-05,left_only,False,daily_id_absent_from_event_catalog
420246,2020-03-08,left_only,False,daily_id_absent_from_event_catalog
420246,2020-03-10,left_only,False,daily_id_absent_from_event_catalog
420880,2020-03-08,left_only,False,daily_id_absent_from_event_catalog
420915,2020-03-09,left_only,False,daily_id_absent_from_event_catalog
420915,2020-03-12,left_only,False,daily_id_absent_from_event_catalog
420915,2020-03-13,left_only,False,daily_id_absent_from_event_catalog
420915,2020-03-15,left_only,False,daily_id_absent_from_event_catalog
421130,2020-03-13,left_only,False,daily_id_absent_from_event_catalog
421396,2020-03-13,left_only,False,daily_id_absent_from_event_catalog
426293,2020-05-04,left_only,False,daily_id_absent_from_event_catalog
426298,2020-05-04,left_only,False,daily_id_absent_from_event_catalog
426298,2020-05-08,left_only,False,daily_id_absent_from_event_catalog
426298,2020-05-10,left_only,False,daily_id_absent_from_event_catalog
426316,2020-05-02,left_only,False,daily_id_absent_from_event_catalog
426561,2020-05-04,left_only,False,daily_id_absent_from_event_catalog
428013,2020-06-03,left_only,False,daily_id_absent_from_event_catalog
428569,2020-06-25,left_only,False,daily_id_absent_from_event_catalog
428569,2020-06-26,left_only,False,daily_id_absent_from_event_catalog
428569,2020-06-27,left_only,False,daily_id_absent_from_event_catalog
429001,2020-07-12,left_only,False,daily_id_absent_from_event_catalog
429030,2020-07-09,left_only,False,daily_id_absent_from_event_catalog
429030,2020-07-12,left_only,False,daily_id_absent_from_event_catalog
429030,2020-07-13,left_only,False,daily_id_absent_from_event_catalog
429030,2020-07-14,left_only,False,daily_id_absent_from_event_catalog
429030,2020-07-15,left_only,False,daily_id_absent_from_event_catalog
429082,2020-07-11,left_only,False,daily_id_absent_from_event_catalog
429082,2020-07-16,left_only,False,daily_id_absent_from_event_catalog
429082,2020-07-17,left_only,False,daily_id_absent_from_event_catalog
429082,2020-07-18,left_only,False,daily_id_absent_from_event_catalog
429625,2020-08-05,left_only,False,daily_id_absent_from_event_catalog
429720,2020-08-08,left_only,False,daily_id_absent_from_event_catalog
429720,2020-08-13,left_only,False,daily_id_absent_from_event_catalog
429720,2020-08-15,left_only,False,daily_id_absent_from_event_catalog
429720,2020-08-17,left_only,False,daily_id_absent_from_event_catalog
429720,2020-08-19,left_only,False,daily_id_absent_from_event_catalog
429935,2020-08-19,left_only,False,daily_id_absent_from_event_catalog
429935,2020-08-20,left_only,False,daily_id_absent_from_event_catalog
429935,2020-08-21,left_only,False,daily_id_absent_from_event_catalog
429935,2020-08-24,left_only,False,daily_id_absent_from_event_catalog
429935,2020-08-28,left_only,False,daily_id_absent_from_event_catalog
429935,2020-08-29,left_only,False,daily_id_absent_from_event_catalog
429935,2020-08-30,left_only,False,daily_id_absent_from_event_catalog
429935,2020-08-31,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-02,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-03,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-04,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-05,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-06,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-07,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-08,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-09,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-10,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-11,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-12,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-13,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-14,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-15,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-16,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-17,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-18,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-19,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-20,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-21,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-22,left_only,False,daily_id_absent_from_event_catalog
429935,2020-09-23,left_only,False,daily_id_absent_from_event_catalog
429984,2020-08-19,left_only,False,daily_id_absent_from_event_catalog
430193,2020-08-26,left_only,False,daily_id_absent_from_event_catalog
430193,2020-08-28,left_only,False,daily_id_absent_from_event_catalog
430193,2020-08-30,left_only,False,daily_id_absent_from_event_catalog
430193,2020-09-01,left_only,False,daily_id_absent_from_event_catalog
431017,2020-09-13,left_only,False,daily_id_absent_from_event_catalog
431017,2020-09-18,left_only,False,daily_id_absent_from_event_catalog
431017,2020-09-20,left_only,False,daily_id_absent_from_event_catalog
436654,2020-12-12,left_only,False,daily_id_absent_from_event_catalog
436654,2020-12-16,left_only,False,daily_id_absent_from_event_catalog
437643,2021-01-22,left_only,False,daily_id_absent_from_event_catalog
437672,2021-01-23,left_only,False,daily_id_absent_from_event_catalog
438680,2021-02-24,left_only,False,daily_id_absent_from_event_catalog
439689,2021-03-07,left_only,False,daily_id_absent_from_event_catalog
439959,2021-03-07,left_only,False,daily_id_absent_from_event_catalog
440144,2021-03-11,left_only,False,daily_id_absent_from_event_catalog
440144,2021-03-12,left_only,False,daily_id_absent_from_event_catalog
440144,2021-03-14,left_only,False,daily_id_absent_from_event_catalog
440144,2021-03-18,left_only,False,daily_id_absent_from_event_catalog
440144,2021-03-19,left_only,False,daily_id_absent_from_event_catalog
440144,2021-03-24,left_only,False,daily_id_absent_from_event_catalog
440333,2021-03-11,left_only,False,daily_id_absent_from_event_catalog
440333,2021-03-13,left_only,False,daily_id_absent_from_event_catalog
440333,2021-03-16,left_only,False,daily_id_absent_from_event_catalog
441534,2021-03-29,left_only,False,daily_id_absent_from_event_catalog
441534,2021-03-31,left_only,False,daily_id_absent_from_event_catalog
441534,2021-04-02,left_only,False,daily_id_absent_from_event_catalog
442400,2021-04-03,left_only,False,daily_id_absent_from_event_catalog
442400,2021-04-09,left_only,False,daily_id_absent_from_event_catalog
442400,2021-04-10,left_only,False,daily_id_absent_from_event_catalog
442400,2021-04-12,left_only,False,daily_id_absent_from_event_catalog
442849,2021-04-10,left_only,False,daily_id_absent_from_event_catalog
442849,2021-04-11,left_only,False,daily_id_absent_from_event_catalog
442849,2021-04-12,left_only,False,daily_id_absent_from_event_catalog
442853,2021-04-07,left_only,False,daily_id_absent_from_event_catalog
442853,2021-04-09,left_only,False,daily_id_absent_from_event_catalog
442853,2021-04-10,left_only,False,daily_id_absent_from_event_catalog
442853,2021-04-12,left_only,False,daily_id_absent_from_event_catalog
442853,2021-04-14,left_only,False,daily_id_absent_from_event_catalog
45388,2003-08-28,left_only,False,daily_id_absent_from_event_catalog
45388,2003-08-29,left_only,False,daily_id_absent_from_event_catalog
45388,2003-08-31,left_only,False,daily_id_absent_from_event_catalog
45388,2003-09-04,left_only,False,daily_id_absent_from_event_catalog
47969,2003-10-04,left_only,False,daily_id_absent_from_event_catalog
47969,2003-10-06,left_only,False,daily_id_absent_from_event_catalog
51281,2003-10-25,left_only,False,daily_id_absent_from_event_catalog
51281,2003-10-29,left_only,False,daily_id_absent_from_event_catalog
51281,2003-11-01,left_only,False,daily_id_absent_from_event_catalog
51281,2003-11-03,left_only,False,daily_id_absent_from_event_catalog
52107,2003-11-12,left_only,False,daily_id_absent_from_event_catalog
52107,2003-11-14,left_only,False,daily_id_absent_from_event_catalog
52107,2003-11-15,left_only,False,daily_id_absent_from_event_catalog
52107,2003-11-18,left_only,False,daily_id_absent_from_event_catalog
52928,2003-12-04,left_only,False,daily_id_absent_from_event_catalog
52928,2003-12-06,left_only,False,daily_id_absent_from_event_catalog
53244,2003-12-16,left_only,False,daily_id_absent_from_event_catalog
54093,2004-01-21,left_only,False,daily_id_absent_from_event_catalog
54093,2004-01-22,left_only,False,daily_id_absent_from_event_catalog
54093,2004-01-25,left_only,False,daily_id_absent_from_event_catalog
