kind,alpha,predictor_set,response,n,cohort_n,cohort_hash,r2,reference,delta_r2,status,stratum_variable,stratum_value
region_block,1,core_plus_max,front_loaded_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00789622303967,mean_only,0.0111023996672,evaluated,duration_days,4
region_block,1,core_plus_max,late_growth_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0148175282365,mean_only,0.0198655900116,evaluated,duration_days,4
region_block,1,core_plus_max,peak_timing,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00271933355663,mean_only,0.00308745863218,evaluated,duration_days,4
region_block,1,core_plus_max,terminal_taper_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0261344597426,mean_only,0.0363248699249,evaluated,duration_days,4
region_block,1,core_plus_max,normalized_entropy,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0463968196093,mean_only,0.0653364131685,evaluated,duration_days,4
region_block,1,core_plus_max,pulse_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,5.15067719319e-05,mean_only,0.000167496155534,evaluated,duration_days,4
region_block,1,core_plus_max,reactivation_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.00208302667396,mean_only,-0.00193183527407,evaluated,duration_days,4
region_block,1,core_plus_max,normalized_first_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0418802592783,mean_only,0.0596478085026,evaluated,duration_days,4
region_block,1,core_plus_max,normalized_second_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0448366502531,mean_only,0.062688369536,evaluated,duration_days,4
region_block,1,comprehensive_means,front_loaded_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00905264818871,mean_only,0.0122588248162,evaluated,duration_days,4
region_block,1,comprehensive_means,late_growth_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0193985278102,mean_only,0.0244465895852,evaluated,duration_days,4
region_block,1,comprehensive_means,peak_timing,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.00150750169278,mean_only,-0.00113937661723,evaluated,duration_days,4
region_block,1,comprehensive_means,terminal_taper_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0344739728511,mean_only,0.0446643830335,evaluated,duration_days,4
region_block,1,comprehensive_means,normalized_entropy,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0665689559152,mean_only,0.0855085494745,evaluated,duration_days,4
region_block,1,comprehensive_means,pulse_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.00270171052251,mean_only,-0.00258572113891,evaluated,duration_days,4
region_block,1,comprehensive_means,reactivation_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.003057040543,mean_only,-0.0029058491431,evaluated,duration_days,4
region_block,1,comprehensive_means,normalized_first_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0657761569952,mean_only,0.0835437062196,evaluated,duration_days,4
region_block,1,comprehensive_means,normalized_second_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0720975267165,mean_only,0.0899492459994,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,front_loaded_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00836836555034,mean_only,0.0115745421778,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,late_growth_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0184104046688,mean_only,0.0234584664438,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,peak_timing,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.00141816830701,mean_only,-0.00105004323147,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,terminal_taper_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0334959430499,mean_only,0.0436863532322,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,normalized_entropy,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.068799969064,mean_only,0.0877395626232,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,pulse_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.00296823437946,mean_only,-0.00285224499586,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,reactivation_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.00351612001233,mean_only,-0.00336492861243,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,normalized_first_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0673674099887,mean_only,0.0851349592131,evaluated,duration_days,4
region_block,1,comprehensive_plus_max,normalized_second_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0741878674997,mean_only,0.0920395867826,evaluated,duration_days,4
region_block,1,length_only,front_loaded_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0018995990125,mean_only,0.00510577564001,evaluated,duration_days,4
region_block,1,length_only,late_growth_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00570373827962,mean_only,0.0107518000547,evaluated,duration_days,4
region_block,1,length_only,peak_timing,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.000345825386132,mean_only,2.2299689415e-05,evaluated,duration_days,4
region_block,1,length_only,terminal_taper_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0396096263325,mean_only,0.0498000365148,evaluated,duration_days,4
region_block,1,length_only,normalized_entropy,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.000765282419455,mean_only,0.0197048759787,evaluated,duration_days,4
region_block,1,length_only,pulse_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0303714816854,mean_only,0.030487471069,evaluated,duration_days,4
region_block,1,length_only,reactivation_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00528782520977,mean_only,0.00543901660966,evaluated,duration_days,4
region_block,1,length_only,normalized_first_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.158043154893,mean_only,0.175810704117,evaluated,duration_days,4
region_block,1,length_only,normalized_second_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.349032817136,mean_only,0.366884536419,evaluated,duration_days,4
region_block,1,length_plus_max,front_loaded_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0094992940261,mean_only,0.0127054706536,evaluated,duration_days,4
region_block,1,length_plus_max,late_growth_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0137454369828,mean_only,0.0187934987579,evaluated,duration_days,4
region_block,1,length_plus_max,peak_timing,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.000993005100886,mean_only,0.00136113017643,evaluated,duration_days,4
region_block,1,length_plus_max,terminal_taper_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0446867412875,mean_only,0.0548771514698,evaluated,duration_days,4
region_block,1,length_plus_max,normalized_entropy,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00684612990673,mean_only,0.0257857234659,evaluated,duration_days,4
region_block,1,length_plus_max,pulse_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.032083883891,mean_only,0.0321998732747,evaluated,duration_days,4
region_block,1,length_plus_max,reactivation_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00520973190617,mean_only,0.00536092330607,evaluated,duration_days,4
region_block,1,length_plus_max,normalized_first_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.161617547975,mean_only,0.179385097199,evaluated,duration_days,4
region_block,1,length_plus_max,normalized_second_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.352607010337,mean_only,0.37045872962,evaluated,duration_days,4
region_block,1,length_plus_core,front_loaded_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.011458115675,mean_only,0.0146642923025,evaluated,duration_days,4
region_block,1,length_plus_core,late_growth_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.021769410644,mean_only,0.026817472419,evaluated,duration_days,4
region_block,1,length_plus_core,peak_timing,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00305584495445,mean_only,0.00342397003,evaluated,duration_days,4
region_block,1,length_plus_core,terminal_taper_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0656396419737,mean_only,0.075830052156,evaluated,duration_days,4
region_block,1,length_plus_core,normalized_entropy,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0559405102048,mean_only,0.074880103764,evaluated,duration_days,4
region_block,1,length_plus_core,pulse_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0333053999486,mean_only,0.0334213893322,evaluated,duration_days,4
region_block,1,length_plus_core,reactivation_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00421337718704,mean_only,0.00436456858694,evaluated,duration_days,4
region_block,1,length_plus_core,normalized_first_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.191614076431,mean_only,0.209381625655,evaluated,duration_days,4
region_block,1,length_plus_core,normalized_second_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.373453003543,mean_only,0.391304722826,evaluated,duration_days,4
region_block,1,length_plus_core_max,front_loaded_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0109352421308,mean_only,0.0141414187583,evaluated,duration_days,4
region_block,1,length_plus_core_max,late_growth_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0216254461707,mean_only,0.0266735079458,evaluated,duration_days,4
region_block,1,length_plus_core_max,peak_timing,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00304263286678,mean_only,0.00341075794233,evaluated,duration_days,4
region_block,1,length_plus_core_max,terminal_taper_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0646801346518,mean_only,0.0748705448341,evaluated,duration_days,4
region_block,1,length_plus_core_max,normalized_entropy,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0569218969951,mean_only,0.0758614905543,evaluated,duration_days,4
region_block,1,length_plus_core_max,pulse_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0331076961212,mean_only,0.0332236855048,evaluated,duration_days,4
region_block,1,length_plus_core_max,reactivation_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00362404483692,mean_only,0.00377523623682,evaluated,duration_days,4
region_block,1,length_plus_core_max,normalized_first_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.191479519044,mean_only,0.209247068268,evaluated,duration_days,4
region_block,1,length_plus_core_max,normalized_second_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.373348972038,mean_only,0.391200691321,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,front_loaded_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00779740800523,mean_only,0.0110035846327,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,late_growth_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0153580717782,mean_only,0.0204061335533,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,peak_timing,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.00250199476364,mean_only,0.00287011983918,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,terminal_taper_fraction,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.025903129268,mean_only,0.0360935394503,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,normalized_entropy,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0423465540416,mean_only,0.0612861476008,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,pulse_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.000638606753444,mean_only,-0.000522617369842,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,reactivation_count,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,-0.00228550715021,mean_only,-0.00213431575032,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,normalized_first_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0401454198142,mean_only,0.0579129690385,evaluated,duration_days,4
region_block,1,core_quantile_exceedance,normalized_second_difference,7376,7376,4ae36c4ec3de2fb41a2b26cc656c9819b1f21c8e3f6838870ab1bf59b6698708,0.0426050575676,mean_only,0.0604567768505,evaluated,duration_days,4
region_block,1,mean_only,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.00486241253655,mean_only,0,evaluated,duration_days,5
region_block,1,mean_only,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.00803849833097,mean_only,0,evaluated,duration_days,5
region_block,1,mean_only,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000179086927665,mean_only,0,evaluated,duration_days,5
region_block,1,mean_only,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.0134510085263,mean_only,0,evaluated,duration_days,5
region_block,1,mean_only,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.0190813239129,mean_only,0,evaluated,duration_days,5
region_block,1,mean_only,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000271796527577,mean_only,0,evaluated,duration_days,5
region_block,1,mean_only,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000449532414519,mean_only,0,evaluated,duration_days,5
region_block,1,mean_only,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.0212121752494,mean_only,0,evaluated,duration_days,5
region_block,1,mean_only,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.0226822813338,mean_only,0,evaluated,duration_days,5
region_block,1,core_means,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0121920688875,mean_only,0.017054481424,evaluated,duration_days,5
region_block,1,core_means,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0124215561012,mean_only,0.0204600544322,evaluated,duration_days,5
region_block,1,core_means,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00248544374275,mean_only,0.00266453067041,evaluated,duration_days,5
region_block,1,core_means,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0220311715783,mean_only,0.0354821801047,evaluated,duration_days,5
region_block,1,core_means,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0443754287669,mean_only,0.0634567526798,evaluated,duration_days,5
region_block,1,core_means,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000790500975749,mean_only,-0.000518704448172,evaluated,duration_days,5
region_block,1,core_means,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000823627709017,mean_only,-0.000374095294498,evaluated,duration_days,5
region_block,1,core_means,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0415195234694,mean_only,0.0627316987189,evaluated,duration_days,5
region_block,1,core_means,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0429604022749,mean_only,0.0656426836087,evaluated,duration_days,5
region_block,1,max_vpd_only,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00588637576452,mean_only,0.0107487883011,evaluated,duration_days,5
region_block,1,max_vpd_only,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00438807795484,mean_only,0.0124265762858,evaluated,duration_days,5
region_block,1,max_vpd_only,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00066485124335,mean_only,0.000843938171014,evaluated,duration_days,5
region_block,1,max_vpd_only,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.00127515953561,mean_only,0.0121758489907,evaluated,duration_days,5
region_block,1,max_vpd_only,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.0135307451988,mean_only,0.00555057871408,evaluated,duration_days,5
region_block,1,max_vpd_only,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000441383520142,mean_only,-0.000169586992565,evaluated,duration_days,5
region_block,1,max_vpd_only,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000174936380364,mean_only,0.000274596034156,evaluated,duration_days,5
region_block,1,max_vpd_only,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0019459008808,mean_only,0.0231580761302,evaluated,duration_days,5
region_block,1,max_vpd_only,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0103748993106,mean_only,0.0330571806444,evaluated,duration_days,5
region_block,1,core_plus_max,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0118104540596,mean_only,0.0166728665962,evaluated,duration_days,5
region_block,1,core_plus_max,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0121097728813,mean_only,0.0201482712123,evaluated,duration_days,5
region_block,1,core_plus_max,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00253319355206,mean_only,0.00271228047972,evaluated,duration_days,5
region_block,1,core_plus_max,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0226957474975,mean_only,0.0361467560238,evaluated,duration_days,5
region_block,1,core_plus_max,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0451995455082,mean_only,0.0642808694211,evaluated,duration_days,5
region_block,1,core_plus_max,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.000455767849339,mean_only,0.000727564376916,evaluated,duration_days,5
region_block,1,core_plus_max,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000549522655946,mean_only,-9.99902414263e-05,evaluated,duration_days,5
region_block,1,core_plus_max,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0459581521988,mean_only,0.0671703274483,evaluated,duration_days,5
region_block,1,core_plus_max,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0486401385852,mean_only,0.071322419919,evaluated,duration_days,5
region_block,1,comprehensive_means,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00807969104607,mean_only,0.0129421035826,evaluated,duration_days,5
region_block,1,comprehensive_means,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0135374985745,mean_only,0.0215759969055,evaluated,duration_days,5
region_block,1,comprehensive_means,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.000248276660479,mean_only,0.000427363588143,evaluated,duration_days,5
region_block,1,comprehensive_means,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0253831486659,mean_only,0.0388341571922,evaluated,duration_days,5
region_block,1,comprehensive_means,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0602736347416,mean_only,0.0793549586544,evaluated,duration_days,5
region_block,1,comprehensive_means,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.0021549997847,mean_only,-0.00188320325712,evaluated,duration_days,5
region_block,1,comprehensive_means,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.00268743817622,mean_only,-0.0022379057617,evaluated,duration_days,5
region_block,1,comprehensive_means,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0576222285651,mean_only,0.0788344038146,evaluated,duration_days,5
region_block,1,comprehensive_means,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0595202996208,mean_only,0.0822025809546,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00765934433561,mean_only,0.0125217568722,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0132398649163,mean_only,0.0212783632473,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.000486265682861,mean_only,0.000665352610525,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0267428993253,mean_only,0.0401939078516,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0612572879852,mean_only,0.0803386118981,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000831662565904,mean_only,-0.000559866038327,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.00256964178775,mean_only,-0.00212010937323,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0640447780659,mean_only,0.0852569533153,evaluated,duration_days,5
region_block,1,comprehensive_plus_max,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0679594947769,mean_only,0.0906417761107,evaluated,duration_days,5
region_block,1,length_only,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00334228328379,mean_only,0.00820469582033,evaluated,duration_days,5
region_block,1,length_only,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0155917104265,mean_only,0.0236302087574,evaluated,duration_days,5
region_block,1,length_only,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.000314839423127,mean_only,0.000493926350792,evaluated,duration_days,5
region_block,1,length_only,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0875857053719,mean_only,0.101036713898,evaluated,duration_days,5
region_block,1,length_only,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0126955758367,mean_only,0.0317768997495,evaluated,duration_days,5
region_block,1,length_only,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0709754315823,mean_only,0.0712472281099,evaluated,duration_days,5
