kind,alpha,predictor_set,response,n,cohort_n,cohort_hash,r2,reference,delta_r2,status
region_block,0.01,weather_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.0479539786413,autoregressive,-0.399690501066,evaluated
region_block,0.01,state_plus_weather,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.452654139003,autoregressive,0.00500965929552,evaluated
region_block,0.01,state_weather_interactions,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.465794057918,autoregressive,0.0181495782107,evaluated
region_block,1,mean_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,-0.0609472448072,autoregressive,-0.508591680722,evaluated
region_block,1,persistence,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.300601283624,autoregressive,-0.14704315229,evaluated
region_block,1,autoregressive,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.447644435914,autoregressive,0,evaluated
region_block,1,weather_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.0479531169801,autoregressive,-0.399691318934,evaluated
region_block,1,state_plus_weather,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.452653940544,autoregressive,0.00500950462977,evaluated
region_block,1,state_weather_interactions,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.465790452811,autoregressive,0.0181460168962,evaluated
region_block,100,mean_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,-0.0609472448072,autoregressive,-0.508585993938,evaluated
region_block,100,persistence,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.300601283624,autoregressive,-0.147037465506,evaluated
region_block,100,autoregressive,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.447638749131,autoregressive,0,evaluated
region_block,100,weather_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.0478627634734,autoregressive,-0.399775985657,evaluated
region_block,100,state_plus_weather,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.452632371625,autoregressive,0.00499362249463,evaluated
region_block,100,state_weather_interactions,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.465382963131,autoregressive,0.0177442140002,evaluated
