kind,alpha,predictor_set,response,n,cohort_n,cohort_hash,r2,reference,delta_r2,status
region_block,1,length_only,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.718948764111,mean_only,0.727076393436,evaluated
region_block,1,length_only,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.869442719564,mean_only,0.872039683347,evaluated
region_block,1,length_plus_max,legacy_front_loaded_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.666245369338,mean_only,0.668085491499,evaluated
region_block,1,length_plus_max,legacy_late_growth_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.340732205813,mean_only,0.341769720557,evaluated
region_block,1,length_plus_max,legacy_terminal_taper_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.580931079912,mean_only,0.584572197575,evaluated
region_block,1,length_plus_max,legacy_growth_entropy,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.684072674123,mean_only,0.686245283336,evaluated
region_block,1,length_plus_max,legacy_pulse_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.393591514931,mean_only,0.394765555699,evaluated
region_block,1,length_plus_max,legacy_reactivation_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.396560601254,mean_only,0.397729242204,evaluated
region_block,1,length_plus_max,legacy_peak_timing,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.29777388036,mean_only,0.299382017028,evaluated
region_block,1,length_plus_max,legacy_duration_days,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,,mean_only,,excluded_known_outcome
region_block,1,length_plus_max,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.717827932686,mean_only,0.725955562011,evaluated
region_block,1,length_plus_max,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.869520656455,mean_only,0.872117620238,evaluated
year_block,1,mean_only,legacy_front_loaded_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-6.16600845518e-05,mean_only,0,evaluated
year_block,1,mean_only,legacy_late_growth_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-4.43690091962e-05,mean_only,0,evaluated
year_block,1,mean_only,legacy_terminal_taper_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-0.000165795657795,mean_only,0,evaluated
year_block,1,mean_only,legacy_growth_entropy,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-9.98877080127e-05,mean_only,0,evaluated
year_block,1,mean_only,legacy_pulse_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-4.96311612606e-05,mean_only,0,evaluated
year_block,1,mean_only,legacy_reactivation_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-4.95786261396e-05,mean_only,0,evaluated
year_block,1,mean_only,legacy_peak_timing,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-3.09887456409e-05,mean_only,0,evaluated
year_block,1,mean_only,legacy_duration_days,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-5.87119906157e-05,mean_only,0,evaluated
year_block,1,mean_only,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-0.000234634119243,mean_only,0,evaluated
year_block,1,mean_only,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,-0.000100985193044,mean_only,0,evaluated
year_block,1,core_means,legacy_front_loaded_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00181284002583,mean_only,0.00187450011038,evaluated
year_block,1,core_means,legacy_late_growth_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00086934260238,mean_only,0.000913711611576,evaluated
year_block,1,core_means,legacy_terminal_taper_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00438445648871,mean_only,0.0045502521465,evaluated
year_block,1,core_means,legacy_growth_entropy,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00230363078662,mean_only,0.00240351849464,evaluated
year_block,1,core_means,legacy_pulse_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00168461434458,mean_only,0.00173424550584,evaluated
year_block,1,core_means,legacy_reactivation_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00165877812459,mean_only,0.00170835675073,evaluated
year_block,1,core_means,legacy_peak_timing,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00086355039668,mean_only,0.000894539142321,evaluated
year_block,1,core_means,legacy_duration_days,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00167376714547,mean_only,0.00173247913608,evaluated
year_block,1,core_means,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.0115031956271,mean_only,0.0117378297463,evaluated
year_block,1,core_means,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.0022122822532,mean_only,0.00231326744625,evaluated
year_block,1,core_plus_max,legacy_front_loaded_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.382500481099,mean_only,0.382562141183,evaluated
year_block,1,core_plus_max,legacy_late_growth_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.169518247557,mean_only,0.169562616566,evaluated
year_block,1,core_plus_max,legacy_terminal_taper_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.338636618848,mean_only,0.338802414506,evaluated
year_block,1,core_plus_max,legacy_growth_entropy,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.384784512569,mean_only,0.384884400277,evaluated
year_block,1,core_plus_max,legacy_pulse_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.155747871504,mean_only,0.155797502665,evaluated
year_block,1,core_plus_max,legacy_reactivation_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.158531760829,mean_only,0.158581339456,evaluated
year_block,1,core_plus_max,legacy_peak_timing,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.1789575044,mean_only,0.178988493145,evaluated
