kind,alpha,predictor_set,response,n,cohort_n,cohort_hash,r2,reference,delta_r2,status
region_block,1,autoregressive,next_growth_log1p,87944,87944,71a83363b5dc4afc094b29c758ff028b107a5f5db9d79727d0cff27d910e36b0,0.447644435914,autoregressive,0,evaluated
region_block,1,active_day_weather,next_growth_log1p,87944,87944,71a83363b5dc4afc094b29c758ff028b107a5f5db9d79727d0cff27d910e36b0,0.452653940544,autoregressive,0.00500950462977,evaluated
region_block,1,final_centroid_weather,next_growth_log1p,87944,87944,71a83363b5dc4afc094b29c758ff028b107a5f5db9d79727d0cff27d910e36b0,0.452527403685,autoregressive,0.00488296777041,evaluated
year_block,1,autoregressive,next_growth_log1p,87944,87944,71a83363b5dc4afc094b29c758ff028b107a5f5db9d79727d0cff27d910e36b0,0.458224061444,autoregressive,0,evaluated
year_block,1,active_day_weather,next_growth_log1p,87944,87944,71a83363b5dc4afc094b29c758ff028b107a5f5db9d79727d0cff27d910e36b0,0.463331864606,autoregressive,0.00510780316236,evaluated
year_block,1,final_centroid_weather,next_growth_log1p,87944,87944,71a83363b5dc4afc094b29c758ff028b107a5f5db9d79727d0cff27d910e36b0,0.46315156928,autoregressive,0.00492750783548,evaluated
